Run,Iteration,agent-0,agent-1,agent-2,agent-3,agent-4,agent-5,agent-6,agent-7,agent-8,agent-9,agent-10,agent-11,agent-12,agent-13,agent-14,agent-15,agent-16,agent-17,agent-18,agent-19,agent-20,agent-21,agent-22,agent-23,agent-24,agent-25,agent-26,agent-27,agent-28,agent-29,agent-30,agent-31,agent-32,agent-33,agent-34,agent-35,agent-36,agent-37,agent-38,agent-39,agent-40,agent-41,agent-42,agent-43,agent-44,agent-45,agent-46,agent-47,agent-48,agent-49,agent-50,agent-51,agent-52,agent-53,agent-54,agent-55,agent-56,agent-57,agent-58,agent-59,agent-60,agent-61,agent-62,agent-63,agent-64,agent-65,agent-66,agent-67,agent-68,agent-69,agent-70,agent-71,agent-72,agent-73,agent-74,agent-75,agent-76,agent-77,agent-78,agent-79,agent-80,agent-81,agent-82,agent-83,agent-84,agent-85,agent-86,agent-87,agent-88,agent-89,agent-90,agent-91,agent-92,agent-93,agent-94,agent-95,agent-96,agent-97,agent-98,agent-99,agent-100,agent-101,agent-102,agent-103,agent-104,agent-105,agent-106,agent-107,agent-108,agent-109,agent-110,agent-111,agent-112,agent-113,agent-114,agent-115,agent-116,agent-117,agent-118,agent-119,agent-120,agent-121,agent-122,agent-123,agent-124,agent-125,agent-126,agent-127,agent-128,agent-129,agent-130,agent-131,agent-132,agent-133,agent-134,agent-135,agent-136,agent-137,agent-138,agent-139
1,4,3,68,47,70,8,93,64,79,58,0,45,56,50,58,45,36,6,2,75,7,27,11,71,46,20,39,14,73,13,70,80,79,76,60,26,12,95,9,5,26,84,26,69,67,11,66,96,68,65,92,62,61,25,82,76,97,69,84,72,48,40,98,3,57,35,74,19,97,88,13,73,17,78,24,68,44,19,72,94,91,73,31,55,58,34,4,40,47,17,3,61,7,31,98,53,32,25,38,7,78,45,78,0,81,36,37,80,99,53,51,13,15,68,53,47,78,8,70,86,20,74,89,43,6,18,40,8,92,32,68,46,13,43,57,39,63,72,67,53,72
1,5,1,60,49,75,2,93,64,79,58,0,45,56,50,58,45,36,6,2,75,7,27,11,71,46,20,39,14,73,13,70,80,79,76,60,26,12,95,9,5,26,84,26,69,67,11,66,96,68,65,92,62,61,25,82,76,97,69,84,72,48,40,99,2,57,38,17,19,69,82,2,73,19,73,24,68,44,19,72,94,91,73,31,55,58,34,4,40,47,17,3,61,7,31,98,53,32,25,38,7,78,45,78,0,80,46,33,88,99,53,51,13,15,68,53,47,78,8,70,86,20,74,9,47,8,18,40,8,92,32,68,46,13,46,57,39,63,70,67,53,72
1,6,1,60,43,60,72,93,62,73,58,0,25,56,0,58,45,36,6,2,75,7,27,11,71,46,20,39,14,73,13,70,80,79,76,60,26,12,95,9,5,26,84,26,69,67,11,66,96,68,65,92,62,61,25,82,42,46,2,84,72,48,40,99,2,57,38,17,19,69,82,2,73,17,73,23,86,44,19,72,94,91,73,31,55,58,34,4,40,47,17,3,61,7,31,98,53,32,25,30,22,78,45,78,0,80,46,33,88,90,53,51,13,15,68,53,47,78,8,70,86,43,74,9,47,6,18,40,8,92,32,68,96,13,46,57,39,63,70,67,53,71
1,7,1,60,43,60,72,93,62,73,58,0,25,56,0,87,48,33,6,2,75,41,47,11,71,46,20,39,14,73,13,70,80,79,76,60,21,10,74,9,5,26,84,24,59,67,11,66,96,68,65,92,62,61,25,82,42,46,2,84,72,48,40,99,2,57,38,17,19,69,82,2,73,17,73,23,86,44,19,11,24,91,93,31,55,58,34,4,40,47,67,3,61,4,30,98,53,32,25,30,22,78,45,78,0,80,46,33,88,90,53,61,13,15,68,53,44,78,8,70,86,43,74,9,47,6,18,40,8,95,82,68,96,13,46,57,39,63,70,67,53,71
1,8,1,60,43,60,72,93,62,73,58,0,25,56,0,87,48,33,6,2,75,41,47,11,71,46,20,39,14,73,13,70,80,79,76,60,21,10,74,9,5,26,84,24,59,67,11,67,77,38,4,92,62,61,25,82,42,46,2,84,72,48,40,99,2,57,38,17,19,69,82,2,73,17,73,23,86,44,19,11,24,91,93,31,55,58,34,4,40,47,67,3,61,4,30,23,54,32,25,30,22,78,45,78,0,80,46,33,88,90,53,61,13,15,68,53,44,78,8,41,86,43,74,9,47,6,18,40,8,95,82,4,96,13,46,57,39,61,70,67,53,72
1,9,1,60,43,60,72,93,64,73,53,10,25,56,0,87,48,33,6,2,75,41,47,11,71,46,20,39,14,73,13,70,80,79,76,60,21,10,74,9,5,26,84,24,59,67,11,67,77,38,4,2,7,61,25,97,42,46,42,84,92,48,0,99,2,57,38,17,19,69,82,2,73,17,73,23,86,74,19,11,24,91,93,31,55,58,34,4,40,47,67,3,61,4,30,23,54,32,25,35,22,78,95,78,0,80,46,33,88,99,53,61,13,15,68,53,44,78,8,41,86,43,44,9,47,6,9,40,8,95,82,8,94,13,46,57,39,61,73,67,53,72
1,10,1,60,43,60,72,93,64,73,53,10,25,56,0,87,48,33,6,8,78,41,46,11,71,46,20,39,14,73,13,70,80,79,76,60,21,10,74,9,5,26,84,24,59,67,11,67,77,38,4,2,7,61,25,97,42,46,42,84,92,48,0,99,2,57,38,17,19,69,82,2,73,17,73,23,86,74,19,11,24,99,93,31,55,58,34,4,40,47,67,3,61,4,30,23,54,32,25,35,22,78,95,78,0,80,46,33,88,99,53,61,37,15,68,53,44,78,8,41,86,43,44,9,47,6,9,40,8,95,82,8,94,13,46,58,39,61,73,67,53,71
1,11,41,60,43,20,72,43,62,73,53,10,25,56,0,87,48,33,6,8,78,41,46,11,71,46,20,39,14,73,13,70,80,79,76,60,21,10,74,9,5,26,84,24,59,67,11,67,77,38,4,2,7,61,25,97,42,46,42,84,92,48,0,99,2,57,38,17,12,69,8,42,13,17,78,29,87,79,19,11,24,99,93,31,55,58,34,4,40,47,67,3,61,4,30,23,54,32,25,35,22,78,95,78,0,88,46,33,88,99,73,61,37,15,68,53,44,78,8,41,86,43,44,9,47,64,9,40,8,95,82,8,94,61,46,58,39,61,73,67,53,71
1,12,41,60,29,20,72,43,62,73,53,10,25,56,0,87,48,33,6,8,78,41,46,11,71,46,20,39,14,73,13,70,80,79,76,60,21,10,74,9,5,26,84,24,59,67,11,67,77,38,4,2,7,61,25,97,42,46,42,84,92,48,0,99,2,57,38,17,12,69,8,41,43,17,78,21,87,79,17,11,24,99,93,31,55,58,34,4,40,47,67,3,61,4,30,23,54,32,25,35,22,78,95,78,0,88,46,32,85,99,73,61,37,15,68,53,44,78,8,41,86,43,44,9,47,64,9,40,8,95,82,8,94,61,46,58,39,61,73,67,53,72
1,13,41,60,29,20,72,43,62,73,53,10,25,56,0,87,48,33,6,8,78,41,46,11,71,46,20,59,14,73,67,50,45,79,76,40,21,10,74,89,5,26,80,24,59,67,11,67,77,38,4,2,7,61,25,97,42,46,42,84,92,48,0,99,2,57,38,17,12,69,8,41,43,17,78,21,87,79,17,71,34,99,93,31,55,58,34,4,40,47,47,37,61,4,30,23,54,32,25,35,22,78,95,78,0,88,46,32,85,99,73,61,17,15,78,53,24,68,8,41,86,43,44,9,47,64,9,40,8,85,12,8,94,61,46,57,39,61,73,67,53,72
1,14,41,60,29,20,72,43,62,73,53,10,25,56,0,87,48,33,6,8,78,41,46,11,71,46,20,59,14,73,67,50,45,79,76,40,21,10,74,89,5,26,80,24,59,67,11,67,77,28,54,82,7,21,25,97,42,46,42,84,92,47,20,99,2,57,38,17,12,69,8,41,43,17,78,21,87,79,17,71,34,99,93,31,55,58,34,4,40,47,47,37,61,4,30,23,54,73,55,35,22,78,91,78,0,88,46,32,85,99,73,61,17,15,78,53,24,68,8,41,86,43,44,9,47,64,9,40,8,85,12,8,96,61,46,57,39,61,73,67,53,73
1,15,41,60,29,20,52,43,84,73,53,10,89,56,0,87,48,33,6,8,78,41,46,11,71,46,20,59,14,73,67,50,45,79,76,40,21,10,74,89,5,26,80,24,59,67,11,67,77,28,54,82,7,21,25,77,52,46,42,84,92,47,20,89,12,57,38,17,12,19,8,41,43,17,48,71,7,79,17,71,34,99,93,31,55,58,34,4,40,47,47,37,61,4,30,63,54,73,55,45,22,78,91,78,0,88,41,32,85,9,73,61,17,15,78,53,24,68,8,41,86,43,44,19,47,64,3,40,8,85,12,9,96,68,46,57,39,61,73,67,53,73
1,16,41,60,29,30,52,43,84,73,43,10,89,56,0,7,48,33,6,8,78,41,46,71,31,16,20,59,24,73,67,50,45,79,71,40,21,40,74,89,5,66,80,24,19,37,91,67,77,28,54,32,7,21,25,77,53,46,42,84,92,47,20,89,12,57,38,17,12,19,8,41,43,17,43,51,7,79,17,11,34,99,91,31,55,58,34,4,90,47,47,38,61,34,30,63,54,74,55,45,22,78,91,78,0,88,41,34,85,9,73,61,37,15,78,53,24,28,58,41,86,43,14,19,47,64,3,40,70,85,12,8,96,68,46,57,39,61,70,67,93,53
1,17,41,60,29,30,52,43,84,73,43,10,89,56,0,7,48,33,6,8,78,41,46,71,31,16,20,59,24,73,67,50,45,79,71,40,21,40,74,89,5,66,80,24,19,37,91,67,27,28,54,32,87,51,55,76,53,46,42,4,92,26,20,89,12,57,38,17,12,19,8,41,43,17,43,51,7,79,17,11,34,99,91,31,55,58,34,4,90,47,47,38,61,34,30,14,54,78,55,5,22,78,98,78,0,88,41,34,85,9,73,61,37,15,78,53,24,28,58,41,86,93,14,19,47,64,3,40,70,85,12,9,64,68,46,57,39,61,70,67,93,54
1,18,41,60,29,30,52,43,84,73,43,10,89,56,0,7,98,33,66,8,78,41,46,91,31,16,20,49,84,73,67,40,45,79,71,40,21,40,74,89,5,16,80,24,19,37,91,67,27,22,54,32,87,51,55,66,53,46,42,4,92,26,20,89,12,57,38,17,12,19,8,41,43,17,43,51,7,79,17,11,79,99,91,32,55,58,34,4,90,47,47,37,61,34,30,14,54,78,55,5,22,75,98,78,0,88,41,34,85,9,73,61,57,15,78,73,24,28,98,41,86,93,14,19,47,64,3,40,70,45,12,8,64,68,46,57,39,61,70,67,93,54
1,19,91,60,29,30,52,43,84,73,43,10,89,6,80,7,98,33,66,8,78,41,46,91,31,16,20,49,84,73,67,40,45,79,71,40,21,40,74,89,5,16,80,24,19,37,91,67,27,22,54,22,87,51,55,66,63,46,42,4,92,26,20,80,12,57,38,17,82,19,8,41,43,17,43,51,37,79,17,11,79,99,91,32,55,58,34,4,90,47,47,37,61,34,30,14,54,73,55,5,12,75,98,78,0,88,41,34,65,9,73,61,57,15,78,73,24,28,98,41,86,93,14,29,47,54,23,40,70,45,12,8,64,68,76,57,39,61,70,67,93,54
1,20,91,60,29,30,52,43,84,73,43,10,89,6,80,7,98,33,66,8,78,41,16,91,1,80,20,49,84,73,57,60,55,79,71,40,21,40,74,89,5,16,80,24,19,37,91,67,27,22,54,22,87,51,55,66,63,46,42,4,92,26,20,80,12,57,38,17,82,19,8,41,43,17,43,51,37,79,17,11,84,99,99,24,58,58,34,4,90,47,87,37,61,34,30,14,54,73,55,5,12,75,98,78,0,88,41,34,65,9,73,91,57,15,78,73,14,48,98,41,86,93,14,29,47,54,23,40,70,45,12,8,64,68,76,58,39,61,70,67,93,54
1,21,91,60,29,30,52,43,84,73,43,10,89,6,80,7,98,33,66,8,78,41,16,91,1,80,20,49,84,73,57,60,55,79,71,40,21,40,74,89,5,6,80,24,19,37,91,67,27,22,54,22,97,81,55,66,63,46,41,4,92,26,20,80,12,57,38,17,82,19,8,41,43,17,43,51,37,79,17,11,84,39,99,24,58,58,34,4,90,47,87,37,61,34,30,14,54,74,55,5,12,75,98,78,0,88,41,34,65,9,73,91,57,15,38,73,14,48,98,41,75,93,14,29,47,54,23,40,70,45,12,29,66,68,76,58,39,61,70,67,93,54
1,22,91,90,29,30,52,43,84,73,43,10,89,56,20,7,98,33,66,8,78,41,16,91,1,80,20,49,84,73,57,60,55,79,71,40,21,40,74,89,5,6,80,24,19,37,91,67,27,22,54,22,97,81,55,66,63,46,41,4,92,26,20,40,12,57,38,17,82,19,8,41,43,17,43,51,37,72,17,11,84,39,99,24,58,58,34,4,90,47,87,37,61,34,30,14,54,74,55,5,12,75,98,78,0,8,41,32,65,79,73,91,57,15,38,73,14,48,98,41,75,93,14,23,37,54,23,40,70,45,12,29,66,68,56,58,39,61,90,67,93,54
1,23,91,90,29,30,52,43,82,73,43,10,89,56,20,7,98,33,66,8,78,41,18,91,1,80,20,49,84,73,57,60,55,79,71,40,21,40,74,39,5,6,80,24,19,37,91,67,27,22,54,22,87,81,55,66,63,46,41,4,82,26,20,40,12,57,38,17,82,19,8,41,43,17,43,51,37,72,17,11,84,39,99,24,88,58,34,4,90,47,87,37,61,34,30,14,54,64,75,5,12,75,98,78,0,8,41,72,65,79,73,91,57,15,38,73,54,48,98,41,75,93,14,23,37,54,23,40,78,45,12,28,66,68,56,58,39,61,93,67,93,54
1,24,91,90,29,30,52,43,82,73,43,10,89,56,20,7,98,33,66,8,78,41,18,21,1,80,20,49,64,73,57,60,55,49,76,40,21,40,74,39,5,76,80,24,19,37,91,67,27,22,54,22,87,81,55,66,63,46,41,4,82,26,20,40,12,57,38,17,82,19,8,41,43,17,43,51,37,72,17,11,84,39,99,24,88,58,34,4,90,47,87,37,61,34,30,14,54,64,75,5,12,75,98,78,0,8,41,72,65,79,73,91,57,15,38,73,54,48,98,41,75,93,14,23,37,54,23,40,70,45,72,28,66,68,56,57,39,61,93,67,93,54
1,25,91,90,29,30,52,33,82,73,43,60,89,56,20,7,98,33,66,8,78,41,18,21,1,80,20,49,64,73,57,60,55,49,76,40,21,40,74,39,5,76,80,24,19,37,91,67,27,22,54,22,87,81,55,66,63,46,41,4,82,26,20,40,42,57,38,17,82,19,8,41,43,17,43,51,37,79,17,11,84,39,99,24,88,58,34,4,90,47,87,37,61,34,30,14,54,64,75,5,12,75,98,78,0,8,41,72,65,79,73,91,57,15,38,73,54,48,98,41,75,93,14,29,37,54,23,40,70,45,72,28,66,68,56,57,39,61,93,67,93,54
1,26,91,90,29,30,52,33,82,73,43,60,89,56,20,7,98,33,66,8,70,41,18,21,1,80,20,49,64,73,77,60,55,49,76,40,21,40,74,39,1,76,80,24,19,37,91,67,27,22,54,22,87,81,55,66,63,46,41,4,82,26,20,40,42,57,38,17,82,19,8,41,43,17,43,51,37,79,17,11,84,39,99,24,88,58,34,4,90,47,87,38,61,34,30,14,54,64,75,5,12,75,98,78,0,8,41,72,65,79,73,91,57,15,38,73,54,48,98,41,75,93,14,29,37,54,23,40,79,45,72,28,66,68,56,57,39,61,93,67,93,54
1,27,91,90,29,30,52,33,82,73,43,60,89,56,20,7,98,33,66,8,70,41,18,21,1,80,20,49,64,73,77,60,55,49,76,40,21,40,74,39,1,76,80,24,19,37,91,67,27,22,54,22,87,81,55,66,63,46,41,4,82,26,20,30,42,57,38,17,82,19,8,41,43,17,43,51,37,71,17,11,84,39,99,24,88,58,34,4,90,47,87,38,61,34,30,14,52,64,75,5,12,75,98,78,0,8,41,72,65,79,73,91,57,15,38,73,54,48,98,1,75,93,14,29,37,54,23,40,79,45,72,29,66,61,56,57,39,61,90,67,93,52
1,28,91,90,29,30,52,33,82,73,43,60,89,56,20,7,98,33,66,8,70,11,18,21,1,80,20,49,64,73,77,60,55,49,76,40,21,40,74,39,1,76,80,24,19,37,91,67,27,22,54,22,87,81,55,16,63,46,41,4,82,26,20,30,42,57,38,17,82,19,8,41,43,17,43,51,37,71,17,11,84,39,91,24,88,58,34,4,90,47,87,38,61,34,30,14,52,64,75,5,12,75,98,78,0,8,41,72,65,79,73,91,57,15,38,73,54,48,98,1,75,93,14,29,37,54,53,40,79,45,72,29,64,61,56,58,39,61,93,67,93,52
1,29,91,90,29,30,12,33,82,73,43,60,89,56,20,7,98,33,66,8,70,11,18,21,1,80,20,49,64,73,77,60,55,49,76,40,21,40,74,39,1,76,80,24,19,37,91,67,27,22,54,22,87,81,55,16,63,46,41,4,82,26,20,30,42,57,38,17,82,19,8,41,43,17,48,51,37,71,17,11,84,39,91,24,88,58,34,4,90,47,87,38,61,34,30,14,52,64,75,5,12,45,98,78,0,8,41,72,65,79,73,91,57,15,38,73,54,48,98,1,75,93,14,29,37,54,53,40,79,45,72,29,66,71,56,58,39,61,93,60,93,52
1,30,91,90,29,30,12,33,94,73,43,60,89,56,20,7,98,33,66,8,71,11,18,21,1,80,20,19,64,73,77,60,55,49,76,40,21,40,74,39,1,76,80,24,19,37,91,67,27,22,54,22,87,81,55,16,63,46,41,4,82,26,20,30,42,57,38,17,82,19,8,91,93,17,48,51,37,71,17,11,84,39,91,24,88,58,34,4,90,47,87,38,61,34,30,14,52,64,75,5,12,45,98,78,0,8,41,72,65,79,73,91,37,15,38,73,54,48,98,1,75,93,14,29,37,54,53,40,68,45,72,28,66,71,56,57,39,61,90,60,93,52
1,31,91,90,29,30,12,33,94,73,43,60,89,56,20,7,98,33,66,8,71,11,18,21,1,80,20,19,4,73,77,60,55,49,76,40,21,40,74,39,1,76,80,24,19,37,91,67,27,22,54,22,87,81,55,17,63,46,41,4,82,26,20,30,42,57,38,17,82,19,38,91,93,47,58,31,37,71,17,11,84,39,99,24,88,58,34,4,92,47,87,38,61,34,30,14,52,14,75,5,12,45,98,78,0,8,41,72,65,79,73,91,37,15,38,73,34,48,98,1,76,63,14,29,37,54,53,40,68,45,72,28,66,71,16,58,39,61,93,66,93,12
1,32,91,90,29,30,12,33,94,73,43,60,89,56,20,7,98,33,16,8,71,11,18,21,1,26,69,19,44,23,77,60,55,49,76,40,21,40,74,39,1,76,80,24,19,37,91,67,27,22,54,22,87,81,55,17,63,63,41,4,82,26,20,30,42,57,38,17,82,19,38,91,93,49,58,31,37,71,17,51,89,39,99,24,68,58,34,4,92,47,87,38,61,34,30,14,52,14,75,5,12,45,98,78,0,8,41,74,65,79,73,91,37,15,38,73,34,48,98,1,76,63,24,49,37,54,53,40,18,45,72,28,66,71,16,28,39,61,93,60,93,13
1,33,91,90,29,30,12,3,94,73,43,60,39,56,20,7,98,33,16,8,71,11,18,21,1,26,69,19,44,23,77,60,55,49,76,40,21,40,74,39,1,76,80,24,19,37,91,67,27,22,54,22,97,91,55,16,62,63,41,4,82,26,20,24,42,57,38,17,82,19,38,91,93,49,58,31,37,71,17,51,89,39,99,24,68,58,34,4,92,47,87,38,61,34,30,14,52,94,75,15,12,45,98,78,0,8,41,74,65,79,63,91,37,15,38,73,34,48,98,1,76,63,24,49,37,54,53,40,18,45,72,29,64,71,16,28,39,61,93,60,93,13
1,34,91,90,29,30,12,3,94,73,43,60,39,56,20,7,98,33,16,8,71,11,18,21,1,26,69,19,34,23,77,60,55,49,76,30,21,40,74,39,61,56,80,24,19,37,91,67,27,22,54,22,97,91,55,16,62,63,41,4,82,26,20,24,42,57,38,17,82,19,38,91,93,49,58,31,37,71,17,12,89,39,99,24,68,58,64,4,92,7,87,88,61,34,30,14,52,94,75,15,12,45,98,78,0,8,41,74,65,79,63,91,37,15,98,73,34,58,98,1,76,63,24,49,37,54,53,40,82,5,72,29,64,71,16,27,39,61,93,60,93,13
1,35,91,90,29,0,12,3,94,73,43,60,39,56,20,97,98,33,16,8,71,11,18,21,1,26,69,19,34,23,77,60,55,49,76,30,21,40,74,39,61,56,80,24,19,37,91,67,27,22,54,62,97,91,75,26,63,63,71,4,82,26,20,24,42,87,38,19,82,89,38,91,93,49,53,31,37,71,77,72,82,39,99,24,65,58,64,4,92,7,87,88,61,34,30,14,52,94,75,15,12,45,98,78,0,8,41,74,65,79,63,91,37,15,98,73,34,58,98,1,76,63,24,49,37,54,53,40,88,5,72,29,64,71,16,27,39,51,93,69,93,14
1,36,91,90,29,0,12,3,94,73,43,60,39,56,20,97,98,33,16,8,84,11,18,21,1,26,69,19,34,23,77,60,55,49,76,30,21,40,74,39,61,56,80,24,19,37,91,67,27,22,54,62,97,91,75,26,63,63,71,4,82,26,20,24,42,87,38,19,82,89,38,91,93,49,53,31,37,71,77,72,82,39,99,4,65,58,64,4,92,7,37,88,61,34,30,14,52,94,75,15,12,45,98,78,0,8,41,74,65,79,63,91,57,65,98,73,34,58,98,1,76,63,24,49,37,54,53,40,80,5,72,29,64,71,16,27,39,51,93,90,93,12
1,37,11,90,29,0,12,3,94,73,43,60,39,56,20,97,98,73,56,8,84,11,18,21,1,26,69,19,34,23,77,60,55,49,76,30,21,40,74,39,61,56,80,24,19,37,91,67,27,28,54,62,97,91,75,6,62,63,71,4,82,26,20,24,82,87,38,19,82,89,38,91,93,49,53,31,37,71,77,72,12,39,99,4,65,58,64,4,92,7,37,88,61,34,30,34,52,94,75,15,12,45,98,78,0,8,61,72,65,29,63,91,57,65,98,73,34,58,98,1,76,63,24,49,37,54,53,40,88,5,72,28,84,71,16,27,39,51,93,96,93,13
1,38,11,20,29,0,12,3,92,73,43,20,39,66,60,97,98,73,56,28,84,11,18,21,1,26,69,89,34,23,77,90,55,49,76,30,21,40,74,39,61,56,80,24,19,37,91,57,27,2,74,62,97,91,75,6,62,63,71,4,82,26,20,24,82,87,38,19,82,89,78,91,93,49,58,31,37,51,77,72,12,9,91,4,65,58,64,4,2,7,37,88,61,34,30,34,52,94,75,15,12,45,98,78,0,28,61,74,65,29,63,91,37,65,98,73,84,58,98,1,76,63,24,49,37,54,53,40,88,5,72,28,84,71,16,27,39,51,90,96,93,13
1,39,11,20,29,0,12,3,92,73,43,20,39,66,60,97,98,73,56,28,84,11,18,21,1,26,69,89,34,23,77,90,55,47,56,30,21,40,74,39,61,56,80,24,19,37,21,57,27,2,74,62,97,91,75,6,62,63,71,4,82,26,20,24,82,87,38,19,82,89,78,91,93,49,58,31,37,51,77,72,12,9,91,4,65,58,64,4,2,7,37,88,61,34,30,34,52,94,75,15,12,45,98,78,0,28,61,74,65,29,63,91,37,65,98,73,84,58,98,1,76,63,24,49,37,54,53,40,88,5,42,28,84,71,16,27,39,51,90,97,93,14
2,0,81,53,65,65,86,71,90,57,52,4,26,88,40,57,43,92,49,92,31,57,26,62,78,30,64,14,66,35,65,78,21,17,69,12,36,87,83,29,75,16,10,76,80,90,92,52,41,91,30,18,81,18,52,25,32,33,7,69,34,7,11,80,74,43,61,0,7,38,48,1,65,67,51,69,68,38,67,23,23,37,3,55,37,65,8,61,45,57,72,10,73,86,55,87,84,62,41,67,31,42,53,24,99,51,83,90,18,40,64,57,53,99,47,57,87,71,34,1,60,66,30,23,51,75,23,59,26,14,42,79,9,83,11,75,44,41,71,62,26,87
2,1,89,51,67,2,72,79,90,91,57,9,88,9,42,57,43,92,49,92,31,57,26,62,78,30,64,14,66,35,65,78,21,17,69,12,36,87,83,29,75,16,10,76,80,90,92,50,92,97,34,93,87,15,59,23,37,38,7,18,82,8,13,86,92,42,69,18,25,31,40,98,63,53,51,67,6,66,14,23,23,37,3,55,37,65,8,61,45,57,72,10,73,86,55,98,60,15,47,61,38,40,50,25,71,93,21,99,12,62,69,57,53,99,47,57,87,71,34,9,15,2,92,29,17,78,22,59,26,14,42,22,8,82,12,75,44,89,71,62,46,88
2,2,89,51,67,2,72,79,90,91,57,9,88,9,42,57,43,92,49,92,31,57,26,62,78,30,64,14,66,35,65,5,1,78,62,18,47,19,85,28,78,95,11,98,84,78,44,51,98,60,34,95,83,13,55,24,34,30,1,17,19,6,14,86,92,42,69,18,25,31,40,98,63,53,51,67,6,66,14,23,23,37,3,55,37,65,8,64,4,14,97,36,9,89,57,68,68,81,49,3,36,40,55,25,71,93,21,99,12,62,69,57,53,99,47,76,3,75,30,3,44,90,13,29,17,78,22,59,26,79,43,25,2,82,12,75,3,39,71,38,49,82
2,3,89,51,67,2,72,79,90,91,57,9,88,9,42,57,43,92,49,92,31,57,26,62,78,30,64,14,66,35,65,5,1,78,62,18,47,19,85,28,78,95,11,98,84,78,44,87,96,63,21,91,82,11,55,21,39,31,9,77,15,2,15,86,92,42,69,18,25,31,40,98,63,53,51,67,6,66,14,23,23,37,3,55,37,65,8,64,4,14,97,36,9,89,57,38,62,80,48,0,35,46,52,25,71,93,21,99,12,62,69,57,53,99,47,76,3,75,30,3,48,26,9,29,17,78,22,59,26,79,43,12,2,82,12,75,3,61,71,38,43,82
2,4,89,58,61,4,8,70,76,70,8,2,8,2,49,57,43,92,49,92,31,57,26,34,77,38,53,18,61,90,63,5,1,78,62,18,47,19,85,48,78,90,72,98,83,78,44,87,96,63,21,91,82,11,55,21,39,31,9,77,15,2,15,86,92,42,69,18,25,31,40,96,63,51,53,67,3,77,94,23,23,37,3,58,30,65,16,64,4,14,97,37,9,73,57,38,62,80,48,0,35,46,52,25,71,93,21,17,12,12,60,57,53,9,29,76,3,75,37,3,48,26,9,29,17,78,26,59,87,79,48,12,2,82,14,75,2,61,11,48,43,86
2,5,89,58,61,4,8,73,68,21,5,8,77,2,49,57,43,92,49,92,31,57,26,34,77,38,53,18,61,90,63,5,1,78,62,18,47,19,85,48,78,90,72,98,83,78,44,87,96,63,21,91,82,11,55,21,39,31,9,77,15,2,15,86,92,42,69,18,25,31,40,96,63,51,53,65,46,93,99,23,23,37,3,58,30,65,16,64,4,14,97,37,9,73,57,38,62,80,48,0,35,46,52,25,71,93,21,17,12,17,65,57,53,9,29,76,3,75,37,3,48,26,9,29,17,78,24,59,87,79,48,12,2,82,14,75,2,61,18,48,43,6
2,6,89,58,61,4,8,73,68,21,5,8,77,2,49,7,42,32,17,2,32,57,26,33,74,32,53,18,61,99,64,5,1,78,62,18,47,19,85,48,78,90,72,98,83,78,44,87,96,63,21,91,82,11,55,21,39,31,9,77,15,2,15,86,92,42,69,18,25,31,40,96,63,51,53,65,46,93,99,21,24,7,2,58,33,65,16,64,4,14,97,37,9,73,57,38,62,80,48,0,35,46,52,25,71,93,21,17,12,17,65,69,72,8,29,76,3,75,37,3,48,26,9,29,17,78,24,84,82,79,48,12,2,82,14,75,2,61,18,7,43,6
2,7,89,58,61,4,8,73,68,21,5,8,77,2,49,53,44,33,34,2,32,57,26,33,74,32,53,18,61,99,64,5,1,78,62,18,47,19,85,48,78,90,72,98,83,78,44,87,96,63,21,91,82,11,55,21,39,31,9,77,15,2,15,86,92,40,67,18,25,31,40,96,63,51,53,65,46,93,99,21,23,7,2,58,33,65,16,64,4,14,97,37,9,73,57,38,62,80,48,0,35,46,52,25,49,93,21,17,12,17,65,69,72,8,29,76,3,75,37,3,48,26,9,26,17,78,24,84,82,79,48,12,2,81,14,77,2,61,15,7,43,6
2,8,89,58,61,4,8,73,68,21,5,8,77,2,49,53,44,33,34,2,32,57,26,33,74,32,53,18,61,99,64,5,1,78,62,18,47,19,85,48,78,90,72,98,83,78,44,87,96,69,1,76,96,11,55,21,39,31,9,77,15,2,15,81,12,40,69,18,25,31,40,96,63,51,53,65,46,93,99,21,23,7,2,58,33,65,16,64,4,14,97,37,9,73,57,72,71,45,48,0,35,46,52,25,48,93,21,17,12,17,65,69,72,8,29,76,3,75,37,38,72,26,9,29,17,78,24,84,82,79,48,42,2,81,14,77,2,71,15,7,43,8
2,9,89,58,61,4,8,73,68,21,5,8,77,2,49,53,44,33,34,2,33,77,26,23,70,32,53,18,61,99,64,5,1,78,62,18,47,19,85,48,78,90,72,98,83,78,44,87,96,69,1,76,96,11,55,21,39,31,9,77,15,2,15,81,12,40,69,18,25,31,40,96,63,51,53,65,46,93,99,21,23,7,2,54,33,65,16,64,4,14,97,37,9,73,57,72,71,45,48,0,35,46,52,25,48,93,21,17,12,17,65,69,78,7,29,76,3,75,37,38,72,26,9,29,17,78,24,84,82,79,48,42,2,81,14,71,2,71,15,7,43,8
