Run,Iteration,agent-0,agent-1,agent-2,agent-3,agent-4,agent-5,agent-6,agent-7,agent-8,agent-9,agent-10,agent-11,agent-12,agent-13,agent-14,agent-15,agent-16,agent-17,agent-18,agent-19,agent-20,agent-21,agent-22,agent-23,agent-24,agent-25,agent-26,agent-27,agent-28,agent-29,agent-30,agent-31,agent-32,agent-33,agent-34,agent-35,agent-36,agent-37,agent-38,agent-39,agent-40,agent-41,agent-42,agent-43,agent-44,agent-45,agent-46,agent-47,agent-48,agent-49,agent-50,agent-51,agent-52,agent-53,agent-54,agent-55,agent-56,agent-57,agent-58,agent-59,agent-60,agent-61,agent-62,agent-63,agent-64,agent-65,agent-66,agent-67,agent-68,agent-69,agent-70,agent-71,agent-72,agent-73,agent-74,agent-75,agent-76,agent-77,agent-78,agent-79,agent-80,agent-81,agent-82,agent-83,agent-84,agent-85,agent-86,agent-87,agent-88,agent-89,agent-90,agent-91,agent-92,agent-93,agent-94,agent-95,agent-96,agent-97,agent-98,agent-99,agent-100,agent-101,agent-102,agent-103,agent-104,agent-105,agent-106,agent-107,agent-108,agent-109,agent-110,agent-111,agent-112,agent-113,agent-114,agent-115,agent-116,agent-117,agent-118,agent-119,agent-120,agent-121,agent-122,agent-123,agent-124,agent-125,agent-126,agent-127,agent-128,agent-129,agent-130,agent-131,agent-132,agent-133,agent-134,agent-135,agent-136,agent-137,agent-138,agent-139,agent-140,agent-141,agent-142,agent-143,agent-144,agent-145,agent-146,agent-147,agent-148,agent-149,agent-150,agent-151,agent-152,agent-153,agent-154,agent-155,agent-156,agent-157,agent-158,agent-159,agent-160,agent-161,agent-162,agent-163,agent-164,agent-165,agent-166,agent-167,agent-168,agent-169
1,28,12,0,82,20,29,97,41,98,73,75,67,83,6,56,30,87,98,6,85,79,14,18,15,65,98,52,31,21,35,41,31,42,31,0,72,81,15,24,89,91,51,92,39,45,97,70,75,63,17,1,62,91,72,63,35,42,14,1,76,84,43,37,8,76,34,29,30,78,44,14,86,89,93,87,78,79,16,74,55,24,5,7,77,19,64,31,88,81,60,14,98,57,32,35,10,11,87,7,28,49,83,88,76,19,56,30,58,94,66,82,7,49,10,21,2,26,84,84,73,93,15,76,80,5,94,12,23,0,56,37,45,89,22,68,53,41,75,54,86,66,9,52,76,65,95,43,80,87,17,89,72,1,79,98,87,19,11,15,35,34,24,76,3,90,74,60,39,24,13,1
1,29,12,0,82,20,29,97,41,98,73,75,67,83,6,56,30,87,98,6,85,79,14,18,15,65,98,52,31,21,35,41,31,42,31,0,72,81,15,24,89,91,51,92,39,45,97,70,75,63,17,1,62,91,72,63,35,42,14,1,76,84,43,37,8,76,34,29,30,78,44,14,86,89,93,87,78,79,16,74,55,24,5,7,77,19,64,31,88,81,60,14,98,57,32,35,10,11,87,7,28,49,83,88,76,19,56,30,58,94,66,82,7,49,10,21,2,26,84,84,73,93,15,76,80,5,94,12,23,0,56,37,45,89,22,68,53,41,75,54,86,66,9,52,76,65,95,43,80,87,17,89,72,1,79,98,87,19,11,15,35,34,24,76,3,90,74,60,39,21,13,1
1,30,12,0,82,20,29,97,41,98,73,75,67,83,6,56,30,87,98,6,85,79,14,18,15,65,98,52,31,21,35,41,31,42,31,0,72,81,15,24,89,91,51,92,39,45,97,70,75,63,17,1,62,91,72,63,35,42,14,1,76,84,43,37,8,76,34,29,30,78,44,14,86,89,93,87,78,79,16,74,55,24,5,7,77,19,64,31,88,81,60,14,98,57,32,35,10,11,87,7,28,49,83,88,76,19,56,30,58,94,66,82,7,49,10,21,2,26,84,84,73,93,15,76,80,5,94,12,29,0,56,37,45,89,22,68,53,41,75,54,86,66,9,52,76,65,95,43,80,87,18,89,72,1,79,98,87,19,11,15,35,34,24,76,3,90,74,60,39,21,13,1
1,31,12,0,82,20,29,97,41,98,73,75,67,83,6,56,30,87,98,6,85,79,14,18,15,65,98,52,31,21,35,41,31,42,31,0,72,81,15,24,89,91,51,92,39,45,97,70,75,63,17,1,62,91,72,63,35,42,14,1,76,84,43,37,8,76,34,29,30,78,44,14,86,89,93,87,78,79,16,74,55,24,5,7,77,19,64,31,88,81,60,14,98,57,32,35,10,11,87,7,28,49,83,88,76,19,56,30,58,94,66,82,7,49,10,21,2,26,84,84,73,93,15,76,80,5,94,12,29,0,56,37,45,89,22,68,53,41,75,54,86,66,9,52,76,65,95,43,80,87,18,89,72,1,79,98,87,19,11,15,35,34,24,76,3,90,74,60,39,22,13,1
1,32,12,0,82,20,29,97,41,98,73,75,67,83,6,56,30,87,98,6,85,79,14,18,15,65,98,52,31,21,35,41,31,42,31,0,72,81,15,24,89,91,51,92,39,45,97,70,75,63,17,1,62,91,72,63,35,42,14,1,76,84,43,37,8,76,34,29,30,78,44,14,86,89,93,87,78,79,16,74,55,24,5,7,77,19,64,31,88,81,60,14,98,57,32,35,10,11,87,7,28,49,83,88,76,19,56,30,58,94,66,82,7,49,10,21,2,26,84,84,73,93,15,76,80,5,94,12,29,0,56,37,45,89,22,68,53,41,75,54,86,66,9,52,76,65,95,43,80,87,18,89,72,1,79,98,87,19,11,15,35,34,24,76,3,90,74,60,39,22,13,1
1,33,12,0,82,20,29,97,41,98,73,75,67,83,6,56,30,87,98,6,85,79,14,18,15,65,98,52,31,21,35,41,31,42,31,0,72,81,15,24,89,91,51,92,39,45,97,70,75,63,17,1,62,91,72,63,35,42,14,1,76,84,43,37,8,76,34,29,30,78,44,14,86,89,93,87,78,79,16,74,55,24,5,7,77,19,64,31,88,81,60,14,98,57,32,35,10,11,87,7,28,49,83,88,76,19,56,30,58,94,66,82,7,49,10,21,2,26,84,84,73,93,15,76,80,5,94,12,29,0,56,37,45,89,22,68,53,41,75,54,86,66,9,52,76,65,95,43,80,87,18,89,72,1,79,98,87,19,11,15,35,34,24,76,3,90,74,60,39,22,13,1
1,34,13,0,82,20,29,97,41,98,73,75,67,83,6,56,30,87,98,6,85,79,14,18,15,65,98,52,31,21,35,41,31,42,31,0,72,81,15,24,89,91,51,92,39,45,97,70,75,63,17,1,62,91,72,63,35,42,14,1,76,84,43,37,8,76,34,29,30,78,44,14,86,89,93,87,78,79,16,74,55,24,5,7,77,19,64,38,88,81,60,14,98,57,32,35,10,11,87,7,28,49,83,88,76,19,56,30,58,94,66,82,7,49,10,21,2,26,83,84,73,93,15,76,80,5,94,12,29,0,53,37,45,89,22,68,53,41,75,54,86,66,9,52,76,65,95,43,80,87,18,89,72,1,79,98,87,19,11,15,35,34,24,76,3,90,74,60,39,26,13,1
1,35,13,0,82,20,29,97,41,98,73,75,67,83,6,56,30,87,98,6,85,79,14,18,15,65,98,52,31,21,35,41,31,42,31,0,72,81,15,24,89,91,51,92,39,45,97,70,75,63,17,1,62,91,72,63,35,42,14,1,76,84,43,37,8,76,34,29,30,78,44,14,86,89,93,87,70,79,16,74,55,24,5,7,77,19,64,38,88,81,60,14,98,57,32,35,10,11,87,7,28,49,83,88,76,19,56,30,58,94,66,82,7,49,10,21,1,26,83,84,73,93,15,76,80,5,94,12,29,0,53,37,45,89,22,68,53,41,75,54,86,66,9,52,76,65,95,43,80,87,18,89,72,1,79,98,87,19,11,15,35,34,24,76,3,90,74,60,39,26,13,1
1,36,13,0,82,20,29,97,41,98,73,75,67,83,6,56,30,87,98,6,85,79,14,18,15,65,98,52,31,21,35,41,31,42,31,0,72,81,15,24,89,91,51,92,39,45,97,70,75,63,17,1,62,91,72,63,35,42,14,1,76,84,43,37,8,76,34,29,30,78,44,14,86,89,93,87,70,79,16,74,55,24,5,7,77,19,64,38,88,81,60,14,98,57,32,35,10,11,87,6,28,49,83,88,76,19,56,30,58,94,66,82,7,49,10,21,1,26,83,84,73,93,15,76,80,5,94,12,29,0,53,37,45,89,22,68,53,41,75,54,86,66,9,52,76,65,95,43,80,87,18,89,72,1,79,98,87,19,11,15,35,34,24,76,3,90,74,60,39,26,13,1
1,37,13,0,82,20,29,97,41,98,73,75,67,83,6,56,30,87,98,6,85,79,14,18,15,65,98,52,31,21,35,41,31,42,31,0,72,81,15,24,89,91,51,92,39,45,97,70,75,63,17,1,62,91,72,63,35,42,14,1,76,84,43,37,8,76,34,29,30,78,44,14,86,89,93,87,70,79,16,74,55,24,5,7,77,19,64,38,88,81,60,14,98,57,32,35,10,11,87,6,28,49,83,88,76,19,56,30,58,94,66,82,7,49,10,21,1,26,83,84,73,93,15,76,80,5,94,12,29,0,53,37,45,89,22,68,53,41,75,54,86,66,9,52,76,65,95,43,80,87,14,89,72,1,79,98,87,19,11,15,35,34,24,76,3,90,74,60,39,26,13,1
1,38,13,0,82,20,29,97,41,98,73,75,67,83,6,56,30,87,98,6,85,79,14,18,15,65,98,52,31,21,35,41,31,42,31,0,72,81,15,24,89,91,51,92,39,45,97,70,75,63,17,1,62,91,72,63,35,42,14,1,76,84,43,37,8,76,34,29,30,78,44,14,86,89,93,87,70,79,16,74,55,24,5,7,77,19,64,38,88,81,60,14,98,57,32,35,10,11,87,6,28,49,83,88,76,19,56,30,58,94,66,82,7,49,10,21,1,26,83,84,73,93,15,76,80,5,94,12,29,0,53,37,45,89,22,68,53,41,75,54,86,66,9,52,76,65,95,43,80,87,14,89,72,7,79,98,87,19,11,15,35,34,24,75,3,90,74,60,39,26,13,1
1,39,13,0,82,20,29,97,41,98,73,75,67,83,6,56,30,87,98,6,85,79,14,18,15,65,98,52,31,21,35,41,31,42,31,0,72,81,15,24,89,91,51,92,39,45,97,70,75,63,17,1,62,91,72,63,35,42,14,1,76,84,43,37,8,76,34,29,30,78,44,14,86,89,93,87,70,79,16,74,55,24,5,7,77,19,64,38,88,81,60,14,98,57,32,35,10,11,87,6,28,49,83,88,76,19,56,30,58,94,66,82,7,49,10,21,1,26,83,84,73,93,15,76,80,5,94,12,29,0,53,37,45,89,22,68,53,41,75,54,86,66,9,52,76,65,95,43,80,87,14,89,72,7,79,98,87,19,11,15,35,34,24,75,3,90,74,60,39,26,13,1
2,0,23,81,82,51,42,64,53,6,65,25,68,81,84,51,76,46,85,42,49,34,86,8,45,33,68,50,17,62,17,31,48,39,3,45,85,52,8,27,13,89,52,29,6,17,85,4,89,85,35,87,16,39,62,27,99,18,30,41,32,77,9,83,2,84,46,11,11,11,11,3,62,33,3,98,11,39,90,63,51,16,35,81,43,71,80,62,85,43,43,51,0,96,78,60,40,70,48,40,65,70,93,93,6,38,9,43,23,93,99,49,98,2,22,3,49,51,59,1,5,97,4,55,40,82,4,7,18,64,79,1,56,26,5,87,90,85,65,27,9,73,39,40,11,41,12,22,22,26,67,38,88,87,49,33,35,24,71,61,82,88,29,18,75,91,26,15,82,44,74,71
2,1,23,81,82,51,42,64,53,6,65,25,68,84,87,36,77,47,82,44,42,78,60,15,28,35,65,56,18,23,91,32,97,35,24,49,16,58,0,26,11,81,53,20,39,17,85,4,89,85,35,87,16,39,62,27,99,18,30,41,32,77,9,83,2,84,46,11,11,11,11,3,62,33,3,98,11,39,90,63,51,16,35,81,43,71,80,62,85,43,43,51,0,10,74,88,44,78,60,48,64,71,96,91,69,34,50,54,27,93,99,49,98,2,22,3,49,51,59,1,5,97,4,55,40,82,4,7,18,64,79,1,56,38,41,65,69,81,68,90,10,73,39,40,11,41,12,22,22,26,67,38,88,97,42,63,30,24,71,61,82,88,29,19,66,91,26,15,88,44,74,72
2,2,77,95,82,63,46,68,61,5,91,23,62,84,87,36,77,47,82,44,42,78,60,15,28,35,65,56,18,21,90,30,96,37,21,44,0,17,37,23,10,83,53,28,84,17,85,4,89,85,35,87,16,39,62,27,99,18,30,41,32,77,9,83,2,84,46,11,11,11,11,3,62,33,3,98,11,54,16,91,78,12,36,8,55,76,86,94,81,65,68,50,8,10,74,88,44,78,60,48,64,73,97,95,61,34,56,88,25,93,99,49,98,2,22,3,49,51,59,1,5,97,4,55,40,89,19,0,12,62,86,5,57,38,41,65,69,89,64,94,16,73,39,40,11,41,12,22,22,18,54,40,80,97,42,63,35,24,71,61,82,94,29,19,68,91,26,19,88,44,79,36
2,3,77,95,82,63,46,68,61,5,91,23,62,84,87,36,77,47,82,44,42,78,60,15,28,35,65,56,18,21,90,30,96,37,21,44,0,17,37,23,10,83,53,28,84,17,85,4,89,85,35,87,16,39,62,27,99,18,30,41,32,8,8,87,0,88,47,14,10,37,12,98,61,34,48,93,0,54,16,91,78,12,36,8,55,76,86,94,81,65,68,50,8,10,74,88,44,78,60,48,64,73,97,95,61,34,56,88,25,93,99,49,98,2,22,3,49,51,51,79,7,94,5,56,7,89,19,0,12,62,86,5,57,38,41,65,69,89,64,94,16,73,39,40,11,89,79,23,31,18,54,40,80,97,42,63,35,24,71,90,70,94,29,19,68,91,36,19,88,76,79,36
2,4,77,95,82,63,46,68,61,5,91,23,62,82,89,36,35,41,89,94,47,78,60,15,28,35,65,56,18,15,58,13,99,17,96,41,9,17,37,23,10,83,53,28,84,13,86,81,80,86,37,5,19,39,62,27,99,18,30,41,32,8,8,87,0,88,47,14,10,37,12,98,61,34,48,93,0,54,16,91,78,12,36,8,55,76,86,94,81,65,68,50,8,10,71,48,44,78,60,48,64,71,97,91,17,34,56,88,25,42,97,47,93,2,22,3,49,51,51,79,7,94,5,56,7,89,19,0,12,62,86,5,57,8,43,65,69,89,62,94,16,54,98,40,11,89,79,23,31,18,54,40,80,67,42,77,35,54,71,90,70,94,29,59,96,9,36,19,83,70,79,38
2,5,77,95,82,63,46,68,61,5,91,23,62,82,89,36,35,41,89,94,47,78,60,15,28,35,65,56,18,15,58,13,99,17,96,41,9,17,37,23,10,83,53,28,84,13,86,81,80,86,37,5,19,39,62,27,99,18,30,41,32,8,8,87,0,88,47,14,10,37,12,98,61,34,48,93,0,83,16,73,76,19,30,58,34,76,86,94,81,65,68,50,8,10,71,48,44,78,60,48,64,71,97,91,17,34,56,88,25,42,97,47,93,2,22,3,49,51,51,79,7,94,5,56,7,86,72,3,50,62,86,5,57,8,43,65,69,89,62,94,16,54,98,40,11,89,79,23,31,88,84,40,80,67,42,77,35,54,71,90,70,61,29,59,96,9,36,18,83,70,79,38
2,6,77,95,82,63,46,68,61,5,91,23,62,82,89,36,35,40,89,94,47,78,60,16,28,35,5,56,19,15,58,13,99,17,96,41,9,17,37,23,10,83,53,28,84,13,86,81,80,86,37,5,19,39,62,27,99,18,30,41,32,8,8,87,0,88,47,14,10,37,12,98,61,34,48,93,0,83,16,73,76,19,30,58,34,76,86,94,81,65,68,50,8,10,71,42,44,78,26,48,32,71,97,91,17,34,56,88,25,42,97,47,93,2,22,3,49,51,51,79,7,94,5,56,7,86,72,3,50,62,86,5,57,8,73,93,19,89,62,94,16,54,98,40,11,89,79,23,31,88,84,40,80,67,41,77,35,54,71,90,70,61,29,41,96,9,36,18,83,70,79,38
2,7,88,13,65,63,46,68,61,5,91,23,62,82,89,36,35,40,89,94,47,78,60,16,28,35,5,56,19,15,58,13,99,17,96,41,9,17,37,23,10,83,53,28,84,13,86,81,80,86,37,5,19,74,55,27,99,18,30,41,32,8,8,87,0,88,47,14,10,37,12,98,61,34,48,93,0,83,16,73,76,19,30,58,34,76,86,84,84,65,68,50,8,10,71,42,44,78,26,48,32,71,97,91,17,34,56,88,25,42,97,47,93,76,22,3,49,51,51,79,7,94,5,56,7,86,72,3,50,63,86,5,57,8,73,93,19,89,62,94,16,54,98,62,11,89,79,23,31,88,84,70,80,67,41,77,35,54,70,90,70,61,79,41,96,9,36,18,83,30,79,39
2,8,88,13,65,63,46,68,61,5,91,23,62,82,89,36,35,40,89,14,47,78,60,16,28,35,5,56,19,15,58,13,99,17,96,41,9,17,37,23,10,84,63,28,86,13,86,81,80,86,37,5,19,74,55,27,99,18,30,41,32,8,8,87,0,88,47,14,10,37,12,98,61,34,48,93,0,83,16,73,76,19,30,58,34,76,86,84,84,65,68,50,8,50,71,42,90,78,26,48,32,71,97,91,17,34,56,15,5,42,97,47,93,76,22,3,49,51,51,79,7,94,5,56,7,86,72,3,50,63,86,5,57,78,73,93,19,89,62,94,26,54,98,62,11,89,79,23,31,88,84,70,80,67,41,77,32,54,70,90,70,61,79,91,91,9,36,18,83,30,79,31
2,9,88,13,65,63,46,68,61,5,91,23,62,82,89,36,35,40,89,14,47,78,60,16,28,35,5,56,19,15,58,13,99,17,96,41,9,17,37,23,10,84,63,28,86,13,86,81,80,86,37,5,19,77,55,6,99,18,30,41,32,8,8,87,0,88,47,14,10,37,12,98,61,34,48,93,0,83,16,73,76,19,30,58,34,76,86,84,84,65,68,50,8,50,71,42,90,78,26,48,32,71,97,91,17,34,56,15,5,42,97,47,93,76,72,3,49,51,51,79,7,94,5,56,7,86,72,3,50,63,86,5,57,78,73,93,19,89,62,94,26,54,98,12,11,89,79,23,31,88,84,70,80,67,41,77,32,54,70,90,70,61,79,91,91,42,36,18,83,30,79,31
2,10,88,13,65,33,46,68,21,5,1,28,2,82,89,36,35,40,89,14,47,68,60,66,33,35,32,56,19,15,58,23,19,52,76,41,9,17,57,23,10,84,63,28,86,13,86,81,80,86,37,5,19,77,55,6,99,18,30,41,32,8,8,87,0,88,47,14,10,37,12,98,61,34,48,93,0,87,47,23,76,19,30,58,34,76,86,84,84,65,88,80,38,50,71,42,90,78,26,48,32,51,77,91,17,34,46,15,5,42,97,47,93,76,72,3,49,51,51,79,7,94,5,56,7,86,76,3,50,63,86,5,57,78,73,23,79,89,62,44,26,54,98,12,11,89,79,23,31,88,84,70,83,67,41,77,96,54,70,90,70,61,79,90,91,42,36,18,83,30,79,31
2,11,88,13,65,33,46,38,25,5,1,28,2,64,89,36,35,40,89,64,47,68,60,66,33,35,32,56,19,15,48,23,19,52,76,71,9,17,67,23,10,84,93,28,86,13,86,81,80,86,37,5,19,77,55,6,99,18,30,41,32,58,7,87,0,98,47,4,10,37,12,68,81,34,68,93,90,87,47,23,76,19,30,58,4,76,86,84,84,65,88,80,38,50,71,32,90,78,26,48,32,51,77,91,17,34,43,15,15,42,97,47,93,76,72,3,49,51,51,79,7,94,5,36,17,86,92,3,50,63,86,5,57,48,73,23,79,89,62,44,26,54,98,12,11,91,79,28,71,88,84,70,83,67,40,77,96,54,70,70,72,61,79,90,98,42,76,18,83,30,79,31
2,12,88,13,65,33,46,38,25,5,1,28,2,64,89,36,35,40,89,64,47,68,60,66,33,35,32,56,19,15,48,23,19,52,76,71,9,17,67,23,10,84,93,28,86,13,86,81,80,86,37,5,19,77,55,85,69,17,4,41,32,58,7,87,0,98,47,4,10,37,12,68,81,34,68,93,90,87,47,23,76,19,30,58,4,76,86,84,84,65,88,80,38,50,71,32,90,78,26,48,32,51,77,91,17,34,43,15,15,42,97,47,93,76,72,49,49,51,63,79,7,94,5,36,17,86,92,3,50,63,86,5,57,48,73,23,79,89,62,44,26,54,98,12,11,59,49,28,71,88,84,70,83,67,40,77,96,54,70,70,72,61,79,90,98,72,76,18,83,36,79,31
2,13,88,13,65,33,46,38,25,5,1,28,2,64,89,36,35,40,89,64,47,68,60,66,33,35,32,56,19,15,48,23,19,52,76,71,9,17,67,23,10,84,93,28,86,13,6,81,80,80,7,15,19,77,5,80,62,19,4,24,32,58,7,87,0,98,47,4,10,37,12,68,81,34,68,93,90,87,47,23,76,19,30,58,4,76,86,84,84,65,88,80,38,50,71,32,90,78,26,48,32,51,77,91,17,34,43,15,15,2,17,97,93,76,72,49,9,51,63,79,7,94,5,36,17,86,92,3,50,63,86,5,57,48,73,23,79,89,62,44,26,72,75,12,14,59,49,28,71,88,84,70,83,67,40,77,96,54,70,70,72,61,79,90,98,65,76,18,83,36,79,31
2,14,88,13,65,33,46,38,25,5,11,23,2,64,89,86,35,40,89,64,47,68,60,66,33,35,32,56,19,15,48,23,19,52,76,71,9,17,67,23,10,84,93,28,86,13,6,81,80,80,7,15,19,77,5,80,62,19,4,24,32,58,7,87,0,98,47,4,10,37,12,68,81,34,68,93,90,91,47,23,76,19,30,58,74,76,86,54,83,15,88,80,31,50,71,32,90,78,26,48,32,51,77,91,37,34,43,15,15,2,17,97,93,76,72,49,9,51,63,79,7,94,5,36,17,86,32,43,50,63,86,5,57,48,73,23,79,89,62,34,26,72,75,12,14,59,49,28,71,88,84,70,83,67,40,47,93,54,70,70,72,31,79,90,98,65,76,18,88,36,79,31
2,15,88,13,65,33,46,38,25,5,11,23,2,64,89,86,35,40,89,64,47,68,60,66,33,35,32,53,79,15,48,23,19,52,76,71,9,17,67,23,10,84,93,28,86,13,6,81,80,80,7,15,19,77,5,80,62,19,4,24,32,58,7,87,0,98,47,4,10,37,12,68,81,34,68,93,93,91,47,23,76,19,30,58,74,76,86,54,83,15,88,80,31,50,71,36,90,78,26,48,32,51,77,91,37,34,43,15,15,2,17,97,93,76,72,49,9,51,63,79,7,94,5,36,17,86,32,43,50,63,86,5,57,48,73,23,79,89,62,34,26,72,75,12,14,59,49,28,70,88,84,70,83,67,40,47,93,54,70,70,92,31,79,91,98,65,76,18,88,36,79,31
2,16,88,13,65,33,46,38,25,5,11,23,2,64,89,86,35,40,89,64,47,68,60,66,33,35,32,53,79,15,48,23,19,52,76,71,9,17,67,23,10,84,93,28,86,13,6,81,80,80,7,15,19,47,5,80,62,14,4,24,32,58,7,87,0,98,47,4,10,37,12,68,81,34,68,93,93,91,47,23,76,19,30,58,74,76,86,54,83,15,88,80,31,50,71,36,90,78,26,48,32,51,77,91,37,34,43,15,15,12,17,37,93,36,72,42,9,51,63,79,7,94,5,36,17,86,32,43,50,63,86,5,57,48,73,23,79,89,62,34,26,40,75,12,11,59,49,28,70,88,84,70,83,67,40,47,93,54,70,70,92,31,79,91,98,65,76,18,88,30,79,31
2,17,88,13,65,33,46,38,25,5,11,23,2,64,89,86,35,40,89,64,47,68,60,66,33,35,32,53,79,15,48,23,19,52,76,71,9,17,67,23,10,84,93,28,86,13,6,81,80,80,7,15,19,47,5,80,62,14,4,24,30,58,7,87,0,98,47,4,10,37,12,68,81,34,68,93,93,91,47,23,76,19,30,58,74,76,86,54,83,15,88,80,31,50,71,36,90,78,26,48,32,51,77,91,37,34,43,15,15,12,17,37,93,36,72,42,6,51,63,79,7,94,5,36,17,86,32,43,50,63,86,5,57,48,73,23,79,89,62,34,26,40,75,12,11,59,49,28,70,88,84,70,83,67,40,47,93,54,70,70,92,31,79,91,98,65,76,18,88,30,79,31
2,18,88,13,65,33,46,38,9,5,11,23,2,64,89,86,35,40,89,64,47,68,60,66,33,35,32,53,79,15,48,23,19,52,76,71,9,17,67,23,10,84,93,28,86,13,6,81,80,80,7,15,19,47,5,80,62,14,4,24,30,28,7,87,0,98,17,4,10,37,12,68,81,34,68,93,93,91,47,22,76,19,30,58,74,76,86,54,83,15,88,80,31,50,71,36,90,78,26,48,32,51,77,91,37,34,43,15,15,12,17,37,93,36,72,42,6,51,91,75,7,94,5,36,17,86,26,43,50,63,86,5,57,48,73,23,79,89,62,34,26,40,75,12,11,59,49,28,70,88,84,50,80,67,40,47,93,54,70,70,92,31,79,91,98,65,76,88,88,30,79,31
2,19,88,13,65,33,46,38,9,5,11,23,2,64,89,86,35,40,89,64,47,68,60,66,33,35,32,53,79,15,48,23,19,73,76,71,9,17,67,23,0,84,93,28,86,13,6,81,80,80,7,15,19,47,5,80,62,14,4,24,30,28,7,87,0,98,17,4,10,37,17,68,11,34,68,93,93,91,47,22,76,19,30,58,74,76,86,14,84,15,88,80,31,50,71,36,90,78,26,48,32,51,77,92,37,34,83,15,15,12,17,37,93,36,72,42,4,51,91,79,7,94,5,36,17,86,26,43,50,63,86,5,57,48,73,23,79,89,62,34,26,90,70,12,14,59,99,28,71,88,84,50,80,67,40,7,99,54,70,70,92,31,79,91,98,65,76,88,88,30,79,31
2,20,88,13,65,33,46,38,9,5,11,23,2,13,89,86,35,40,89,64,47,68,60,66,33,35,49,53,79,15,48,23,19,73,76,71,9,17,67,23,0,84,93,28,86,13,6,81,80,80,7,15,19,47,5,80,62,14,4,24,30,28,7,87,0,98,17,4,10,37,17,68,11,34,68,93,93,91,47,22,76,19,30,58,74,76,86,14,84,15,88,80,31,0,71,36,90,78,56,48,12,51,77,92,37,34,86,15,15,12,17,37,93,36,72,42,4,51,91,79,7,94,5,36,17,86,26,43,50,63,86,5,57,48,73,23,79,89,62,34,26,90,70,12,14,59,99,28,71,88,84,50,80,67,40,7,99,54,70,70,92,31,79,90,91,65,76,88,88,30,79,31
2,21,88,13,65,33,46,38,9,5,11,23,2,13,89,86,35,40,89,64,47,68,60,66,33,35,49,53,79,15,48,23,19,73,76,71,9,17,67,23,0,84,93,28,86,13,6,81,80,80,7,15,19,47,5,80,62,14,4,24,30,28,7,87,0,98,17,4,40,37,17,68,11,34,88,71,93,91,47,22,76,19,30,58,74,76,86,14,84,15,88,80,31,0,71,36,90,78,56,48,12,51,77,92,37,34,86,15,15,12,17,37,93,36,72,42,4,51,91,79,7,94,5,37,17,86,26,43,50,63,86,5,57,48,73,23,79,89,62,34,26,90,70,12,14,59,99,28,71,88,84,50,80,67,40,7,99,54,70,70,92,31,79,90,91,65,76,88,88,30,79,31
2,22,88,13,65,33,46,38,9,5,11,23,72,13,89,86,35,40,89,64,47,68,60,66,33,35,49,53,74,15,48,23,19,73,76,71,9,17,67,23,0,84,93,28,88,13,6,81,80,80,7,15,19,47,5,80,62,14,4,24,30,28,7,87,0,98,17,4,40,37,17,68,11,34,88,71,93,91,47,22,76,19,30,28,74,76,86,14,84,15,88,80,38,0,71,36,90,78,56,48,52,51,77,92,37,34,86,15,15,12,17,37,93,36,72,42,4,51,91,79,7,94,5,37,17,86,26,43,50,63,86,5,57,48,73,23,79,89,62,34,86,90,70,12,14,59,99,28,71,88,84,50,83,67,41,7,99,54,70,70,92,31,79,60,94,65,76,88,88,30,79,31
2,23,88,13,65,33,46,38,9,5,11,23,72,13,89,86,35,40,89,64,47,68,60,66,33,35,49,53,74,15,48,23,19,73,76,71,9,17,67,23,0,84,93,28,88,13,6,81,80,80,7,15,19,47,75,82,65,14,4,22,30,28,7,87,0,98,17,4,40,37,17,68,11,34,88,71,93,91,47,22,76,19,30,28,74,76,86,14,84,15,88,80,38,0,71,36,90,78,56,48,52,51,77,92,37,34,86,15,15,12,17,37,93,36,72,42,4,51,91,79,7,94,5,37,17,86,26,43,50,63,86,5,57,48,73,23,79,89,62,34,86,90,70,12,11,59,99,28,71,88,84,50,83,67,41,7,99,54,70,70,92,31,79,60,94,65,76,88,88,36,79,31
2,24,88,3,65,33,46,38,9,5,11,23,72,13,89,86,35,40,89,64,47,68,60,66,33,35,49,53,74,15,48,23,19,73,76,71,9,17,67,23,0,84,93,28,28,13,6,81,80,80,7,15,19,47,75,52,65,14,4,22,30,28,7,87,0,98,17,4,40,37,17,68,11,34,88,71,93,91,47,22,76,19,30,28,74,72,86,14,84,15,88,80,38,0,71,96,90,78,56,48,52,51,77,92,37,34,86,15,15,12,17,37,93,36,72,42,4,51,91,79,7,94,5,37,17,86,26,43,50,63,86,5,57,48,73,23,79,89,62,34,86,90,70,12,11,59,99,28,71,88,84,50,83,67,41,7,97,54,70,70,92,31,79,61,92,65,76,88,88,36,79,31
2,25,88,3,65,33,46,38,9,5,11,23,72,13,89,86,35,40,89,64,47,68,60,66,33,35,49,53,74,15,48,23,19,73,76,71,9,17,67,23,0,84,93,28,28,13,6,81,80,80,7,15,19,47,75,52,65,14,8,22,30,28,7,87,0,98,17,4,40,37,17,68,11,34,88,71,93,91,47,22,76,19,30,28,74,72,86,14,84,15,88,80,38,0,71,96,90,78,56,48,52,51,77,92,37,34,86,15,15,12,17,37,93,36,72,22,4,51,91,79,7,94,5,37,17,86,26,43,50,63,86,5,57,48,73,23,79,89,62,34,86,90,70,12,11,59,99,28,71,88,84,50,83,67,41,7,97,54,70,70,92,31,79,61,92,69,76,88,88,30,79,31
