Run,Iteration,agent-0,agent-1,agent-2,agent-3,agent-4,agent-5,agent-6,agent-7,agent-8,agent-9,agent-10,agent-11,agent-12,agent-13,agent-14,agent-15,agent-16,agent-17,agent-18,agent-19,agent-20,agent-21,agent-22,agent-23,agent-24,agent-25,agent-26,agent-27,agent-28,agent-29,agent-30,agent-31,agent-32,agent-33,agent-34,agent-35,agent-36,agent-37,agent-38,agent-39,agent-40,agent-41,agent-42,agent-43,agent-44,agent-45,agent-46,agent-47,agent-48,agent-49,agent-50,agent-51,agent-52,agent-53,agent-54,agent-55,agent-56,agent-57,agent-58,agent-59,agent-60,agent-61,agent-62,agent-63,agent-64,agent-65,agent-66,agent-67,agent-68,agent-69,agent-70,agent-71,agent-72,agent-73,agent-74,agent-75,agent-76,agent-77,agent-78,agent-79
3,25,29,98,59,40,22,0,11,88,54,88,63,47,87,75,70,60,35,57,84,96,67,4,85,5,21,97,54,20,10,6,93,32,51,53,57,48,41,35,53,42,36,44,48,90,56,30,29,16,95,29,92,5,4,4,29,26,60,29,37,71,64,31,53,58,89,79,64,58,78,23,33,86,86,98,99,13,77,71,48,15
3,26,29,98,59,40,22,0,11,88,54,88,63,47,87,75,70,60,35,57,84,96,67,4,85,5,21,97,54,20,10,6,93,32,51,53,57,48,41,35,53,42,36,44,48,90,56,30,29,16,95,29,92,5,4,4,29,26,60,29,37,71,64,31,53,58,80,79,64,58,78,23,33,86,86,98,99,13,77,71,48,15
3,27,29,98,59,40,22,0,11,88,54,88,63,47,87,75,70,60,35,57,84,96,67,4,85,5,21,97,54,20,10,6,93,32,51,53,57,48,41,35,53,42,36,44,48,90,56,30,29,16,95,29,92,5,4,4,29,26,60,29,37,71,64,31,53,58,80,79,64,58,78,23,33,86,86,98,97,13,77,71,48,15
3,28,29,98,59,40,22,0,11,88,54,88,63,47,87,75,70,60,35,57,84,96,67,4,85,5,21,97,54,20,10,6,93,32,51,53,57,48,41,35,53,42,36,44,48,90,56,30,29,16,95,29,92,5,4,4,29,26,60,29,37,71,64,31,53,58,80,79,64,58,78,23,33,86,86,98,99,13,77,71,48,15
3,29,29,98,59,40,22,0,11,88,54,88,63,47,87,75,70,60,35,57,84,96,67,4,85,5,21,97,54,20,10,6,93,32,51,53,57,48,41,35,53,42,36,44,48,90,56,30,29,16,95,29,92,5,4,4,29,26,60,29,37,71,64,31,53,58,80,79,64,58,78,23,33,86,86,98,99,13,77,71,48,15
3,30,29,98,59,40,22,0,11,88,54,88,63,47,87,75,70,60,35,57,84,96,67,4,85,5,21,97,54,20,10,6,93,32,51,53,57,48,41,35,53,42,36,44,48,90,56,30,29,16,95,29,92,5,4,4,29,26,60,29,37,71,64,31,53,58,80,79,64,58,78,23,33,86,86,98,99,13,77,71,48,15
3,31,29,98,59,40,22,0,11,88,54,88,63,47,87,75,70,60,35,57,84,96,67,4,85,5,21,97,54,20,10,6,93,32,51,53,57,48,41,35,53,42,36,44,48,90,56,30,29,16,95,29,92,5,4,4,29,26,60,29,37,71,64,31,53,58,80,79,64,58,78,23,33,86,86,98,97,13,77,71,48,15
3,32,29,98,59,40,22,0,11,88,54,88,63,47,87,75,70,60,35,57,84,96,67,4,85,5,21,97,54,20,10,6,93,32,51,53,57,48,41,35,53,42,36,44,48,90,56,30,29,16,95,29,92,5,4,4,29,26,60,29,30,71,64,31,53,58,80,79,64,58,78,23,33,86,86,98,97,13,77,71,48,15
3,33,29,98,59,40,22,0,11,88,54,88,63,47,87,75,70,60,35,57,84,96,67,4,85,5,21,97,54,20,10,6,93,32,51,53,57,48,41,35,53,42,36,44,48,90,56,30,29,16,95,29,92,5,4,4,29,26,60,29,30,71,64,31,53,58,80,79,64,58,78,23,33,86,86,98,97,13,77,71,48,15
3,34,29,98,59,40,22,0,11,88,54,88,63,47,87,75,70,60,35,57,84,96,67,4,85,5,21,97,54,20,10,6,93,32,51,53,57,48,41,35,53,42,36,44,48,90,56,30,29,16,95,29,92,5,4,4,29,26,60,29,30,71,64,31,53,58,80,79,64,58,78,23,33,86,86,98,99,13,77,71,48,15
3,35,29,98,59,40,22,0,11,88,54,88,63,47,87,75,70,60,35,57,84,96,67,4,85,5,21,97,54,20,10,6,93,32,51,53,57,48,41,35,53,42,36,44,48,90,56,30,29,16,95,29,92,5,4,4,29,26,60,29,30,71,64,31,53,58,80,79,64,58,78,23,33,86,86,98,99,13,77,71,48,15
3,36,29,98,59,40,22,0,11,88,54,88,63,47,87,75,70,60,35,57,84,96,67,4,85,5,21,97,54,20,10,6,93,32,51,53,57,48,41,35,53,42,36,44,48,90,56,30,29,16,95,29,92,5,4,4,29,26,60,29,30,71,64,31,53,58,80,79,64,58,78,23,33,86,86,98,99,13,77,71,48,15
3,37,29,98,59,40,22,0,11,88,54,88,63,47,87,75,70,60,35,57,84,96,67,4,85,5,21,97,54,20,10,6,93,32,51,53,57,48,41,35,53,42,36,44,48,90,56,30,29,16,95,29,92,5,4,4,29,26,60,29,30,71,64,31,53,58,80,79,64,58,78,23,33,86,86,98,99,13,77,71,48,15
3,38,29,98,59,40,22,0,11,88,54,88,63,47,87,75,70,60,35,57,84,96,67,4,85,5,21,97,54,20,10,6,93,32,51,53,57,48,41,35,53,42,36,44,48,90,56,30,29,16,95,29,92,5,4,4,29,26,60,29,30,71,64,31,53,58,80,79,64,58,78,23,33,86,86,98,97,13,77,71,48,15
3,39,29,98,59,40,22,0,11,88,54,88,63,47,87,75,70,60,35,57,84,96,67,4,85,5,21,97,54,20,10,6,93,32,51,53,57,48,41,35,53,42,36,44,48,90,56,30,29,16,95,29,92,5,4,4,29,26,60,29,30,71,64,31,53,58,80,79,64,58,78,23,33,86,86,98,97,13,77,71,48,15
4,0,40,39,95,64,44,60,94,19,42,59,41,12,71,58,27,66,70,6,73,75,51,50,55,23,62,27,52,69,8,66,24,24,14,92,30,84,81,81,19,9,35,88,6,69,83,2,17,81,34,99,16,5,33,90,30,53,75,55,31,52,80,83,69,4,77,71,40,25,98,31,75,76,22,32,20,94,45,94,64,36
4,1,40,37,98,62,29,63,40,35,40,59,43,43,73,6,22,90,58,6,74,73,1,55,57,85,45,63,82,55,10,11,21,6,16,92,30,84,81,81,19,9,35,86,9,68,67,9,48,81,64,99,69,5,36,12,70,58,74,55,31,52,80,81,92,24,75,50,7,29,90,31,75,78,29,30,76,94,88,94,64,41
4,2,41,63,94,68,3,61,0,31,40,59,44,62,77,8,72,91,21,6,74,73,1,55,57,85,45,63,82,55,10,11,21,6,16,42,39,88,87,80,18,8,5,86,5,63,28,4,57,82,75,99,69,5,36,12,70,58,74,15,33,92,74,67,63,10,71,50,7,29,90,78,75,72,94,30,76,94,75,94,64,41
4,3,41,92,98,64,0,61,4,32,40,59,41,64,74,87,72,25,28,6,72,46,18,56,53,80,90,63,82,55,10,11,21,6,16,42,39,88,87,80,18,8,5,86,0,25,23,9,57,82,44,99,45,76,33,12,70,58,74,15,33,92,74,19,66,88,78,21,27,29,90,78,75,72,24,20,76,94,12,94,64,61
4,4,41,98,94,61,89,61,3,7,40,59,41,64,74,87,72,25,28,6,72,46,18,56,53,80,90,63,82,55,10,11,21,6,16,44,34,88,87,80,18,6,72,86,5,1,20,9,57,82,44,99,45,76,33,12,70,58,74,15,33,92,74,17,96,88,78,21,27,29,90,8,75,82,24,20,76,34,12,94,67,61
4,5,41,98,94,61,89,61,3,7,40,59,41,64,74,87,72,25,28,6,72,47,20,51,53,84,30,93,32,51,70,41,21,36,16,44,34,88,87,80,18,6,72,86,5,1,20,9,57,82,44,96,45,76,37,52,14,54,70,15,33,92,74,17,96,88,78,20,72,70,90,8,75,82,24,22,16,34,12,54,67,61
4,6,41,98,94,61,89,61,3,7,40,59,41,64,74,87,72,25,28,6,72,47,20,51,53,84,30,93,32,5,78,47,21,30,56,44,34,88,87,80,18,6,72,86,5,1,20,9,57,82,44,96,45,76,37,52,90,97,79,15,33,92,74,17,96,88,78,20,72,79,93,8,75,82,24,22,13,34,12,54,67,65
4,7,76,98,94,61,89,71,3,8,81,59,41,64,74,67,69,20,28,6,72,47,20,51,53,84,30,93,32,5,78,47,21,30,56,4,34,88,77,80,18,0,77,86,5,2,25,9,57,82,44,96,45,76,37,52,90,97,79,18,33,72,4,17,36,88,78,20,72,79,93,8,75,42,94,22,13,54,22,54,67,65
4,8,76,48,94,63,89,71,3,7,81,59,41,64,84,37,69,29,28,6,72,47,20,51,53,84,30,93,32,5,78,47,21,30,56,4,34,88,77,80,18,0,77,66,5,1,28,0,27,89,44,96,45,76,37,52,90,97,79,18,33,72,4,7,56,86,78,20,72,79,93,8,75,42,24,22,13,54,25,54,67,65
4,9,76,48,94,63,89,71,3,7,81,59,41,64,84,37,69,29,28,6,72,47,20,51,54,8,70,93,92,5,58,47,21,30,56,4,34,88,77,80,18,0,77,66,5,1,28,0,27,89,44,96,45,76,7,42,95,97,79,18,33,72,4,7,56,86,78,20,72,79,93,8,75,42,24,22,62,54,25,54,67,65
4,10,76,48,94,63,89,71,3,3,81,59,41,64,84,37,69,29,28,6,72,47,20,51,54,8,70,93,92,5,58,47,21,30,56,4,38,88,77,89,11,0,77,66,5,12,26,0,27,89,44,96,45,76,7,42,95,97,79,18,33,22,4,7,56,86,78,20,72,79,93,48,35,2,24,22,62,54,25,54,67,65
4,11,76,8,94,63,89,71,3,3,81,59,41,64,84,37,69,29,28,6,72,47,21,51,54,8,70,93,92,5,58,1,21,30,56,4,38,88,77,89,11,0,77,69,5,11,28,0,27,89,44,96,85,76,7,42,95,97,9,18,33,22,4,3,56,86,78,0,72,79,93,48,35,2,24,62,62,54,25,54,67,65
4,12,76,8,94,63,89,71,3,3,81,59,41,64,84,37,69,29,28,6,72,47,25,51,54,4,78,93,92,5,58,1,21,30,56,4,38,88,77,89,11,0,77,69,5,11,28,0,27,89,44,96,85,36,58,42,95,97,9,18,33,22,4,3,56,86,78,0,67,79,93,48,35,2,24,62,62,54,25,54,67,65
4,13,76,8,97,83,99,71,3,3,81,9,41,64,84,37,93,29,28,9,72,47,30,51,54,4,78,93,92,5,58,71,31,30,46,4,38,88,77,89,11,0,77,69,5,11,28,0,87,89,44,96,89,36,58,2,95,97,9,18,33,22,4,37,56,56,78,0,67,79,97,48,35,2,34,62,62,54,25,54,67,65
4,14,36,8,97,83,99,71,3,3,81,9,41,64,84,37,93,29,28,9,72,47,35,51,54,4,78,93,92,5,58,74,31,30,46,0,38,88,77,89,11,40,27,69,5,11,28,0,87,89,44,96,85,36,59,32,95,97,39,18,63,22,4,37,56,56,78,0,67,80,93,58,55,2,34,62,62,84,25,54,67,65
4,15,36,18,97,83,99,91,63,3,81,9,41,64,44,37,93,27,28,9,72,17,35,51,54,4,78,93,92,5,58,74,31,30,46,0,38,88,77,89,11,40,27,69,5,11,28,0,87,84,84,96,84,36,59,32,5,97,9,18,63,22,4,37,56,36,78,60,67,80,57,58,55,2,94,62,62,84,25,54,67,65
4,16,36,58,97,83,99,91,63,3,81,9,41,93,44,37,93,20,28,54,32,17,35,51,54,4,78,93,92,5,58,74,31,30,46,7,38,88,77,39,91,40,29,69,5,11,28,0,87,89,86,96,89,26,59,32,5,97,39,18,33,22,4,37,56,36,78,60,67,80,53,58,15,2,94,62,62,84,25,54,87,85
4,17,36,58,97,53,99,91,63,3,81,9,41,94,44,47,93,20,28,59,32,17,30,51,54,4,78,43,92,5,58,74,31,70,76,10,38,88,77,39,91,40,27,69,5,11,18,0,7,88,84,96,84,46,59,32,5,97,39,18,63,22,4,33,86,36,78,60,67,86,53,58,15,2,94,62,62,84,5,54,87,85
4,18,36,58,97,53,99,91,63,73,81,99,41,94,44,47,93,20,28,59,32,17,30,51,54,4,88,43,92,5,58,74,31,70,76,17,38,88,77,39,91,40,27,29,5,11,18,0,7,88,86,96,89,46,59,62,5,97,39,28,63,22,4,23,86,36,78,60,67,89,53,58,15,92,54,62,92,84,5,54,87,85
4,19,36,58,97,53,99,91,63,73,81,99,41,94,44,47,93,20,28,55,32,17,30,51,54,4,88,43,92,5,68,74,31,70,76,17,38,88,77,39,91,40,27,29,5,11,18,0,7,88,86,42,24,46,59,62,5,77,39,28,63,22,4,23,86,36,78,60,67,89,53,58,15,92,54,62,92,84,5,44,87,85
4,20,36,58,97,53,59,91,63,73,81,99,41,93,54,47,13,20,28,59,32,17,30,51,54,4,88,43,92,5,68,74,31,70,76,20,38,58,77,39,91,40,27,29,35,11,18,0,7,84,86,42,24,46,58,62,5,77,39,28,63,22,4,27,86,36,78,60,67,89,53,58,85,92,54,92,92,84,5,44,27,85
4,21,56,58,97,43,59,91,63,73,81,99,41,93,54,47,13,25,28,59,32,17,30,51,54,4,88,43,92,5,68,74,31,70,76,20,38,58,77,39,91,10,27,29,35,11,18,0,7,84,26,42,24,46,58,62,5,77,39,28,63,42,4,23,86,36,78,60,67,89,53,58,85,92,54,92,92,84,5,44,27,85
4,22,56,58,97,43,59,91,63,73,81,99,41,93,54,47,13,25,28,59,32,17,30,51,54,4,88,43,92,5,68,74,31,70,76,20,38,58,77,39,91,10,27,29,35,11,18,0,7,84,26,42,24,46,58,62,5,77,39,28,63,42,4,23,86,36,78,60,67,89,53,58,85,92,54,92,92,84,5,44,27,85
4,23,56,58,97,43,59,91,63,73,81,99,41,93,54,47,13,25,28,59,32,17,30,51,54,4,88,43,92,5,68,74,31,70,76,20,38,58,77,39,91,10,27,29,35,11,18,0,7,84,26,42,24,46,58,62,5,77,39,28,63,42,4,23,86,36,78,60,67,89,53,58,85,92,54,92,92,84,5,44,27,85
4,24,56,58,97,43,59,91,63,73,81,99,41,93,54,47,13,25,28,59,32,17,30,51,54,4,88,43,92,5,68,74,31,70,76,20,38,58,77,39,91,10,27,29,35,16,18,0,7,84,26,42,24,46,58,62,5,77,39,28,63,42,4,23,86,36,78,60,67,89,53,58,85,92,54,92,92,84,5,44,27,85
4,25,56,58,97,43,59,91,63,73,81,99,41,93,54,47,13,25,28,59,32,17,30,51,54,4,88,43,92,5,68,74,31,70,76,20,38,58,77,39,91,10,27,29,35,16,18,0,7,84,26,42,24,46,58,62,5,77,39,28,63,42,4,23,86,36,78,60,67,89,53,58,85,92,54,92,92,83,5,44,27,85
4,26,56,58,97,43,59,91,63,73,81,99,41,93,54,47,13,29,25,59,32,17,30,51,54,4,88,43,92,5,68,74,31,70,76,20,38,58,77,39,91,10,27,29,35,16,18,0,7,84,26,42,24,46,58,62,5,77,39,28,63,42,4,23,86,36,78,60,67,89,53,58,85,92,54,92,92,83,5,44,27,85
4,27,56,58,97,43,59,91,63,73,81,99,41,93,54,47,13,29,25,59,32,17,30,51,54,4,88,43,92,5,68,74,31,70,76,20,38,58,77,39,91,10,27,29,35,16,18,0,7,84,26,42,24,46,58,62,5,77,39,28,63,42,4,23,86,36,78,60,67,89,53,58,85,92,54,92,92,83,5,44,27,85
4,28,56,58,97,43,59,91,63,73,81,99,41,93,54,47,13,29,25,59,32,17,30,51,54,4,88,43,92,5,68,74,31,70,76,20,38,58,77,39,91,10,27,29,35,16,18,0,7,84,26,42,24,46,58,62,5,77,39,28,63,42,4,23,86,36,78,60,67,89,53,58,85,92,54,92,92,83,5,44,27,85
4,29,56,58,97,43,59,91,63,73,81,99,41,93,54,47,13,29,25,59,32,17,30,51,54,4,88,43,92,5,68,74,31,70,76,20,38,58,77,39,91,10,27,29,35,16,18,0,7,84,26,42,24,46,58,62,5,77,39,28,63,42,4,23,86,36,78,60,67,89,53,58,85,92,54,92,92,85,5,44,27,85
4,30,56,58,97,43,59,91,63,73,81,99,41,93,54,47,13,29,25,59,32,17,30,51,54,4,88,43,92,5,68,74,31,70,76,20,38,58,77,39,91,10,27,29,35,16,18,0,7,84,26,42,24,46,58,62,5,77,39,28,63,42,4,23,86,36,78,60,67,89,57,58,85,92,54,92,92,85,5,44,27,85
4,31,56,58,97,43,59,91,63,73,81,99,41,93,54,47,13,29,25,59,32,17,30,51,54,4,88,43,92,5,68,74,31,70,76,20,38,58,77,39,91,10,27,29,35,16,18,0,7,84,26,42,24,46,58,66,5,77,39,28,63,42,4,23,86,36,78,60,67,80,57,58,85,92,54,92,92,85,5,44,27,85
4,32,56,58,97,43,59,91,63,73,81,99,41,93,54,47,13,29,25,59,32,17,30,51,54,4,88,43,92,5,68,74,31,70,76,20,38,58,77,39,91,10,27,29,35,16,18,0,7,84,26,42,24,46,58,66,5,77,39,28,63,42,4,23,86,36,78,60,67,80,57,58,85,92,54,92,92,85,5,44,27,85
4,33,56,58,97,43,59,91,63,73,81,99,41,93,54,47,13,29,25,59,32,17,30,51,54,4,88,43,92,5,68,74,31,70,76,20,38,58,77,39,91,10,27,29,35,16,18,0,7,84,26,42,24,46,58,66,5,77,39,28,63,42,4,23,86,36,78,60,67,80,57,58,85,92,54,92,92,83,5,44,27,85
4,34,56,58,97,43,59,91,63,73,81,99,41,93,54,47,13,29,25,59,32,17,30,51,54,4,88,43,92,5,68,74,31,70,76,20,38,58,77,39,91,10,27,29,35,16,18,0,7,84,26,42,24,46,58,66,5,77,39,28,63,42,4,23,86,36,78,60,67,80,57,58,85,92,54,92,92,83,5,44,27,85
4,35,56,58,97,43,59,91,63,73,81,99,41,93,54,47,13,29,25,59,32,17,35,51,54,4,88,43,92,5,68,74,31,70,76,20,38,58,77,39,91,10,27,29,35,16,18,0,7,84,26,42,24,46,58,66,5,77,39,28,63,42,4,23,86,36,78,60,67,80,57,58,85,92,54,92,92,83,5,44,27,85
4,36,56,58,97,43,59,91,63,73,81,99,41,93,54,47,13,29,25,59,32,17,35,51,54,4,88,43,92,5,68,74,31,70,76,20,38,58,77,39,91,10,27,29,35,16,18,0,7,84,26,42,24,46,58,66,5,77,39,28,63,42,4,23,86,36,78,60,67,80,57,58,85,92,54,92,92,83,5,44,27,85
4,37,56,58,97,43,59,91,63,73,81,99,41,93,54,47,13,29,25,59,32,17,35,51,54,4,88,43,92,5,68,74,31,70,76,20,38,58,77,39,91,10,27,29,35,16,18,0,7,84,26,42,24,46,58,66,5,77,39,28,63,42,4,23,86,36,78,60,67,89,57,58,85,92,54,92,92,83,5,44,27,85
4,38,56,58,97,43,59,91,63,73,81,99,41,93,54,47,13,29,25,59,32,17,35,51,54,4,88,43,92,5,68,74,31,70,76,20,38,58,77,39,91,10,27,29,35,16,18,0,7,88,26,42,24,46,58,66,5,77,39,28,63,42,4,23,86,36,78,60,67,89,57,58,85,92,54,92,92,83,5,44,27,85
4,39,56,58,97,43,59,91,63,73,81,99,41,93,54,47,13,29,25,59,32,17,35,51,54,4,88,43,92,5,68,74,31,70,76,20,38,58,77,39,91,10,27,29,35,16,18,0,7,88,26,42,24,46,58,66,5,77,39,28,63,42,4,23,86,36,78,60,67,89,57,58,85,92,54,92,92,83,5,44,27,85
