Run,Iteration,agent-0,agent-1,agent-2,agent-3,agent-4,agent-5,agent-6,agent-7,agent-8,agent-9,agent-10,agent-11,agent-12,agent-13,agent-14,agent-15,agent-16,agent-17,agent-18,agent-19,agent-20,agent-21,agent-22,agent-23,agent-24,agent-25,agent-26,agent-27,agent-28,agent-29,agent-30,agent-31,agent-32,agent-33,agent-34,agent-35,agent-36,agent-37,agent-38,agent-39,agent-40,agent-41,agent-42,agent-43,agent-44,agent-45,agent-46,agent-47,agent-48,agent-49,agent-50,agent-51,agent-52,agent-53,agent-54,agent-55,agent-56,agent-57,agent-58,agent-59,agent-60,agent-61,agent-62,agent-63,agent-64,agent-65,agent-66,agent-67,agent-68,agent-69,agent-70,agent-71,agent-72,agent-73,agent-74,agent-75,agent-76,agent-77,agent-78,agent-79,agent-80,agent-81,agent-82,agent-83,agent-84,agent-85,agent-86,agent-87,agent-88,agent-89,agent-90,agent-91,agent-92,agent-93,agent-94,agent-95,agent-96,agent-97,agent-98,agent-99,agent-100,agent-101,agent-102,agent-103,agent-104,agent-105,agent-106,agent-107,agent-108,agent-109
2,24,83,2,81,16,70,99,90,80,98,91,10,26,89,32,76,58,87,62,53,60,31,58,52,10,57,65,14,19,27,53,2,29,39,98,46,14,48,33,72,24,36,17,12,31,95,90,17,63,88,78,8,96,29,30,82,42,93,80,44,34,40,10,54,7,87,31,19,82,80,84,24,95,33,24,98,64,57,81,52,11,76,17,59,27,39,11,33,54,90,56,56,95,97,96,56,18,5,52,38,88,64,90,28,59,95,51,38,96,15,35
2,25,83,2,81,16,50,99,90,60,98,91,10,26,89,32,76,58,87,12,53,60,31,68,52,70,57,65,14,19,27,53,2,29,39,98,76,14,48,33,72,24,36,17,12,31,95,90,17,63,88,78,8,96,29,1,82,42,93,80,44,34,40,10,54,7,89,31,19,82,80,84,74,95,33,84,98,64,57,81,52,11,76,17,30,27,39,11,33,54,90,56,56,96,97,96,56,18,5,52,38,88,64,90,28,59,95,51,38,96,15,38
2,26,83,2,81,16,50,99,90,60,98,91,10,76,89,32,76,58,87,12,53,60,31,68,52,70,57,65,14,19,27,53,2,29,39,83,76,14,48,96,72,24,36,17,22,1,55,90,17,63,88,78,8,96,29,1,82,42,93,80,44,34,40,90,50,7,89,31,19,82,80,84,74,95,33,25,78,64,57,81,52,91,76,17,30,27,39,11,33,54,90,56,56,96,97,96,26,18,5,52,38,88,64,90,78,59,95,51,38,96,15,35
2,27,83,2,81,16,50,99,90,60,98,91,10,76,89,32,76,58,87,12,53,60,31,68,52,70,57,65,14,19,27,53,12,29,39,83,76,14,48,96,72,24,36,17,22,1,55,90,17,63,88,98,8,6,29,1,82,42,93,80,44,34,40,90,50,7,89,31,29,82,80,84,74,95,33,25,78,64,57,81,52,91,76,15,30,27,39,11,33,54,90,56,56,96,97,96,26,17,5,52,38,81,64,90,78,59,95,51,38,96,15,35
2,28,83,2,81,16,50,99,90,60,98,91,10,76,89,32,76,58,87,12,53,60,31,68,52,70,57,65,14,19,27,53,12,29,92,88,76,64,48,96,72,24,36,17,22,1,55,90,17,63,88,98,8,6,29,1,82,42,93,80,44,34,40,90,50,7,89,31,29,82,80,84,74,95,33,25,78,64,57,81,52,91,76,15,30,27,39,11,33,54,90,56,56,6,97,96,26,17,5,52,38,81,64,90,78,59,95,51,38,96,15,38
2,29,83,2,81,16,50,99,90,60,78,91,10,76,89,32,76,58,87,12,53,60,31,68,52,70,57,15,14,19,27,53,12,29,92,88,76,64,48,96,72,24,36,17,22,1,55,90,17,63,88,98,8,6,29,1,82,42,93,80,44,34,40,90,50,7,89,31,29,82,77,84,74,95,33,25,78,64,57,81,52,91,76,15,30,27,39,11,33,54,90,56,56,6,97,96,26,17,5,52,38,88,64,90,78,59,95,51,38,96,15,38
2,30,83,2,81,16,50,99,90,60,78,91,10,76,89,32,76,58,87,12,53,60,31,68,52,70,57,15,14,19,27,53,12,29,92,88,76,64,48,96,72,24,36,17,22,1,55,90,47,63,88,98,8,6,29,1,82,42,23,80,44,34,50,90,50,7,89,31,29,82,77,84,74,95,33,25,78,60,57,81,52,91,76,15,30,27,39,11,33,54,90,56,56,6,97,96,26,14,5,52,38,88,64,90,78,59,95,51,38,96,15,38
2,31,83,2,81,16,50,99,90,60,78,91,0,76,89,32,76,58,87,12,53,60,31,68,52,70,57,15,94,19,27,53,12,29,92,88,76,64,48,93,72,24,36,17,22,1,55,90,47,63,88,98,8,6,29,1,82,42,23,80,44,34,50,90,50,7,89,31,29,82,77,84,74,95,33,25,78,60,57,81,52,91,76,15,30,27,39,11,33,54,90,56,76,6,87,96,26,18,5,52,38,88,62,90,78,59,95,51,38,96,15,38
2,32,83,2,81,16,50,99,90,60,78,91,0,76,89,32,76,38,87,12,53,60,31,68,52,70,57,15,94,19,77,53,12,29,92,88,76,64,48,93,72,24,36,17,23,1,55,90,47,62,88,98,8,6,29,1,82,42,23,80,44,74,50,90,50,7,89,31,29,82,70,84,74,95,33,25,78,60,57,81,52,91,76,15,30,27,39,11,33,54,90,56,76,6,87,96,26,58,5,52,38,89,62,90,78,59,95,51,38,96,15,35
2,33,83,2,81,16,50,99,90,60,78,91,0,76,89,32,76,38,87,12,53,60,31,68,52,70,57,15,94,19,77,53,12,29,92,88,76,64,48,93,72,24,36,17,23,1,55,90,47,62,88,98,8,6,29,1,82,42,23,80,44,74,50,90,50,7,89,31,29,82,70,84,74,95,33,25,78,60,57,81,52,91,76,15,30,27,39,11,33,54,90,56,76,6,87,96,26,58,5,52,38,89,62,90,78,59,95,51,38,96,15,35
2,34,83,2,81,16,50,99,90,60,78,91,0,76,89,32,76,38,87,12,53,60,31,68,52,70,57,15,94,19,77,53,12,29,92,88,76,64,48,93,72,24,36,17,23,1,55,90,47,62,88,98,8,6,29,1,82,42,23,80,44,74,50,90,50,7,89,31,29,82,70,84,74,95,33,25,78,60,57,81,52,91,76,15,30,27,39,11,33,54,90,56,76,5,87,96,26,58,5,52,38,89,62,90,78,59,95,51,38,96,15,38
2,35,83,2,81,16,50,99,90,60,78,91,0,76,89,32,76,38,87,12,53,60,31,68,52,70,57,15,94,19,77,53,12,29,92,88,76,64,48,93,72,24,36,17,23,1,55,90,47,62,88,98,8,6,29,1,82,42,23,80,44,74,50,90,50,7,89,31,29,82,70,84,74,95,33,25,78,60,57,81,52,91,76,15,30,27,39,11,33,54,90,56,76,5,87,96,26,58,5,52,38,89,62,90,78,59,95,51,38,96,15,38
2,36,83,2,81,16,50,99,90,60,78,91,0,76,89,32,76,38,87,12,53,60,31,68,52,70,57,15,94,19,77,53,12,29,92,88,76,64,48,93,72,24,36,17,23,1,55,90,47,62,88,98,8,6,29,1,82,42,23,80,44,74,50,90,50,7,89,31,29,82,70,84,74,95,33,25,78,60,57,81,52,91,76,15,30,27,39,11,33,54,90,56,76,5,87,96,26,58,5,52,38,89,62,90,78,59,95,51,38,96,15,38
2,37,83,2,81,16,50,99,90,60,78,91,0,76,89,32,76,38,87,12,53,60,31,68,52,70,57,15,94,19,77,53,12,29,92,88,76,64,48,93,72,24,36,17,23,1,55,90,47,62,88,98,8,6,29,1,82,42,23,80,44,74,50,90,50,7,89,31,29,82,70,84,74,95,33,25,78,60,57,81,52,91,76,15,30,27,39,11,33,54,90,56,76,5,87,96,26,58,5,52,38,89,62,90,78,59,95,51,38,96,15,38
2,38,83,2,81,16,50,99,90,60,78,91,0,76,89,32,76,38,87,12,53,60,31,68,52,70,57,15,94,19,77,53,12,29,92,88,76,64,48,93,72,24,36,17,23,1,55,90,47,62,88,98,8,6,29,1,82,42,23,80,44,74,50,90,50,7,89,31,29,82,70,84,74,95,33,25,78,60,57,81,52,91,76,15,30,27,39,11,33,54,90,56,76,5,87,96,26,58,5,52,38,89,62,90,78,59,95,51,38,96,15,35
2,39,83,2,81,16,50,99,90,60,78,91,0,76,89,32,76,38,87,12,53,60,31,68,52,70,57,15,94,19,77,53,12,29,92,88,76,64,48,93,72,24,36,17,23,1,55,90,47,62,88,98,8,6,29,1,82,42,23,80,44,74,50,90,50,7,89,31,29,82,70,84,74,95,33,25,78,60,57,81,52,91,76,15,30,27,39,11,33,54,90,56,76,5,87,96,26,58,5,52,38,89,62,90,78,59,95,51,38,96,15,38
3,0,4,47,44,19,12,4,28,8,34,37,91,36,8,9,93,1,65,25,87,40,40,49,79,68,81,4,80,7,83,92,19,85,87,22,26,44,85,63,20,7,82,8,39,11,11,96,93,87,83,62,5,1,35,28,58,27,85,22,80,0,42,64,26,13,62,73,80,29,95,54,26,9,17,34,71,91,54,43,51,75,83,62,92,62,94,47,5,70,8,53,63,88,68,17,99,79,7,98,63,79,72,93,46,12,28,80,86,62,83,74
3,1,4,47,44,19,12,4,28,8,34,37,91,36,8,9,93,9,50,18,88,46,35,45,76,61,85,2,82,24,86,56,46,86,26,25,92,45,84,46,21,77,44,7,30,25,16,90,64,87,83,62,5,1,35,28,58,27,85,22,80,0,42,64,26,17,27,75,89,36,22,4,21,52,17,37,39,95,23,42,56,75,83,62,92,62,94,47,5,72,3,28,64,89,63,19,90,79,7,98,63,66,70,91,44,12,28,82,86,62,82,74
3,2,3,40,46,42,12,2,79,53,55,39,97,76,97,38,61,9,50,18,88,46,35,45,76,61,85,2,82,24,86,56,46,80,4,23,69,59,81,31,22,48,1,3,31,25,14,92,67,87,83,62,5,1,35,28,58,27,85,10,30,62,32,90,63,17,27,75,89,36,22,4,21,62,13,36,37,92,20,46,51,75,83,62,92,69,49,43,4,72,3,28,64,82,66,18,97,79,7,4,33,66,70,97,44,12,80,82,85,63,85,66
3,3,3,40,46,43,15,2,96,59,54,36,24,74,72,39,61,9,50,18,88,46,35,45,76,61,85,2,82,24,86,56,46,80,4,23,69,59,81,31,22,48,1,3,31,25,14,92,67,12,83,38,66,4,95,21,58,27,85,47,32,30,56,51,66,17,27,75,89,36,22,4,21,62,13,36,37,92,20,46,51,60,83,62,97,69,41,48,0,72,3,28,64,82,66,18,97,15,4,3,38,66,70,97,44,33,81,82,85,60,85,66
3,4,3,40,46,43,15,2,96,59,54,36,24,74,72,39,61,7,59,17,88,48,18,45,76,61,85,2,82,24,86,56,46,82,19,22,68,59,81,33,27,48,1,3,31,25,14,92,67,12,83,38,66,4,95,21,58,27,85,47,32,30,56,51,66,14,22,75,3,36,22,4,21,42,90,30,53,92,20,46,51,60,83,62,97,69,41,48,0,77,0,28,64,77,64,18,97,15,4,3,38,90,70,97,44,33,81,80,80,60,85,66
3,5,3,40,46,43,15,2,96,59,54,36,24,74,72,39,61,8,52,8,88,42,12,45,72,67,80,22,82,92,84,0,46,82,19,22,68,59,81,33,27,48,1,3,31,25,14,92,67,74,43,34,77,4,95,21,58,27,85,47,32,30,56,51,66,14,29,75,6,7,2,87,21,42,90,30,53,92,20,46,51,61,44,62,97,69,41,48,0,77,70,3,65,77,64,18,97,10,4,3,38,90,50,97,44,43,81,83,80,90,84,66
3,6,3,40,46,43,15,2,96,59,54,36,24,74,72,39,61,8,52,9,88,44,12,45,72,67,80,22,82,92,84,0,46,82,19,14,18,59,81,33,27,48,1,6,81,41,14,95,8,74,43,34,77,4,95,21,58,27,85,47,32,30,56,51,66,14,42,75,3,7,2,87,21,42,90,30,87,92,13,46,51,61,44,62,97,69,41,48,0,57,70,3,65,77,67,18,97,10,4,3,38,90,50,97,48,43,81,83,89,90,94,66
3,7,3,40,46,43,15,2,96,59,54,36,24,74,72,39,61,8,52,9,88,44,12,45,72,67,80,22,82,92,84,0,46,82,19,14,18,59,81,33,27,48,1,6,81,41,14,95,8,24,45,4,77,4,17,21,54,27,85,47,32,30,56,51,66,14,42,75,3,7,2,87,21,42,90,30,87,92,13,46,51,63,41,79,7,69,41,48,0,57,70,3,65,77,67,18,97,10,4,3,38,90,50,97,48,63,81,83,89,90,94,66
3,8,3,58,10,23,84,2,61,59,54,36,24,74,72,39,61,8,52,9,88,44,12,45,72,67,80,22,82,92,84,0,46,82,19,14,18,59,81,33,27,48,1,6,81,41,14,95,8,24,45,4,77,4,17,21,54,27,85,51,2,30,56,51,66,14,42,75,3,7,2,87,21,42,90,30,87,92,13,46,51,63,41,79,7,89,41,48,0,57,70,3,65,77,67,18,97,10,4,66,38,90,50,97,48,63,39,83,89,90,94,66
3,9,3,58,10,3,85,2,61,69,14,22,24,17,12,89,31,8,52,9,88,45,10,45,72,67,80,22,2,84,84,70,46,82,78,14,18,59,80,13,27,88,51,6,81,41,14,95,8,24,45,4,27,4,17,51,54,27,85,51,2,70,93,74,97,14,42,75,3,7,52,87,29,30,90,30,17,72,93,46,51,63,44,79,17,89,41,45,17,57,70,43,12,57,66,18,97,10,4,66,68,50,57,97,48,53,39,83,80,90,94,96
3,10,3,58,10,3,85,2,61,69,14,22,24,17,12,89,31,68,42,9,88,44,99,45,72,67,86,22,2,84,44,75,36,82,78,14,18,59,80,13,27,88,51,6,81,41,14,95,8,24,45,4,27,4,17,51,54,27,85,51,2,70,93,74,97,14,42,75,73,17,52,87,29,30,90,30,17,72,93,46,51,63,44,79,17,89,41,45,17,57,41,43,19,57,66,18,97,10,4,66,68,50,27,97,48,53,39,63,80,90,91,96
3,11,3,58,10,3,85,2,1,29,11,22,24,47,62,89,31,68,42,9,88,44,99,45,72,67,86,22,2,84,44,75,36,82,78,14,18,59,80,13,27,88,51,6,81,41,14,95,8,24,45,4,27,4,17,51,54,25,85,71,72,23,93,71,97,14,42,75,73,17,52,87,29,30,90,30,17,72,93,46,51,63,44,79,17,89,48,25,17,57,41,43,19,57,66,18,97,10,4,69,58,50,27,97,48,53,32,63,80,90,91,96
3,12,3,58,10,3,85,2,1,29,11,22,24,47,62,89,31,68,42,9,88,44,99,45,32,67,86,22,42,84,44,75,36,82,78,14,18,59,80,13,27,89,52,6,81,41,14,95,58,24,45,4,27,4,17,51,54,25,85,71,72,23,93,71,97,14,42,75,43,67,52,87,29,30,90,30,17,76,93,46,81,63,44,79,17,89,48,25,17,57,30,43,19,57,66,18,64,10,4,69,58,50,20,97,48,53,32,63,80,90,91,96
3,13,3,58,10,3,85,2,1,29,11,22,24,47,62,89,31,68,42,9,88,44,99,45,32,67,86,22,42,84,44,75,36,82,78,14,18,59,80,13,27,89,52,6,81,41,14,95,58,44,45,4,57,64,40,51,84,25,85,71,72,23,93,71,97,14,42,75,43,67,52,87,29,30,90,30,17,76,93,46,81,57,94,79,17,89,48,25,17,57,30,43,19,57,66,18,64,80,74,69,58,50,20,97,48,47,32,63,80,90,91,96
3,14,3,58,10,3,95,2,1,29,11,72,44,67,62,87,31,68,42,9,88,44,99,45,32,67,86,22,42,84,44,75,36,82,78,14,18,59,80,13,27,89,52,6,81,41,14,95,58,44,45,4,57,64,40,51,84,27,85,71,72,23,93,28,57,14,42,75,43,67,52,87,29,30,90,30,17,76,93,46,81,57,94,79,17,39,48,23,10,57,30,43,19,57,66,18,64,80,74,29,38,50,20,97,48,57,32,63,80,90,91,96
3,15,3,58,10,3,95,2,1,29,11,72,44,67,62,87,31,68,42,9,88,44,99,45,32,67,86,22,42,84,44,75,36,82,79,16,88,39,80,13,27,89,52,6,81,65,14,95,58,44,45,4,47,64,47,51,84,27,85,71,72,23,93,28,57,14,42,75,43,67,52,87,29,10,92,30,17,76,63,46,81,50,92,79,67,39,48,23,10,57,30,43,19,57,66,16,27,80,74,29,38,50,20,90,18,17,32,63,83,90,94,96
3,16,3,58,10,3,95,2,1,29,11,72,44,67,62,87,31,68,42,9,88,44,99,45,32,67,86,22,42,84,44,75,36,82,79,16,88,39,80,13,27,89,52,6,81,65,14,95,58,44,46,4,44,65,27,51,84,27,85,71,72,23,93,28,57,14,42,75,43,67,52,87,29,10,92,30,17,76,63,46,81,50,92,79,67,39,48,23,10,57,30,43,19,57,66,16,27,80,72,29,38,50,20,90,18,10,32,63,83,90,94,96
3,17,3,58,10,3,95,2,1,29,11,72,44,67,62,87,31,68,42,9,88,49,98,45,32,67,86,22,42,44,44,15,33,82,79,16,88,39,80,13,27,89,52,6,81,65,14,95,58,44,46,4,44,65,27,51,84,27,85,71,72,23,93,28,57,14,42,75,63,67,52,17,27,10,92,30,17,76,63,46,81,50,92,79,67,39,48,23,10,7,20,43,17,57,66,16,27,80,72,29,38,50,27,90,18,10,32,63,83,90,94,6
3,18,3,58,10,3,95,2,1,29,11,72,44,67,62,87,31,68,42,9,88,49,98,45,32,67,86,22,42,44,44,15,33,82,79,16,88,39,80,11,27,87,52,86,97,65,14,95,58,44,46,4,44,65,27,51,84,27,85,71,72,23,93,28,57,14,42,75,63,67,52,17,27,10,92,30,90,76,63,46,81,50,92,79,67,39,48,23,10,7,20,43,17,57,67,16,27,80,72,29,38,50,27,98,18,10,32,63,83,90,94,6
3,19,3,58,10,3,95,2,1,29,11,72,44,67,62,87,31,68,42,9,88,49,98,45,32,67,86,22,42,44,44,15,33,82,72,16,88,39,80,11,27,87,53,86,97,65,14,95,58,44,48,14,44,65,27,51,94,27,85,71,72,23,81,28,50,14,42,75,63,67,52,17,27,10,92,30,90,76,63,46,81,50,92,79,67,39,48,13,10,7,20,43,17,17,67,16,27,80,72,29,58,50,27,90,18,15,38,63,83,90,91,6
3,20,3,58,10,3,95,92,51,29,11,72,44,67,62,87,51,68,12,9,88,89,98,25,32,67,86,22,42,44,44,15,33,82,72,16,88,39,80,11,27,87,53,86,97,65,14,95,58,44,48,14,94,65,27,51,94,27,85,31,72,23,81,28,50,14,42,75,53,67,52,17,27,10,92,30,90,76,63,46,81,50,92,79,67,39,48,13,10,7,20,93,17,17,67,16,27,80,72,29,68,10,27,90,18,57,32,63,83,90,44,56
3,21,3,58,70,3,95,92,51,29,11,72,44,67,62,27,51,68,12,9,88,89,98,25,32,67,86,22,42,44,44,15,33,82,72,16,88,39,80,11,27,87,53,86,97,65,14,95,58,44,48,14,94,65,27,51,94,67,85,31,72,23,81,28,53,14,42,75,53,67,52,17,27,10,92,30,90,76,63,46,81,50,92,79,67,39,8,53,10,7,20,93,17,17,67,16,27,80,72,29,38,10,27,90,18,57,39,63,83,90,44,56
3,22,3,58,70,3,95,92,51,29,11,72,40,67,52,27,51,68,12,39,88,89,98,25,32,67,86,22,52,44,44,15,33,82,72,16,78,39,80,11,27,87,53,86,97,61,14,95,48,44,78,14,94,45,27,51,94,67,85,31,62,23,81,28,53,14,82,75,53,97,52,17,27,92,92,30,90,76,63,46,81,50,92,79,67,39,8,53,10,7,20,93,17,17,67,16,27,80,72,29,38,10,17,90,18,47,38,13,83,90,41,56
3,23,3,58,70,3,95,92,51,29,11,72,40,67,52,27,51,68,12,99,98,89,98,15,32,67,86,22,52,44,54,15,33,82,72,11,48,39,80,51,27,67,93,86,97,61,14,95,48,44,78,14,94,45,27,51,94,67,85,31,62,23,81,28,53,14,82,75,53,97,52,17,27,92,92,30,91,76,3,46,81,50,92,79,67,39,8,53,10,7,60,93,17,17,16,16,27,80,72,29,38,10,17,98,18,47,38,13,83,90,41,56
3,24,3,58,70,33,95,92,51,33,11,72,40,67,32,27,51,68,12,99,98,89,98,15,32,67,86,22,52,44,54,15,33,82,72,11,48,39,80,51,27,67,93,86,97,61,14,95,48,44,78,14,94,45,27,51,94,67,85,31,62,23,81,88,53,14,82,75,53,97,52,17,27,92,92,30,91,76,3,46,81,50,72,89,57,39,8,53,30,7,60,93,17,17,16,16,27,50,52,29,58,10,17,98,18,60,39,13,83,90,41,56
3,25,3,58,70,33,95,92,51,33,11,96,60,67,82,27,51,58,32,99,8,89,98,15,32,89,86,22,52,44,54,15,33,82,72,11,8,39,80,51,27,67,93,86,97,61,14,95,48,44,78,14,94,45,20,91,94,67,85,31,62,23,81,88,53,14,82,75,53,97,52,17,27,92,92,30,91,26,3,46,81,57,72,89,57,39,8,33,30,27,60,98,37,17,16,36,14,50,52,29,58,10,17,18,38,77,33,13,83,90,41,56
3,26,3,50,70,33,95,92,51,33,11,96,64,57,82,27,81,58,32,99,8,89,98,15,32,89,86,22,52,44,54,15,33,82,72,11,8,39,80,51,27,67,93,86,97,65,14,95,48,44,78,14,94,45,27,91,14,94,95,31,62,23,81,88,53,14,82,75,53,97,52,17,27,90,62,30,91,26,3,96,81,57,72,89,57,39,8,33,30,27,60,98,37,17,16,36,17,50,52,29,58,10,17,18,38,35,33,13,83,90,41,56
3,27,3,50,50,33,95,92,51,33,11,96,64,57,82,27,81,58,32,99,8,89,98,15,32,82,66,72,52,44,54,15,33,82,72,11,8,9,80,51,27,67,93,86,97,65,14,95,48,44,78,14,94,75,27,91,74,94,95,31,62,23,81,88,53,14,82,75,53,57,52,17,27,90,62,30,91,26,3,96,81,50,72,89,57,39,8,33,37,87,10,95,37,17,17,36,17,50,52,29,68,10,17,10,38,30,33,13,83,90,41,26
3,28,13,50,50,33,95,92,51,33,11,96,64,57,82,27,81,58,92,79,8,89,98,15,32,82,66,72,52,44,54,25,33,82,72,91,8,9,80,51,27,67,93,86,97,65,14,95,48,44,78,14,94,75,77,91,74,94,95,1,62,23,81,88,53,14,82,75,53,57,52,17,27,80,62,30,91,26,3,96,81,50,72,89,57,39,8,33,30,87,10,95,37,27,17,36,18,50,52,79,68,10,10,10,38,35,33,13,83,90,44,26
3,29,13,50,50,33,95,92,51,33,11,96,64,57,82,27,81,58,92,79,8,89,98,15,32,89,66,72,52,44,54,25,33,82,72,91,8,9,80,51,27,17,93,86,97,65,14,95,48,44,78,14,94,75,77,91,74,94,95,1,62,23,81,88,53,14,82,75,53,57,52,17,27,82,62,30,1,26,3,96,81,50,72,89,57,39,8,33,30,87,10,95,97,27,16,36,18,50,52,79,68,10,17,98,38,35,33,13,83,90,44,26
3,30,13,50,50,33,95,92,51,33,61,91,67,57,82,27,81,58,92,79,8,89,98,15,32,89,66,72,52,44,54,25,33,82,72,91,8,9,80,51,27,17,93,86,97,65,14,95,48,44,78,14,94,75,77,91,74,94,95,1,62,23,81,88,53,14,82,75,53,57,52,17,27,82,62,30,1,26,3,96,81,50,72,89,57,39,8,33,37,87,10,95,97,27,16,36,18,50,52,79,38,10,17,98,38,35,33,13,83,90,41,26
3,31,13,50,50,33,75,92,51,33,61,91,67,57,82,27,81,58,92,79,8,89,98,15,32,79,66,72,52,44,54,25,33,82,72,91,8,9,80,51,27,17,93,86,97,65,14,95,48,44,98,14,94,75,77,1,74,94,95,1,62,23,81,88,53,14,82,75,53,57,52,17,27,82,62,30,1,26,3,96,81,57,72,89,57,39,8,33,37,27,10,98,97,27,16,36,18,55,52,79,38,10,10,98,38,30,33,13,83,90,44,26
3,32,13,50,50,33,75,92,51,33,61,91,67,57,82,27,81,58,92,79,8,89,98,15,32,79,66,72,52,44,54,21,33,82,72,91,8,9,80,51,27,17,93,86,27,65,14,95,48,44,98,14,94,75,77,1,74,94,95,1,62,23,81,88,53,14,82,75,53,57,52,17,27,82,62,30,1,26,3,96,81,57,72,89,57,39,8,33,37,27,10,98,97,27,16,36,18,55,52,79,38,10,40,98,38,30,33,13,80,90,54,26
3,33,13,50,50,33,75,92,51,33,61,91,67,57,82,27,81,58,92,79,8,89,98,15,32,79,66,72,52,44,54,21,33,82,72,91,8,9,80,51,27,17,93,86,27,65,14,95,48,44,98,94,84,75,77,1,74,94,95,1,62,23,84,88,53,14,82,75,53,57,72,17,27,82,62,30,1,26,3,96,81,57,72,89,57,39,8,33,30,27,10,95,97,27,16,36,18,55,52,79,68,10,47,98,38,65,33,3,80,90,51,26
3,34,13,50,50,33,75,92,51,33,61,91,67,57,82,77,81,58,92,79,8,89,98,15,32,79,66,72,32,44,54,21,33,82,72,91,8,9,80,51,27,17,93,86,27,65,14,95,48,44,98,94,84,75,77,1,74,94,95,1,62,23,84,88,53,14,82,75,53,57,72,17,27,82,62,30,1,26,3,96,86,57,72,89,57,39,8,33,70,27,10,98,97,27,16,36,58,55,52,79,38,10,40,90,38,65,33,3,80,90,54,26
3,35,13,50,50,33,75,92,51,33,61,91,67,57,82,77,81,58,92,79,8,89,98,15,32,79,66,72,32,44,54,21,33,82,72,91,8,9,80,51,27,17,93,86,27,65,14,95,48,44,98,94,84,75,77,1,74,94,95,1,62,23,84,88,53,14,82,75,53,57,72,17,27,82,62,30,1,26,3,96,86,57,72,89,57,39,8,33,70,27,10,98,97,27,16,36,57,55,52,79,38,10,40,90,38,65,33,3,80,90,51,26
3,36,13,50,50,33,75,92,51,33,61,91,67,57,82,77,81,58,92,79,8,89,98,15,32,79,66,72,32,44,54,21,33,82,72,91,8,9,80,51,27,17,93,86,27,65,14,95,48,44,98,94,84,75,77,1,74,94,95,1,62,23,84,88,53,14,82,75,53,57,72,17,27,82,62,30,1,26,3,96,86,57,72,89,57,39,8,33,70,27,10,98,97,27,16,36,57,55,52,79,38,10,40,90,38,10,33,3,80,90,51,26
3,37,13,50,50,33,75,92,51,33,61,91,67,57,82,77,81,58,92,79,8,89,98,15,32,79,66,72,32,44,54,21,33,82,72,91,8,9,80,51,27,17,93,86,27,65,14,95,48,44,98,94,84,75,77,1,74,94,95,1,62,23,84,88,53,14,82,75,53,57,72,17,27,82,62,30,1,26,3,96,86,57,72,89,57,39,8,33,70,27,10,98,97,27,16,36,57,55,52,79,38,10,40,90,38,10,33,3,80,90,51,26
3,38,13,50,50,33,75,92,51,33,61,91,67,57,82,77,81,58,92,79,8,89,98,15,32,79,66,72,32,44,54,21,33,82,72,91,8,9,80,51,27,17,93,86,27,65,14,95,48,44,98,94,84,75,77,1,74,94,95,1,62,23,84,88,53,14,82,75,53,57,72,17,27,82,62,30,1,26,3,96,86,57,72,89,57,39,8,33,70,27,10,95,97,27,16,36,57,55,52,79,38,10,47,90,38,10,33,3,80,90,51,26
3,39,13,50,50,33,75,92,51,33,61,91,67,57,82,77,81,58,92,79,8,89,98,15,32,79,66,72,32,44,54,21,33,82,72,91,8,9,80,51,27,17,93,86,27,65,14,95,48,44,98,94,84,75,77,1,74,94,95,1,62,23,84,88,53,14,82,75,53,57,72,17,27,82,62,30,1,26,3,96,86,57,72,89,57,39,8,33,70,27,10,95,97,27,16,36,57,55,52,79,38,10,47,90,38,10,33,3,80,90,51,26
4,0,14,43,39,51,83,8,45,80,32,62,86,40,62,83,8,82,20,61,26,46,98,8,48,1,83,65,29,36,9,92,7,52,65,78,55,87,84,13,80,3,38,7,66,24,0,35,70,19,8,85,72,99,63,93,84,71,28,45,90,19,58,99,89,88,64,41,83,44,49,94,87,96,15,5,93,96,77,15,6,78,79,53,66,34,22,34,26,79,94,8,4,28,65,27,67,44,51,79,2,68,11,82,14,83,95,1,84,0,24,62
4,1,19,42,44,53,89,7,47,18,38,27,89,35,70,89,5,82,20,61,26,46,98,8,48,1,83,65,29,36,9,92,7,52,65,78,55,87,84,13,80,3,38,7,66,24,0,35,70,46,51,89,75,60,64,64,87,75,66,42,58,16,51,5,26,88,64,41,83,44,49,94,87,96,15,5,93,96,77,15,6,74,69,25,61,33,25,37,25,79,94,8,4,28,65,27,67,47,7,60,62,68,11,82,14,87,93,1,84,42,24,60
4,2,19,42,44,53,89,7,47,18,38,27,89,35,70,89,5,82,20,61,26,46,98,8,48,1,83,65,29,36,9,92,7,26,63,36,17,88,85,11,84,69,55,2,69,28,7,97,70,46,51,89,75,60,64,64,87,75,66,42,58,16,51,5,26,88,64,41,83,44,49,94,87,94,21,6,96,93,62,15,29,74,69,25,61,33,25,37,25,79,94,8,4,74,63,37,32,47,7,60,62,68,11,86,42,87,93,1,12,42,10,60
4,3,18,43,63,53,27,1,47,35,34,28,85,3,35,87,4,22,25,98,69,24,9,77,46,6,86,51,24,74,32,97,4,26,63,36,17,88,85,11,84,69,55,2,69,28,7,97,70,46,51,89,75,60,64,64,87,75,86,42,9,18,54,95,0,89,74,43,81,51,42,1,81,94,21,6,96,93,62,15,29,74,69,25,61,33,28,37,25,73,48,0,27,74,63,37,32,47,7,96,66,65,19,86,42,87,93,37,12,27,42,95
