Run,Iteration,agent-0,agent-1,agent-2,agent-3,agent-4,agent-5,agent-6,agent-7,agent-8,agent-9,agent-10,agent-11,agent-12,agent-13,agent-14,agent-15,agent-16,agent-17,agent-18,agent-19,agent-20,agent-21,agent-22,agent-23,agent-24,agent-25,agent-26,agent-27,agent-28,agent-29,agent-30,agent-31,agent-32,agent-33,agent-34,agent-35,agent-36,agent-37,agent-38,agent-39,agent-40,agent-41,agent-42,agent-43,agent-44,agent-45,agent-46,agent-47,agent-48,agent-49,agent-50,agent-51,agent-52,agent-53,agent-54,agent-55,agent-56,agent-57,agent-58,agent-59,agent-60,agent-61,agent-62,agent-63,agent-64,agent-65,agent-66,agent-67,agent-68,agent-69,agent-70,agent-71,agent-72,agent-73,agent-74,agent-75,agent-76,agent-77,agent-78,agent-79,agent-80,agent-81,agent-82,agent-83,agent-84,agent-85,agent-86,agent-87,agent-88,agent-89,agent-90,agent-91,agent-92,agent-93,agent-94,agent-95,agent-96,agent-97,agent-98,agent-99,agent-100,agent-101,agent-102,agent-103,agent-104,agent-105,agent-106,agent-107,agent-108,agent-109,agent-110,agent-111,agent-112,agent-113,agent-114,agent-115,agent-116,agent-117,agent-118,agent-119,agent-120,agent-121,agent-122,agent-123,agent-124,agent-125,agent-126,agent-127,agent-128,agent-129,agent-130,agent-131,agent-132,agent-133,agent-134,agent-135,agent-136,agent-137,agent-138,agent-139,agent-140,agent-141,agent-142,agent-143,agent-144,agent-145,agent-146,agent-147,agent-148,agent-149,agent-150,agent-151,agent-152,agent-153,agent-154,agent-155,agent-156,agent-157,agent-158,agent-159
1,30,33,94,92,43,22,20,16,58,94,92,62,16,5,65,59,18,41,20,84,52,73,85,31,3,34,52,19,83,38,4,62,45,82,40,13,84,38,8,39,15,71,51,3,19,13,68,11,10,33,41,12,70,8,44,49,92,24,33,45,66,96,40,40,68,19,50,28,94,25,99,28,95,73,55,77,2,75,31,6,46,82,60,60,32,35,11,52,22,16,69,99,37,91,25,96,11,62,42,58,55,98,40,70,16,25,87,38,69,71,65,25,76,51,85,81,58,35,89,67,31,72,83,48,40,85,60,51,54,1,88,85,38,54,13,46,31,75,29,69,20,53,60,16,54,53,64,39,59,78,87,6,66,68,17,53,65,72,54,98,94
1,31,93,94,92,43,22,20,16,58,94,92,82,16,5,65,59,18,41,20,84,52,73,5,31,3,34,52,19,83,38,4,62,45,82,40,13,84,78,8,39,15,71,51,3,19,13,38,11,10,33,41,12,70,8,44,49,92,24,33,45,66,96,40,50,68,19,50,28,94,25,99,28,95,29,55,77,2,75,31,6,46,82,60,60,32,35,11,52,22,16,69,99,32,91,25,96,11,62,42,55,55,98,40,70,16,29,87,38,69,71,65,25,76,51,85,81,58,35,89,67,31,72,84,48,40,85,60,51,54,1,88,85,38,54,13,46,31,77,29,69,20,53,60,16,54,53,62,39,59,48,87,6,66,68,16,53,65,72,54,98,94
1,32,93,94,91,43,22,0,16,58,94,92,82,86,5,65,59,18,41,20,84,52,73,5,31,3,34,52,19,83,38,4,62,45,82,40,13,84,78,8,39,15,71,51,3,19,13,38,11,10,33,41,12,70,8,44,49,92,24,33,45,66,96,40,50,68,19,53,28,94,25,99,28,95,29,55,77,2,75,31,6,46,82,61,60,32,35,11,52,22,96,69,99,32,91,25,96,11,62,42,55,55,98,40,70,16,29,87,38,69,71,65,25,76,51,85,81,52,35,89,67,31,72,84,48,20,84,60,51,54,1,88,85,38,54,13,46,31,77,79,68,20,53,60,16,54,53,62,39,59,48,87,6,96,68,16,53,35,72,54,98,94
1,33,93,94,91,43,22,0,16,58,94,92,82,86,5,65,59,10,91,20,84,52,73,5,31,3,34,52,19,83,38,4,62,45,82,40,13,84,78,8,39,15,71,51,3,19,13,38,11,10,33,41,12,70,8,44,49,92,24,5,45,66,16,40,50,68,19,53,28,64,25,99,28,95,29,55,77,2,75,31,6,46,82,61,60,32,35,11,52,22,96,69,99,32,91,25,96,11,62,42,55,55,98,40,70,16,29,28,38,69,71,65,25,76,51,85,81,52,35,89,67,31,82,84,48,20,84,60,51,54,1,88,85,38,54,13,46,31,77,79,68,20,53,60,16,54,53,62,39,59,48,87,6,96,68,16,53,35,72,54,98,94
1,34,93,94,91,43,22,0,16,58,94,92,82,86,5,65,59,10,91,20,84,52,73,5,31,3,34,52,19,83,38,4,62,45,82,48,43,84,78,8,29,15,71,51,3,19,13,38,11,10,33,41,12,70,8,44,49,92,24,5,45,66,16,40,50,68,19,53,28,64,25,99,28,95,29,55,77,2,75,31,6,46,82,61,60,32,35,11,52,22,96,69,99,32,91,25,96,11,62,42,55,55,98,40,70,16,29,28,38,69,71,65,25,76,51,85,81,52,35,89,67,31,82,84,48,20,84,60,51,54,1,88,85,38,54,13,56,31,75,79,68,20,53,60,16,54,53,60,39,59,48,87,6,96,68,17,53,35,78,54,58,94
1,35,93,94,91,43,22,0,16,58,94,92,82,86,5,65,59,10,91,20,88,52,73,5,31,3,34,32,19,83,36,4,62,45,82,48,43,84,78,8,29,15,81,51,3,10,13,38,11,10,33,41,12,70,18,44,49,92,44,5,45,66,16,40,50,68,19,53,28,64,25,99,28,95,29,56,67,2,75,31,0,46,82,61,10,32,15,11,52,22,96,89,99,32,91,25,96,11,62,42,58,55,97,40,71,16,29,28,38,69,71,65,25,76,51,85,81,52,35,89,67,31,82,83,48,20,84,64,51,54,1,87,85,34,54,13,56,31,75,79,68,20,53,60,16,54,53,62,39,59,48,87,6,96,68,17,53,35,78,54,58,44
1,36,93,94,91,43,22,0,16,58,94,92,82,86,5,65,59,10,91,20,68,52,73,5,31,33,34,32,19,83,36,4,62,25,82,48,43,84,78,8,29,15,81,51,3,10,13,38,11,10,33,41,12,70,18,44,49,92,44,75,45,66,16,40,50,68,19,53,28,64,25,99,28,95,29,56,67,2,75,31,46,46,82,61,10,32,15,11,52,22,96,89,99,32,91,25,56,11,62,42,58,55,97,46,61,16,29,28,38,69,71,65,25,76,51,85,81,52,35,89,67,31,82,14,48,20,84,60,51,54,1,87,85,34,54,13,56,31,75,79,68,20,53,60,16,54,3,62,39,59,88,87,6,96,68,16,53,35,78,54,58,44
1,37,93,94,91,43,22,0,16,58,94,92,82,86,5,65,59,18,91,20,68,52,73,5,31,33,34,32,19,83,36,4,92,25,82,48,43,84,78,8,29,15,81,51,3,10,13,38,11,10,33,91,12,70,18,44,49,92,44,75,45,66,16,40,50,68,19,53,48,64,25,99,28,95,29,56,67,2,75,31,46,46,82,61,10,52,15,11,52,22,96,89,99,67,91,25,56,11,62,42,55,73,97,46,60,16,29,28,58,69,71,65,25,76,51,85,68,58,35,89,67,31,82,14,42,20,80,60,51,54,1,88,85,6,54,13,56,31,75,49,68,20,53,60,16,54,3,60,39,53,88,87,6,96,68,17,53,35,78,54,59,44
1,38,93,94,91,43,92,0,16,28,94,92,82,86,55,65,59,18,91,20,64,52,73,5,31,33,34,32,19,83,36,4,92,25,82,48,63,84,78,8,29,15,81,51,3,10,13,38,11,10,33,91,12,70,18,44,49,92,44,75,45,66,16,40,50,68,19,53,48,64,25,59,28,95,29,51,67,52,75,31,46,46,12,60,10,52,15,11,52,22,96,9,99,62,91,25,56,11,62,11,55,73,97,46,60,16,29,28,58,69,71,65,25,76,51,85,21,52,37,86,67,31,82,14,48,20,85,60,59,54,1,88,85,6,54,13,56,91,75,49,68,20,53,60,16,74,3,64,39,53,88,87,6,96,68,16,53,35,78,54,59,44
1,39,93,94,91,43,92,0,16,28,94,92,82,86,55,65,59,18,91,20,64,52,73,5,31,33,34,32,19,83,36,4,92,25,82,48,63,84,78,8,29,15,81,51,3,14,13,38,11,85,33,91,12,70,18,44,49,92,44,75,45,66,16,40,50,68,19,53,48,64,25,59,28,95,29,51,67,52,75,31,46,46,12,60,10,52,15,11,52,22,96,9,99,62,91,25,56,11,62,11,55,73,97,46,60,16,79,27,58,69,58,65,75,76,51,85,21,52,37,86,67,31,82,14,48,20,85,60,59,54,1,88,85,4,14,13,56,91,75,49,68,20,53,60,16,74,3,64,39,59,88,87,6,96,68,16,53,35,78,54,59,44
2,0,44,36,56,91,32,34,60,94,27,62,90,88,0,96,33,90,33,7,4,37,62,14,75,33,11,80,21,91,85,7,77,77,48,93,25,88,30,19,98,14,50,86,69,36,23,78,58,65,30,49,71,28,36,51,57,31,1,77,90,83,57,11,2,80,83,93,74,51,21,99,21,93,28,81,64,38,16,76,96,29,61,94,68,15,27,66,84,36,5,0,11,29,23,79,98,59,26,91,58,93,35,94,81,15,59,51,86,49,98,64,70,61,17,10,74,54,98,52,58,40,11,4,28,92,22,6,17,10,7,50,22,64,52,16,15,29,79,20,36,55,22,8,45,60,95,29,40,46,93,45,33,78,94,87,99,9,43,25,98,38
2,1,52,49,10,90,33,20,67,70,18,65,92,81,9,96,30,81,51,69,9,34,66,16,89,35,12,82,77,98,93,6,71,72,60,93,25,88,30,19,98,14,50,86,69,36,23,78,58,65,30,49,71,28,36,51,57,31,1,77,90,83,57,11,2,80,83,45,86,69,80,92,27,91,20,85,29,49,21,57,99,26,94,92,57,11,20,80,89,30,8,8,13,20,20,77,23,50,54,91,58,93,35,94,81,15,59,51,86,49,98,64,70,61,17,16,87,57,96,54,56,15,39,7,48,90,28,1,29,9,2,50,22,64,52,16,15,29,79,20,37,53,25,50,0,93,12,29,40,46,93,47,38,36,84,87,99,49,42,25,91,38
2,2,52,44,39,92,39,28,64,71,86,18,99,76,6,92,31,73,55,30,3,38,69,10,11,34,75,83,58,99,99,1,74,73,69,93,25,88,30,19,98,14,50,86,69,36,23,78,58,65,30,49,71,28,36,51,57,31,1,77,90,83,57,11,2,80,83,45,86,69,80,92,27,91,20,85,29,49,21,57,99,26,94,97,53,16,29,44,83,34,7,9,10,28,29,52,34,57,50,91,58,93,35,94,81,15,59,51,86,49,98,64,70,61,17,16,87,57,96,54,56,15,39,8,49,95,31,92,25,99,9,50,22,64,52,16,15,29,79,20,37,53,25,4,62,95,13,29,40,46,93,47,38,36,80,87,99,49,46,25,90,36
2,3,52,44,39,92,39,28,64,71,86,18,99,76,6,92,31,73,55,30,3,38,69,10,11,34,75,83,58,99,99,1,74,73,69,94,20,11,31,1,93,42,86,18,0,1,26,70,34,0,38,49,71,28,36,51,57,31,1,77,90,83,57,11,2,80,83,45,86,69,80,92,27,91,20,85,29,49,21,57,99,26,94,97,53,16,29,44,83,34,7,9,10,28,29,52,34,57,50,90,59,25,28,70,86,65,63,51,86,49,98,64,70,61,17,16,87,57,96,54,56,15,39,8,49,95,31,92,25,99,9,52,94,88,71,16,15,29,79,20,37,53,25,4,62,95,13,20,48,46,93,47,38,36,80,89,99,49,46,98,90,36
2,4,52,44,39,92,39,28,64,71,86,18,99,76,6,92,31,73,55,32,4,35,60,19,14,39,73,83,54,94,95,0,74,71,21,94,20,11,31,1,93,42,86,18,0,1,26,70,34,0,38,49,71,28,36,51,57,31,1,77,90,83,57,11,2,80,83,45,86,69,80,92,27,91,20,85,29,49,21,57,99,26,94,97,53,16,29,44,83,34,7,2,16,28,28,58,75,52,50,90,59,25,28,70,86,65,63,51,86,49,98,64,70,61,17,16,87,57,96,54,56,15,39,8,49,95,31,98,28,93,8,52,94,88,71,16,15,29,79,20,37,53,25,4,62,98,64,20,48,46,93,47,38,36,40,89,99,49,46,98,97,36
2,5,52,44,39,92,39,28,64,71,86,18,99,76,6,92,31,73,55,32,4,35,60,19,14,39,73,83,54,94,95,0,74,71,21,91,24,16,31,1,97,42,82,18,0,1,26,70,34,0,38,19,56,22,32,81,52,30,81,77,90,83,57,11,2,80,83,45,86,69,80,92,27,91,20,85,29,49,21,57,99,26,94,97,53,16,29,44,83,34,7,2,16,28,28,58,75,52,50,93,52,29,21,70,86,65,63,52,84,52,50,64,70,61,17,16,87,57,96,54,56,15,39,8,49,95,31,98,28,93,8,56,95,88,71,11,86,29,79,20,37,53,25,4,62,98,64,20,48,61,93,47,38,36,40,87,45,49,46,98,97,36
2,6,52,44,39,92,39,28,64,71,86,18,99,76,6,92,31,73,55,32,4,35,60,19,14,39,73,83,54,94,95,0,74,71,21,91,24,16,31,1,97,42,82,18,0,1,26,70,34,0,38,19,56,22,32,81,52,30,81,55,80,63,43,70,8,80,27,45,86,69,80,92,27,91,20,85,29,49,21,57,99,26,94,97,53,16,29,44,83,34,7,2,16,28,28,58,75,52,50,93,52,29,21,70,86,65,63,52,84,52,50,76,70,48,41,16,87,57,96,54,56,15,39,8,49,95,31,98,28,93,8,56,95,88,71,11,86,39,99,20,37,53,25,4,62,98,64,20,48,61,99,47,38,36,40,87,45,49,46,96,97,30
2,7,72,12,78,75,35,87,64,71,86,18,99,76,6,92,31,73,55,32,4,35,60,19,14,39,73,83,54,94,95,0,74,71,21,91,24,16,31,1,97,42,82,18,0,1,26,70,34,0,38,19,56,22,32,81,52,30,81,55,80,63,43,70,8,80,27,45,86,69,80,92,27,91,20,85,29,49,21,63,91,26,35,97,53,18,29,44,83,34,7,2,16,28,28,58,75,52,50,93,52,29,21,70,86,65,63,52,84,52,50,76,70,48,41,16,87,57,96,54,56,65,24,77,39,95,31,98,28,93,8,56,95,88,71,11,86,39,99,20,37,53,28,24,62,98,64,20,48,61,99,47,39,34,40,87,45,89,46,96,97,30
2,8,72,12,78,75,35,87,64,71,86,18,99,76,6,92,31,73,55,32,4,35,60,19,14,39,73,83,54,94,95,0,74,71,21,91,28,16,31,1,97,42,82,18,0,1,26,85,29,0,32,19,56,22,32,81,52,30,81,55,80,63,43,70,8,80,27,45,86,69,80,92,27,91,20,85,29,49,21,63,91,26,35,97,53,18,29,44,83,34,7,2,16,28,28,58,75,52,50,95,52,29,21,70,86,65,65,52,84,52,50,76,70,48,41,16,87,57,96,54,56,65,24,77,39,95,31,98,28,93,8,65,95,88,31,11,86,39,99,20,37,53,28,24,62,98,64,28,48,61,99,47,39,34,40,88,45,89,46,92,97,39
2,9,72,12,78,79,35,87,64,71,86,28,91,76,6,92,31,73,55,32,4,35,60,19,14,39,73,83,54,94,95,0,74,71,21,91,28,16,31,1,97,42,82,18,0,1,26,85,29,0,32,19,56,22,32,81,52,30,81,55,80,63,43,70,8,80,27,45,86,69,80,92,27,91,20,85,29,49,21,63,91,26,35,97,58,18,29,44,83,34,7,2,16,28,28,58,75,52,50,95,52,29,21,70,86,65,65,52,84,52,50,76,70,48,41,16,87,57,96,54,56,65,24,18,39,99,31,98,28,93,8,65,95,88,31,11,86,39,99,20,37,53,28,24,50,98,64,28,48,61,99,47,39,34,40,88,45,89,46,92,94,32
2,10,72,12,78,79,35,87,64,71,86,28,91,46,94,92,51,73,55,22,4,65,60,19,54,38,23,13,93,94,5,0,80,21,91,91,28,16,31,1,97,42,82,18,0,1,26,85,29,0,32,19,56,22,32,81,52,30,81,55,80,63,43,70,8,80,27,45,86,5,19,92,27,96,40,85,29,49,21,63,91,26,35,97,58,18,29,44,83,34,52,2,16,28,27,58,45,51,58,95,52,29,21,70,86,65,65,52,84,52,50,76,70,48,41,16,17,57,99,54,56,65,24,18,39,99,38,43,48,93,8,65,95,88,31,11,86,39,99,60,37,53,28,24,52,98,64,28,48,61,99,47,39,34,60,88,45,89,46,92,94,32
2,11,72,12,78,79,35,87,64,71,86,28,91,46,94,92,51,73,55,22,4,65,60,19,54,38,23,13,93,94,5,0,80,21,91,91,28,16,31,1,97,42,82,58,97,51,26,85,99,52,32,19,56,22,32,81,52,30,81,55,80,63,43,77,8,60,37,75,96,2,19,92,27,96,40,85,29,49,21,63,91,26,35,97,58,18,29,44,83,34,52,2,16,28,27,58,45,51,58,95,52,29,21,50,89,65,65,52,84,52,50,76,70,48,7,13,17,57,99,54,56,65,24,18,39,99,38,43,48,93,8,65,95,88,38,11,86,39,90,60,37,53,28,24,52,98,64,28,48,61,29,41,39,34,60,38,45,89,46,92,97,32
2,12,72,12,78,79,35,87,64,71,86,28,91,46,94,92,51,73,55,22,4,65,60,19,54,38,23,13,93,94,5,0,80,21,91,91,28,16,31,1,97,42,82,58,97,51,26,85,99,52,32,29,86,22,32,11,23,30,81,45,80,53,23,77,8,60,37,75,96,2,19,92,27,96,40,85,29,49,21,63,91,26,35,97,58,18,29,44,83,34,52,2,16,28,27,58,45,51,58,95,52,29,21,50,89,65,65,52,84,89,30,76,75,48,71,13,17,42,9,54,56,65,24,18,39,99,38,43,48,93,8,65,95,88,38,19,82,39,90,60,37,53,28,24,52,98,64,28,48,81,29,41,39,34,60,38,45,89,46,92,94,32
2,13,72,12,78,79,35,87,64,71,86,28,91,46,94,92,51,73,55,22,4,65,60,19,54,38,23,13,93,94,5,0,80,21,91,91,28,26,31,1,97,92,82,58,97,58,26,85,99,52,32,29,86,22,32,11,23,30,81,45,80,53,23,70,8,0,38,75,96,2,19,92,27,96,40,85,29,49,21,63,91,26,35,97,58,18,29,44,83,34,52,2,16,28,27,58,45,51,58,15,22,29,41,50,89,65,65,52,84,89,30,76,75,48,77,13,17,42,9,54,56,65,24,18,39,99,38,43,48,93,8,65,15,88,38,19,82,39,60,60,37,53,28,24,52,98,64,28,98,81,29,41,39,34,60,35,45,89,46,92,94,32
2,14,72,62,78,79,35,85,69,41,66,28,91,46,66,92,11,13,55,22,4,65,60,19,54,38,23,13,93,94,5,0,80,21,91,91,28,26,31,1,97,92,82,59,97,58,26,85,99,52,32,29,86,22,32,11,23,30,81,45,80,53,13,30,8,0,38,75,96,2,19,92,27,96,40,85,29,49,21,63,91,26,35,97,20,16,19,34,3,34,32,2,16,28,27,58,45,51,58,15,22,29,41,50,89,65,65,52,84,89,30,76,70,48,77,13,17,42,9,54,56,65,24,18,59,99,38,43,48,93,8,65,15,88,38,19,82,39,64,60,37,53,28,14,50,98,64,28,98,81,29,41,39,46,60,38,45,89,26,92,97,32
2,15,22,62,78,79,35,85,64,41,69,28,91,46,66,2,11,25,55,12,14,65,61,13,44,38,23,13,84,94,5,0,80,41,31,91,28,26,31,1,97,92,82,59,97,58,26,85,99,52,32,29,86,22,32,11,23,30,81,45,80,53,13,30,8,0,38,75,96,2,19,92,27,96,40,85,0,9,97,83,91,26,45,97,20,18,19,34,3,34,37,2,16,28,26,8,45,51,8,15,22,29,41,50,89,65,65,52,84,89,30,76,70,48,77,13,17,42,9,54,56,65,44,18,99,99,58,43,88,93,58,65,15,88,38,19,82,39,64,60,37,50,29,14,52,98,4,28,98,81,29,41,38,46,30,38,45,89,26,92,94,32
2,16,22,62,78,79,35,85,64,41,69,28,91,46,66,2,11,25,55,12,14,65,61,13,44,38,23,13,84,94,5,0,80,41,31,91,28,36,31,44,97,92,82,59,30,58,26,85,99,52,32,29,86,22,32,11,23,30,81,45,50,53,13,30,8,50,38,75,96,2,19,92,27,96,40,85,0,9,97,83,91,26,45,97,20,18,19,34,3,34,37,2,16,28,26,8,45,51,8,15,29,5,41,50,89,62,65,52,84,89,30,76,70,98,77,13,17,42,9,54,56,65,44,18,99,99,58,43,88,93,58,65,15,88,10,19,82,99,65,60,37,50,29,14,52,98,4,28,98,31,25,41,38,46,30,38,45,89,26,92,94,32
2,17,22,62,78,79,35,85,64,41,69,28,91,46,66,2,11,25,55,12,14,65,61,13,44,38,24,13,84,94,5,0,80,41,31,91,28,36,31,44,97,92,82,59,30,58,26,85,99,52,32,29,86,22,32,11,23,30,81,45,50,53,13,30,8,50,38,25,11,2,19,92,7,96,40,85,0,99,81,83,91,6,45,97,20,18,19,34,3,34,37,2,16,18,26,8,45,51,8,15,29,5,41,50,89,62,65,52,84,89,30,76,70,98,77,13,67,42,39,54,16,65,64,18,99,99,58,20,88,93,58,65,15,88,10,19,82,99,65,90,37,50,29,14,52,98,4,28,98,31,25,11,38,46,70,38,45,99,26,92,94,32
2,18,22,62,78,79,35,50,64,31,69,28,91,46,66,2,11,63,55,12,14,65,61,13,44,38,24,13,84,94,45,0,80,41,31,91,28,36,31,44,97,92,82,49,37,58,26,85,99,52,32,29,86,22,32,70,93,30,81,45,50,73,73,30,8,50,38,25,11,2,19,92,7,96,0,85,10,99,81,13,91,6,45,97,20,18,19,34,25,34,32,2,16,18,26,8,55,51,8,15,29,5,41,50,89,52,33,52,38,29,30,76,70,18,67,13,67,42,39,50,16,65,64,18,69,99,58,23,88,93,58,65,15,88,80,19,63,99,65,0,37,50,28,14,52,98,34,28,68,31,55,11,38,46,70,35,45,99,26,82,97,32
2,19,22,98,78,3,35,50,64,31,69,28,91,36,66,12,21,63,55,12,14,65,61,19,64,38,24,33,84,94,45,0,80,41,31,91,28,36,31,44,97,92,82,49,37,58,26,85,99,52,32,29,86,22,32,70,93,30,81,45,50,73,73,30,8,50,38,25,11,2,19,92,7,96,0,85,10,99,81,13,91,6,45,17,28,18,19,34,25,94,32,82,16,18,27,28,55,51,0,15,29,5,41,50,89,52,33,52,38,29,30,76,70,18,67,13,67,42,39,50,16,65,64,97,69,99,58,25,88,93,55,65,15,88,80,19,63,99,65,0,37,50,28,14,10,98,34,28,68,31,55,11,38,44,70,35,45,99,26,82,97,32
2,20,22,98,78,3,35,50,64,31,69,28,91,36,66,12,21,63,55,12,14,65,61,19,64,38,24,33,84,94,45,0,80,41,31,81,28,36,31,44,97,92,82,49,37,58,26,85,99,52,32,69,84,22,32,70,93,50,81,45,50,33,73,30,8,30,36,25,11,2,10,92,5,66,0,86,10,99,81,13,91,6,45,17,28,18,19,34,25,94,37,82,16,18,27,28,55,51,0,45,39,5,41,50,82,52,32,52,38,29,40,76,75,38,67,13,57,42,59,51,16,65,64,97,69,99,58,25,88,93,55,65,15,88,0,13,63,99,64,0,37,50,28,14,10,18,34,68,68,31,55,11,38,44,70,75,25,99,26,82,93,32
2,21,22,98,78,3,35,50,64,31,69,28,78,36,66,12,21,63,55,12,14,65,61,19,64,38,24,33,83,94,45,70,80,41,31,81,28,36,31,44,97,92,82,49,37,58,26,85,99,52,32,69,84,22,32,70,93,50,81,45,50,33,73,30,8,30,36,15,1,72,10,92,5,66,0,86,10,99,81,13,91,16,45,57,28,18,19,30,25,94,37,82,16,18,26,88,55,51,8,45,39,5,41,50,82,52,32,52,38,29,40,76,75,38,67,13,27,42,59,51,16,97,94,97,69,99,58,13,88,53,55,65,15,88,0,13,63,99,64,0,37,50,49,14,17,18,34,68,68,31,55,11,38,16,70,75,25,99,26,82,93,32
2,22,22,98,78,3,35,50,64,31,69,28,78,36,66,12,21,63,55,12,14,65,61,19,64,38,24,33,83,94,45,70,80,41,31,81,87,36,31,44,97,92,82,49,10,28,26,85,99,52,32,69,3,22,2,70,93,50,81,45,50,33,73,37,8,30,36,15,1,72,10,92,5,66,0,86,10,99,81,13,91,16,45,57,28,18,19,30,25,94,37,82,16,18,26,88,55,51,8,45,39,9,41,20,12,52,32,52,38,29,40,36,55,28,67,13,27,42,59,51,16,97,94,97,69,99,58,13,88,53,55,65,15,88,0,11,62,99,14,0,37,50,49,14,17,18,34,68,68,31,59,11,38,16,70,95,25,99,26,72,93,32
2,23,22,98,78,3,35,50,64,30,69,28,78,36,44,12,21,3,45,12,14,25,60,19,64,38,64,33,83,94,45,70,80,41,31,81,87,36,31,44,97,92,82,49,10,28,26,85,99,52,32,69,3,22,2,70,93,50,81,45,50,33,73,37,8,30,36,15,1,72,10,92,5,66,0,86,10,99,81,13,91,16,45,57,20,88,79,30,65,94,37,82,16,18,29,88,55,51,8,45,39,9,41,20,12,52,32,52,38,29,40,36,55,28,67,13,27,42,59,51,16,97,94,97,69,99,58,15,38,53,65,65,15,88,0,11,62,99,14,0,37,50,49,94,10,18,34,68,68,31,59,11,38,16,70,95,25,99,26,72,93,32
2,24,22,98,78,3,35,50,64,30,69,28,78,36,44,12,21,3,45,12,14,25,60,19,64,38,64,33,83,94,45,70,80,11,31,88,87,36,31,44,97,73,2,49,10,28,26,85,99,52,32,69,3,22,2,70,93,50,81,45,50,33,3,37,8,30,38,35,1,72,10,92,5,66,0,86,10,89,81,3,91,16,45,57,78,88,89,30,65,94,37,82,16,18,29,88,55,51,8,73,39,9,41,20,12,52,32,52,38,12,40,36,50,28,97,13,27,72,59,51,16,95,94,67,69,99,58,15,38,53,65,65,15,88,0,11,63,99,15,0,37,50,48,94,12,18,34,68,68,31,59,11,38,14,70,95,25,99,26,72,93,32
2,25,22,98,78,3,35,50,64,30,69,28,78,36,44,12,21,3,45,12,14,25,60,19,64,38,64,33,83,94,45,70,80,11,31,88,87,36,31,44,97,73,2,49,10,28,26,55,69,52,32,69,3,52,2,40,93,50,81,45,50,93,3,37,8,30,38,35,1,72,10,92,5,66,0,86,10,89,81,3,91,16,45,57,78,88,89,30,65,94,37,82,16,18,29,88,55,51,8,73,39,55,41,20,12,52,32,52,44,18,40,36,50,78,97,13,27,72,59,51,16,95,94,67,69,99,58,15,38,53,65,65,15,88,90,10,61,99,15,0,37,50,48,94,12,18,34,68,61,31,69,11,38,14,70,95,25,99,26,72,93,32
2,26,22,98,48,3,35,50,64,30,69,28,78,36,44,22,21,3,45,12,14,25,60,19,64,38,64,33,83,94,45,70,40,11,31,88,87,36,31,41,57,73,2,49,10,28,26,55,69,52,32,69,3,52,2,40,93,50,81,25,50,93,3,37,8,30,38,35,1,72,47,92,5,66,0,82,10,89,81,3,91,16,45,57,78,88,89,30,65,94,37,82,16,18,29,88,55,51,8,73,39,59,41,20,12,52,82,52,44,18,40,46,50,78,97,13,27,72,59,61,16,95,94,67,69,39,58,15,38,53,65,65,15,88,98,10,61,19,25,80,37,50,48,94,12,18,34,68,69,31,69,11,38,16,70,98,25,99,26,72,93,32
2,27,22,98,48,3,35,50,64,30,69,28,78,36,44,22,21,55,40,12,10,25,60,19,64,38,64,43,83,94,75,70,40,11,51,88,87,36,31,41,57,73,2,49,27,28,26,55,69,52,2,69,3,52,2,40,93,50,81,25,50,93,3,37,8,30,38,65,1,72,47,92,5,66,70,82,10,89,81,3,91,16,45,57,78,88,89,30,65,94,32,62,16,18,29,88,55,51,8,73,39,59,41,20,19,52,82,52,44,18,40,46,50,78,97,13,27,72,59,61,16,95,94,67,69,39,58,13,38,53,65,65,15,81,40,10,61,19,25,80,37,50,48,94,10,18,34,68,39,31,69,11,38,14,70,98,25,99,16,72,93,32
2,28,22,98,48,3,35,50,64,30,69,28,78,36,44,22,21,55,40,12,10,25,60,19,64,38,64,43,83,94,75,70,40,11,51,88,87,36,31,41,57,73,2,49,27,28,26,55,69,52,2,69,0,52,82,40,93,50,81,25,50,93,3,37,8,30,38,65,1,72,47,92,5,66,70,82,10,89,81,3,91,16,45,57,78,88,89,30,65,94,32,62,16,18,29,88,55,51,8,73,39,59,41,20,19,52,82,52,44,18,40,46,50,78,97,13,27,72,59,61,16,95,94,67,69,39,58,13,38,53,65,65,15,81,40,79,61,19,25,80,37,50,48,94,10,18,34,68,39,31,69,11,38,14,70,98,25,99,16,72,93,32
2,29,22,98,48,3,35,50,64,30,69,28,78,36,46,22,21,55,40,52,10,25,60,19,64,38,64,43,83,94,75,70,40,11,51,88,87,46,31,41,57,73,2,49,27,28,26,55,69,52,2,69,0,52,82,40,93,50,81,25,50,93,3,37,8,30,38,65,1,72,47,92,5,66,70,82,10,89,81,3,91,16,45,53,78,88,9,30,65,94,32,62,16,18,29,88,55,51,8,23,39,59,41,20,19,52,82,52,44,18,40,46,50,78,97,13,27,72,59,61,16,95,94,67,89,39,58,15,38,53,65,65,15,81,40,79,61,19,84,80,37,50,58,94,10,18,74,68,37,31,65,11,38,16,70,98,25,99,16,72,93,32
