Run,Iteration,agent-0,agent-1,agent-2,agent-3,agent-4,agent-5,agent-6,agent-7,agent-8,agent-9,agent-10,agent-11,agent-12,agent-13,agent-14,agent-15,agent-16,agent-17,agent-18,agent-19,agent-20,agent-21,agent-22,agent-23,agent-24,agent-25,agent-26,agent-27,agent-28,agent-29,agent-30,agent-31,agent-32,agent-33,agent-34,agent-35,agent-36,agent-37,agent-38,agent-39,agent-40,agent-41,agent-42,agent-43,agent-44,agent-45,agent-46,agent-47,agent-48,agent-49,agent-50,agent-51,agent-52,agent-53,agent-54,agent-55,agent-56,agent-57,agent-58,agent-59,agent-60,agent-61,agent-62,agent-63,agent-64,agent-65,agent-66,agent-67,agent-68,agent-69,agent-70,agent-71,agent-72,agent-73,agent-74,agent-75,agent-76,agent-77,agent-78,agent-79,agent-80,agent-81,agent-82,agent-83,agent-84,agent-85,agent-86,agent-87,agent-88,agent-89,agent-90,agent-91,agent-92,agent-93,agent-94,agent-95,agent-96,agent-97,agent-98,agent-99,agent-100,agent-101,agent-102,agent-103,agent-104,agent-105,agent-106,agent-107,agent-108,agent-109,agent-110,agent-111,agent-112,agent-113,agent-114,agent-115,agent-116,agent-117,agent-118,agent-119
2,26,67,98,54,9,73,76,77,13,36,92,56,91,49,26,87,60,46,19,81,96,35,22,5,44,44,38,2,51,92,52,99,97,45,59,4,80,86,59,70,94,94,53,91,76,50,82,39,48,99,24,91,46,50,28,48,30,51,6,0,56,11,47,44,31,56,73,80,14,18,58,65,30,41,9,15,48,29,14,78,75,9,26,23,37,41,67,61,12,70,34,4,94,61,66,92,42,37,29,82,66,78,27,67,3,44,94,67,64,94,78,89,0,84,60,96,5,61,56,83,20
2,27,67,98,54,9,73,76,77,13,36,92,56,91,49,26,87,60,46,19,81,96,35,22,5,44,44,38,2,51,92,52,99,97,45,59,4,80,86,59,70,94,94,53,91,76,50,82,39,48,99,24,91,46,50,28,48,30,51,6,0,56,11,47,44,31,56,73,80,14,18,58,65,30,41,9,15,48,29,14,78,75,9,26,23,37,41,67,61,12,70,34,4,94,61,66,92,42,37,29,82,66,78,27,67,3,44,94,67,64,94,78,89,0,84,60,96,5,61,56,83,20
2,28,67,98,54,9,73,76,77,13,36,92,56,91,49,26,87,60,46,19,81,96,35,22,5,44,44,38,2,51,92,52,99,97,45,59,4,80,86,59,70,94,94,53,91,76,50,82,39,48,99,24,91,46,50,28,48,30,51,6,0,56,11,47,44,31,56,73,80,14,18,58,65,30,41,9,15,48,29,14,78,75,9,26,23,37,41,67,61,12,70,34,4,94,61,66,92,42,37,29,82,66,78,27,67,3,44,94,67,64,94,78,89,0,84,60,96,5,61,56,83,20
2,29,67,98,54,9,73,76,77,13,36,92,56,91,49,26,87,60,46,19,81,96,35,22,5,44,44,38,2,51,92,52,99,97,45,59,4,80,86,59,70,94,94,53,91,76,50,82,39,48,99,24,91,46,50,28,48,30,51,6,0,56,11,47,44,31,56,73,80,14,18,58,65,30,41,9,15,48,29,14,78,75,9,26,23,37,41,67,61,12,70,34,4,94,61,66,92,42,37,29,82,66,78,27,67,3,44,94,67,64,94,78,89,0,84,60,96,5,61,56,83,20
2,30,67,98,54,9,73,76,77,13,36,92,56,91,49,26,87,60,46,19,81,96,35,22,5,44,44,38,2,51,92,52,99,97,45,59,4,80,86,59,70,94,94,53,91,76,50,82,39,48,99,24,91,46,50,28,48,30,51,6,0,56,11,47,44,31,56,73,80,14,18,58,65,30,41,9,15,48,29,14,78,75,9,26,23,37,41,67,61,12,70,34,4,94,61,66,92,42,37,29,82,66,78,27,67,3,44,94,67,64,94,78,89,0,84,60,96,5,61,56,83,20
2,31,67,98,54,9,73,76,77,13,36,92,56,91,49,26,87,60,46,19,81,96,35,22,5,44,44,38,2,51,92,52,99,97,45,59,4,80,86,59,70,94,94,53,91,76,50,82,39,48,99,24,91,46,50,28,48,30,51,6,0,56,11,47,44,31,56,73,80,14,18,58,65,30,41,9,15,48,29,14,78,75,9,26,23,37,41,67,61,12,70,34,4,94,61,66,92,42,37,29,82,66,78,27,67,3,44,94,67,64,94,78,89,0,84,60,96,5,61,56,88,20
2,32,67,98,54,9,73,76,77,13,36,92,56,91,49,26,87,60,46,19,81,96,35,22,5,44,44,38,2,51,92,52,99,97,45,59,4,80,86,59,70,94,94,53,91,76,50,82,39,48,99,24,91,46,50,28,48,30,51,6,0,56,11,47,44,31,56,73,80,14,18,58,65,30,41,9,15,48,29,14,78,75,9,26,23,37,41,67,61,12,70,34,4,94,61,66,92,42,37,29,82,66,78,27,67,3,44,94,67,64,94,78,89,0,84,60,96,5,61,56,88,20
2,33,67,98,54,9,73,76,77,13,36,92,56,91,49,26,87,60,46,19,81,96,35,22,5,44,44,38,2,51,92,52,99,97,45,59,4,80,86,59,70,94,94,53,91,76,50,82,39,48,99,24,91,46,50,28,48,30,51,6,0,56,11,47,44,31,56,73,80,14,18,58,65,30,41,9,15,48,29,14,78,75,9,26,23,37,41,67,61,12,70,34,4,94,61,66,92,42,37,29,82,66,78,27,67,3,44,94,67,64,94,78,89,0,84,60,96,5,61,56,83,20
2,34,67,98,54,9,73,76,77,13,36,92,56,91,49,26,87,60,46,19,81,96,35,22,5,44,44,38,2,51,92,52,99,97,45,59,4,80,86,59,70,94,94,53,91,76,50,82,39,48,99,24,91,46,50,28,48,30,51,6,0,56,11,47,44,31,56,73,80,14,18,58,65,30,41,9,15,48,29,14,78,75,9,26,23,37,41,67,61,12,70,34,4,94,61,66,92,42,37,29,82,66,78,27,67,3,44,94,67,64,94,78,89,0,84,60,96,5,61,56,88,20
2,35,67,98,54,9,73,76,77,13,36,92,56,91,49,26,87,60,46,19,81,96,35,22,5,44,44,38,2,51,92,52,99,97,45,59,4,80,86,59,70,94,94,53,91,76,50,82,39,48,99,24,91,46,50,28,48,30,51,6,0,56,11,47,44,31,56,73,80,14,18,58,65,30,41,9,15,48,29,14,78,75,9,26,23,37,41,67,61,12,70,34,4,94,61,66,92,42,37,29,82,66,78,27,67,3,44,94,67,64,94,78,89,0,84,60,96,5,61,56,88,20
2,36,67,98,54,9,73,76,77,13,36,92,56,91,49,26,87,60,46,19,81,96,35,22,5,44,44,38,2,51,92,52,99,97,45,59,4,80,86,59,70,94,94,53,91,76,50,82,39,48,99,24,91,46,50,28,48,30,51,6,0,56,11,47,44,31,56,73,80,14,18,58,65,30,41,9,15,48,29,14,78,75,9,26,23,37,41,67,61,12,70,34,4,94,61,66,92,42,37,29,82,66,78,27,67,5,44,94,67,64,94,78,89,0,84,60,96,5,61,56,88,20
2,37,67,98,54,9,73,76,77,13,36,92,56,91,49,26,87,60,46,19,81,96,35,22,5,44,44,38,2,51,92,52,99,97,45,59,4,80,86,59,70,94,94,53,91,76,50,82,39,48,99,24,91,46,50,28,48,30,51,6,0,56,11,47,44,31,56,73,80,14,18,58,65,30,41,9,15,48,29,14,78,75,9,26,23,37,41,67,61,12,70,34,4,94,61,66,92,42,37,29,82,66,78,27,67,5,44,94,67,64,94,78,89,0,84,60,96,5,61,56,88,20
2,38,67,98,54,9,73,76,77,13,36,92,56,91,49,26,87,60,46,19,81,96,35,22,5,44,44,38,2,51,92,52,99,97,45,59,4,80,86,59,70,94,94,53,91,76,50,82,39,48,99,24,91,46,50,28,48,30,51,6,0,56,11,47,44,31,56,73,80,14,18,58,65,30,41,9,15,48,29,14,78,75,9,26,23,37,41,67,61,12,70,34,4,94,61,66,92,42,37,29,82,66,78,27,67,5,44,94,67,64,94,78,89,0,84,60,96,5,61,56,88,20
2,39,67,98,54,9,73,76,77,13,36,92,56,91,49,26,87,60,46,19,81,96,35,22,5,44,44,38,2,51,92,52,99,97,45,59,4,80,86,59,70,94,94,53,91,76,50,82,39,48,99,24,91,46,50,28,48,30,51,6,0,56,11,47,44,31,56,73,80,14,18,58,65,30,41,9,15,48,29,14,78,75,9,26,23,37,41,67,61,12,70,34,4,94,61,66,92,42,37,29,82,66,78,27,67,5,44,94,67,64,94,78,89,0,84,60,93,5,61,56,88,20
3,0,45,55,76,53,77,39,2,12,70,9,97,63,89,36,38,68,34,24,32,71,26,60,40,75,99,39,6,25,14,75,39,64,32,83,67,93,65,30,62,47,6,40,85,85,88,14,52,78,57,97,33,81,41,86,94,41,91,71,50,9,60,50,84,70,83,6,89,67,17,95,36,32,21,41,74,50,95,68,38,91,6,47,66,2,58,77,22,58,56,20,51,16,85,21,74,64,40,75,21,70,36,93,39,25,60,99,3,53,11,76,7,39,99,73,21,2,60,73,88,98
3,1,44,54,78,88,74,32,77,53,78,14,41,16,86,33,36,82,82,79,36,72,29,64,49,76,95,39,6,25,14,75,39,64,32,83,67,93,65,30,62,47,6,40,85,85,88,14,52,78,57,97,33,81,41,86,94,41,91,70,56,6,66,8,83,59,88,2,85,55,79,12,64,7,25,41,74,50,95,68,38,91,6,47,66,2,58,77,22,58,56,25,55,17,84,23,35,63,7,75,21,70,36,93,39,25,60,73,34,51,45,76,7,39,99,28,25,2,60,99,88,97
3,2,44,54,78,88,74,32,77,53,78,86,48,79,0,35,32,24,87,35,34,79,27,62,44,76,98,53,3,22,56,76,49,62,37,58,90,93,1,14,18,24,42,40,85,85,88,14,52,78,57,97,33,81,41,86,94,41,91,70,56,6,66,8,83,59,88,3,89,54,99,17,62,8,29,43,8,63,91,60,59,99,67,47,66,2,58,77,22,58,56,25,55,17,84,12,35,25,4,22,20,71,86,93,39,25,60,73,34,59,45,74,48,39,99,28,25,9,60,99,62,91
3,3,44,54,78,88,74,32,77,53,78,86,48,79,0,35,32,24,87,35,34,79,27,62,44,76,98,85,5,26,65,77,42,61,38,69,55,91,1,76,25,20,49,40,85,85,88,14,52,78,57,97,33,81,41,86,94,41,91,70,56,6,66,8,83,59,88,3,89,54,99,17,62,8,29,47,6,65,98,66,55,97,64,47,66,2,58,77,22,58,56,25,55,17,84,12,35,25,4,38,29,15,82,93,39,25,60,73,34,59,45,78,48,39,99,28,25,9,60,99,10,96
3,4,44,54,78,88,74,32,77,53,78,86,48,79,0,35,32,24,87,35,34,79,27,62,44,76,98,85,5,26,65,77,42,61,38,69,55,91,1,76,25,20,49,72,86,86,84,79,56,97,67,95,37,89,48,31,94,92,92,70,56,6,66,8,83,59,88,3,89,54,99,17,62,8,29,47,6,65,98,66,55,97,64,44,76,75,59,33,26,63,54,25,55,17,84,12,35,25,4,38,29,15,82,93,68,74,17,73,34,59,45,78,48,43,92,28,25,9,62,99,90,90
3,5,44,54,78,88,74,32,77,53,78,86,48,79,0,39,33,8,14,35,34,79,27,62,44,76,98,85,5,26,65,77,42,61,38,69,55,91,1,76,25,20,49,72,86,86,84,79,56,97,67,97,33,84,41,36,84,31,74,70,56,6,66,8,83,59,88,3,89,11,67,17,62,8,29,47,6,65,98,66,55,97,64,44,76,75,59,28,97,66,54,25,55,17,84,12,57,25,4,38,29,15,82,93,68,38,78,73,34,87,45,78,48,43,92,28,25,9,62,49,90,90
3,6,44,54,70,36,74,32,77,53,78,46,25,99,0,39,33,4,12,35,34,79,27,62,44,76,98,85,5,26,65,77,42,61,38,69,55,91,1,76,25,20,49,72,86,86,84,79,56,97,67,97,33,84,41,36,84,31,74,45,61,4,67,16,85,59,88,33,84,11,69,17,62,8,29,47,6,65,98,66,55,97,64,44,76,75,59,28,97,66,54,8,55,17,84,14,57,25,4,38,29,15,82,93,68,38,78,30,84,87,45,78,48,43,92,68,25,9,62,49,90,95
3,7,43,51,78,91,74,32,67,33,78,46,25,99,0,39,33,4,12,35,34,79,27,62,44,76,98,85,5,26,65,77,42,61,38,69,55,91,1,76,25,20,49,39,89,80,87,79,86,7,33,97,33,84,41,36,84,31,74,45,61,4,69,16,44,89,78,33,84,11,69,17,62,8,29,47,6,65,98,66,55,97,64,41,76,75,54,28,97,66,54,8,55,17,74,14,57,25,4,38,29,15,82,91,68,38,78,20,84,87,45,78,48,47,92,68,25,9,97,49,90,93
3,8,44,51,78,91,74,32,67,33,78,96,55,99,90,34,33,14,12,35,34,79,27,65,44,22,98,85,5,26,65,77,42,61,38,69,55,91,1,76,25,20,49,39,89,80,87,79,86,7,33,97,33,84,41,36,84,31,74,45,68,4,67,16,44,89,78,33,84,44,69,17,62,78,29,47,6,65,98,66,55,97,64,41,76,75,54,28,97,66,54,58,50,17,74,14,56,25,34,38,29,15,82,91,68,38,78,60,84,87,75,78,48,47,92,68,25,9,97,49,90,94
3,9,44,51,78,91,74,32,67,33,78,96,55,99,90,34,33,14,12,35,34,79,27,65,44,22,98,85,5,26,65,77,42,61,38,49,51,96,1,99,25,30,29,30,89,80,87,79,31,7,33,97,33,83,45,36,6,31,74,45,68,4,67,16,44,89,78,33,84,44,69,17,62,78,29,47,6,65,98,62,25,6,64,41,86,85,54,28,92,15,54,58,50,17,74,14,56,25,34,38,29,11,82,0,84,38,78,60,84,87,75,78,18,47,92,68,25,9,92,49,99,94
3,10,44,51,78,91,74,32,67,33,78,96,55,99,90,34,33,14,12,35,34,79,27,65,44,22,98,85,5,26,65,73,52,81,37,43,51,92,58,99,25,30,29,30,89,80,87,79,31,7,33,97,33,83,45,36,6,21,74,45,68,4,67,16,44,89,78,33,84,44,69,17,62,78,29,47,6,75,98,32,25,6,64,41,86,85,54,49,92,15,54,58,50,17,74,14,56,25,34,38,99,81,82,0,84,38,98,60,84,87,75,72,18,47,96,68,25,9,92,49,99,98
3,11,44,51,78,91,74,32,67,33,78,96,75,9,90,34,33,94,13,62,57,29,27,65,44,22,98,85,5,26,65,73,52,81,37,43,51,92,58,99,25,30,29,30,89,80,87,79,31,7,33,97,33,83,45,36,6,21,74,45,68,4,67,16,44,89,78,33,84,44,69,13,22,78,29,47,6,75,98,32,25,6,64,41,86,85,54,49,92,15,54,58,50,17,74,14,56,25,34,38,99,81,82,0,84,38,98,60,84,87,5,72,18,47,96,68,24,9,92,49,99,98
3,12,44,51,78,91,74,32,67,33,78,96,75,9,90,34,33,94,13,62,57,29,27,65,44,22,98,95,62,26,29,73,52,83,37,43,51,92,58,99,25,30,29,30,89,80,87,79,31,7,33,97,33,83,45,36,6,21,74,45,68,4,67,16,44,89,78,33,84,44,69,13,22,78,29,47,56,5,57,32,25,6,64,41,86,85,54,49,92,15,54,58,50,17,74,14,56,25,34,48,99,81,82,0,84,38,98,60,84,87,5,77,18,47,96,68,24,0,92,49,93,87
3,13,43,51,98,92,74,52,87,33,78,96,75,9,90,34,33,94,13,62,57,29,27,65,44,22,98,95,62,26,29,73,52,83,37,43,51,92,58,99,25,30,29,30,89,80,87,79,31,7,33,97,33,83,45,36,6,21,74,65,68,4,67,26,74,89,70,33,84,44,69,13,22,78,29,47,56,5,57,32,25,6,64,41,86,85,54,49,92,15,54,58,50,17,54,14,56,25,34,48,99,81,82,0,84,38,98,60,84,87,5,77,18,47,96,98,24,0,92,49,93,87
3,14,43,51,98,92,74,52,87,33,78,96,75,9,90,34,33,94,13,62,57,29,27,65,44,22,98,95,62,26,29,73,52,83,37,43,51,92,58,99,25,30,29,38,9,89,87,80,61,7,3,97,33,83,45,36,6,21,74,65,68,4,67,26,74,89,70,33,84,44,69,13,22,78,29,47,56,5,57,32,25,6,64,51,84,85,54,49,92,15,54,58,50,17,54,14,56,25,34,48,99,81,82,10,85,38,98,60,84,87,5,77,18,41,96,98,24,0,95,49,99,87
3,15,43,51,98,92,74,52,87,33,78,96,75,9,90,34,33,94,13,62,57,29,27,65,44,22,98,95,62,26,29,73,52,83,37,13,11,96,58,9,24,30,69,38,9,89,87,80,61,7,3,97,33,83,45,36,6,21,74,65,68,4,67,26,74,89,70,33,84,44,69,13,22,78,29,47,26,25,57,32,25,6,54,51,84,85,54,49,92,15,54,58,50,17,54,14,56,25,34,48,99,81,92,10,85,38,98,60,84,87,5,75,80,41,96,98,24,0,95,49,43,87
3,16,43,51,98,92,74,52,87,33,78,36,75,9,90,34,33,44,98,2,57,29,27,45,44,22,98,95,62,26,29,73,52,83,37,13,11,96,58,9,24,30,69,38,9,89,87,80,61,7,3,97,33,83,45,36,6,21,74,65,68,4,67,26,74,89,70,33,84,46,59,13,72,78,99,47,26,25,57,32,25,6,54,51,84,85,54,49,92,15,54,58,50,17,54,94,16,65,74,48,99,81,92,10,85,38,98,60,84,87,5,75,80,41,96,98,25,0,95,49,43,87
3,17,43,51,98,92,74,52,87,33,78,36,75,9,90,34,33,44,98,2,57,29,27,45,44,22,98,95,62,26,29,73,52,83,37,13,17,96,58,2,28,60,69,38,29,89,87,80,61,7,3,17,27,83,75,66,6,21,77,65,68,4,67,26,74,89,70,33,84,46,59,13,72,78,99,47,26,25,57,22,45,6,54,51,84,85,44,9,48,86,54,58,50,17,54,94,16,65,74,48,99,1,92,10,24,58,98,60,84,87,5,47,80,41,96,98,25,9,3,49,40,87
3,18,49,41,58,92,74,52,47,33,78,36,75,9,90,34,33,44,98,2,57,29,27,45,44,22,98,95,62,26,29,73,52,83,37,13,17,96,58,2,28,60,69,38,29,89,87,80,61,7,3,17,27,83,75,66,6,21,77,65,67,4,67,26,70,69,70,33,84,46,59,13,72,78,99,47,26,25,57,22,45,6,54,51,84,85,44,9,48,86,54,18,56,44,54,94,16,65,74,48,99,1,92,10,24,58,98,10,24,87,5,47,80,41,96,98,25,9,3,49,40,87
3,19,49,41,58,92,74,52,47,33,78,36,75,9,90,34,33,44,98,2,57,29,27,45,44,22,98,94,62,26,29,73,22,83,37,13,17,96,58,2,28,60,69,38,29,89,87,80,41,7,3,17,27,83,75,66,6,21,77,65,67,4,67,26,70,69,70,33,84,46,59,13,72,78,99,47,26,85,57,22,45,6,54,51,24,84,44,9,48,86,54,18,56,44,54,94,16,65,74,48,94,1,92,10,28,58,98,10,24,87,5,45,80,61,96,98,25,0,3,49,40,87
3,20,49,41,58,92,74,52,47,33,78,36,75,9,90,34,33,34,99,2,57,99,27,55,44,22,98,94,62,26,29,73,22,83,37,93,17,96,58,2,28,60,69,38,29,89,87,80,41,7,3,17,7,89,75,66,6,21,77,65,67,4,67,66,70,69,70,23,84,46,9,63,72,78,99,47,16,85,57,22,45,6,54,51,24,84,44,3,44,86,54,18,56,44,54,94,16,85,74,48,94,91,92,10,21,58,97,10,24,87,5,45,80,61,96,98,25,0,3,89,40,87
3,21,49,41,58,42,74,52,47,33,79,36,75,9,90,34,33,34,99,2,57,99,27,55,44,22,98,94,62,26,29,73,22,83,37,93,17,96,58,2,28,60,69,38,29,89,7,80,41,7,3,17,7,89,75,66,6,1,77,65,77,4,67,66,70,69,70,23,84,46,9,63,72,78,99,47,16,85,57,22,45,6,54,51,24,84,44,3,44,86,54,98,56,44,54,94,16,85,74,48,94,91,92,60,21,58,97,10,24,87,5,45,70,61,96,98,25,0,5,89,40,87
3,22,49,41,38,42,74,52,47,33,79,36,75,9,90,34,33,34,99,2,57,99,27,55,44,22,98,94,62,26,29,73,22,83,37,93,17,96,58,2,48,60,69,38,29,89,7,80,41,7,13,17,50,89,35,66,6,1,77,65,77,4,67,66,0,69,70,53,84,46,9,63,72,78,99,47,16,85,57,22,45,6,54,51,24,84,44,19,44,86,54,98,56,44,54,94,16,85,74,48,94,91,92,60,21,58,90,10,24,87,5,47,70,61,96,98,25,9,5,89,40,87
3,23,49,91,38,42,74,52,47,33,79,36,35,9,90,34,33,34,99,2,57,99,87,55,44,22,98,94,62,26,29,73,22,83,37,93,17,96,58,2,48,60,69,38,69,89,27,80,41,7,13,17,50,89,35,66,6,1,77,65,77,4,67,66,0,69,70,53,84,46,9,63,72,78,99,47,16,85,57,22,45,6,59,51,24,84,44,19,44,86,54,98,56,44,54,94,16,25,74,48,94,91,92,50,21,58,90,10,24,87,5,47,70,61,96,98,25,0,5,89,40,87
3,24,49,91,38,42,74,52,47,33,79,36,35,9,90,34,33,34,99,2,57,99,70,55,44,22,98,94,62,26,29,73,22,83,37,93,17,96,58,2,48,60,69,38,69,89,27,80,41,7,13,17,50,89,35,66,6,1,77,65,77,4,67,66,0,69,70,53,84,48,9,63,72,78,99,47,16,85,57,22,45,6,59,51,24,84,44,19,44,86,54,98,56,44,54,94,16,65,74,48,94,91,92,50,21,58,90,10,21,77,5,47,70,61,96,98,25,0,13,89,40,87
3,25,49,91,38,42,74,52,47,33,79,36,35,9,90,34,33,54,98,2,27,99,70,55,44,62,98,94,62,26,29,73,22,83,37,93,17,96,58,2,48,60,69,38,69,89,27,80,41,7,13,17,50,89,35,66,6,1,77,65,77,4,67,66,0,69,70,53,84,48,9,63,72,78,99,47,16,85,57,22,45,6,59,51,24,84,44,19,44,86,54,98,56,44,54,94,16,65,74,48,94,91,99,50,21,58,90,10,21,77,5,48,30,61,96,98,25,9,13,89,47,87
3,26,49,91,38,42,74,52,47,33,79,36,35,9,90,34,33,54,98,2,27,99,70,55,44,62,98,99,62,26,29,73,22,83,37,93,17,96,58,2,48,60,69,38,69,89,27,80,41,7,13,17,50,89,35,66,6,1,77,65,77,4,67,66,0,69,70,53,84,48,9,63,72,78,99,47,16,85,57,22,45,6,59,51,24,84,44,19,44,86,54,98,56,44,54,94,16,65,74,45,94,91,99,50,21,58,90,10,21,77,5,46,30,61,96,98,25,9,13,89,41,87
3,27,49,91,38,42,74,52,47,33,79,36,35,9,90,34,33,54,98,2,27,99,70,55,44,62,98,99,62,26,29,73,22,83,37,93,17,96,58,2,48,60,69,38,69,89,27,80,41,7,13,17,50,89,35,66,6,1,77,65,77,4,67,66,0,69,70,53,84,48,9,63,72,78,99,47,16,85,57,22,45,6,59,51,24,84,44,19,44,86,54,98,56,44,54,94,16,65,74,45,94,91,99,50,21,58,90,10,21,77,5,46,30,61,96,98,25,9,13,89,44,87
3,28,49,91,38,42,74,52,47,33,79,36,35,9,90,34,33,54,98,2,27,99,70,55,44,62,98,99,62,26,29,73,22,83,37,93,17,96,58,2,48,60,69,38,69,89,27,80,41,7,13,17,50,89,35,66,6,1,77,65,77,4,67,66,0,69,70,53,84,48,9,63,72,78,99,47,16,85,57,22,45,6,59,51,24,84,44,19,44,86,54,98,56,44,54,94,16,65,74,45,94,91,99,50,21,58,90,10,21,77,5,46,30,61,96,98,25,9,13,89,44,87
3,29,49,91,38,42,74,52,47,33,79,36,35,9,90,34,33,54,98,2,27,99,70,55,44,62,98,99,62,26,29,73,22,83,37,93,17,96,58,2,48,60,69,38,69,89,27,80,41,7,13,17,50,89,35,66,6,1,77,65,77,4,67,66,0,69,70,53,84,48,9,63,72,78,99,47,16,85,57,22,45,6,59,51,24,84,44,19,44,86,54,98,56,44,54,94,16,65,74,45,94,91,99,50,21,58,90,10,21,77,5,46,30,61,96,98,25,9,13,89,44,87
3,30,49,91,38,42,74,52,47,33,79,36,35,9,90,34,33,54,98,2,27,99,70,55,44,62,98,99,62,26,29,73,22,83,37,93,17,96,58,2,48,60,69,38,69,89,27,80,41,7,13,17,50,89,35,66,6,1,77,65,77,4,67,66,0,69,70,53,84,48,9,63,72,78,99,47,16,85,57,22,45,6,59,51,24,84,44,19,44,86,54,98,56,44,54,94,16,65,74,45,94,91,99,50,21,58,90,10,21,77,5,46,30,61,96,98,25,9,13,89,44,87
3,31,49,91,38,42,74,52,47,33,79,36,35,9,90,34,33,54,98,2,27,99,70,55,44,62,98,99,62,26,29,73,22,83,37,93,17,96,58,2,48,60,69,38,69,89,27,80,41,7,13,17,50,89,35,66,6,1,77,65,77,4,67,66,0,69,70,53,84,48,9,63,72,78,99,47,16,85,57,22,45,6,59,51,24,84,44,19,44,86,54,98,56,44,54,94,16,65,74,45,94,91,99,50,21,58,90,10,21,77,5,46,30,61,96,98,25,9,13,89,44,87
3,32,49,91,38,42,74,52,47,33,79,36,35,9,90,34,33,54,98,2,27,99,70,55,44,62,98,99,62,26,29,73,22,83,37,93,17,96,58,2,48,60,69,38,69,89,27,80,41,7,13,17,50,89,35,66,6,1,77,65,77,4,67,66,0,69,70,53,84,48,9,63,72,78,99,47,16,85,57,22,45,6,59,51,24,84,44,19,44,86,54,98,56,44,54,94,16,65,74,45,94,91,99,50,21,58,90,10,21,77,5,46,30,61,96,98,25,9,15,89,44,87
3,33,49,91,38,42,74,52,47,33,79,36,35,9,90,34,33,54,98,2,27,99,70,55,44,62,98,99,62,26,29,73,22,83,37,93,17,96,58,2,48,60,69,38,69,89,27,80,41,7,13,17,50,89,35,66,6,1,77,65,77,4,67,66,0,69,70,53,84,48,9,63,72,78,99,47,16,85,57,22,45,6,59,51,24,84,44,19,44,86,54,98,56,44,54,94,16,65,74,45,94,91,99,50,21,58,90,10,21,77,5,46,30,61,96,98,25,9,15,89,44,87
3,34,49,91,38,42,74,52,47,33,79,36,35,9,90,34,33,54,98,2,27,99,70,55,44,62,98,99,62,26,29,73,22,83,37,93,17,96,58,2,48,60,69,38,69,89,27,80,41,7,13,17,50,89,35,66,6,1,77,65,77,4,67,66,0,69,70,53,84,48,9,63,72,78,99,47,16,85,57,22,45,6,59,51,24,84,44,19,44,86,54,98,56,44,54,94,16,65,74,45,94,91,99,50,21,58,90,10,21,77,5,46,30,61,96,98,25,9,15,89,44,87
3,35,49,91,38,42,74,52,47,33,79,36,35,9,90,34,33,54,98,2,27,99,70,55,44,62,98,99,62,26,29,73,22,83,37,93,17,96,58,2,48,60,69,38,69,89,27,80,41,7,13,17,50,89,35,66,6,1,77,65,77,4,67,66,0,69,70,53,84,48,9,63,72,78,99,47,16,85,57,22,45,6,59,51,24,84,44,19,44,86,54,98,56,44,54,94,16,65,74,45,94,91,99,50,21,58,90,10,21,77,5,46,30,61,96,98,25,9,13,89,47,87
3,36,49,91,38,42,74,52,47,33,79,36,35,9,90,34,33,54,98,2,27,99,70,55,44,62,98,99,62,26,29,73,22,83,37,93,17,96,58,2,48,60,69,38,69,89,27,80,41,9,13,17,50,89,35,66,6,1,77,65,77,4,67,66,0,69,70,53,84,48,9,63,72,78,99,47,16,85,57,22,45,6,59,51,24,84,44,18,44,86,54,98,56,44,54,94,16,65,74,45,94,91,99,50,21,58,90,10,21,77,5,46,30,61,96,98,25,9,15,89,47,87
3,37,49,91,38,42,74,52,47,33,79,36,35,9,90,34,33,54,98,2,27,99,77,55,44,62,98,99,62,26,29,73,22,83,37,93,17,96,58,2,48,60,69,38,69,89,27,80,41,9,13,17,50,89,35,66,6,1,77,65,77,4,67,66,0,69,70,53,84,48,9,63,72,78,99,47,16,85,57,22,45,6,59,51,24,84,44,18,44,86,54,98,56,44,54,94,16,25,74,45,94,91,99,50,21,58,90,10,21,77,5,46,30,61,96,98,25,9,15,89,40,87
3,38,49,91,38,42,74,52,47,33,79,36,35,9,90,34,33,54,98,2,27,99,77,55,44,62,98,99,62,26,29,73,22,83,37,93,17,96,58,2,48,60,69,38,69,89,27,80,41,9,13,17,50,89,35,66,6,1,77,65,77,4,67,66,0,69,70,53,84,48,9,63,72,78,99,47,16,85,57,22,45,6,59,51,24,84,44,18,44,86,54,98,56,44,54,94,16,25,74,45,94,91,99,50,21,58,90,10,21,77,5,46,30,61,96,98,25,9,15,89,40,87
3,39,49,91,38,42,74,52,47,33,79,36,35,9,90,34,33,54,98,2,27,99,77,55,44,62,98,99,62,26,29,73,22,83,37,93,17,96,58,2,48,60,69,38,69,89,27,80,41,9,13,17,50,89,35,66,6,1,77,65,77,4,67,66,0,69,70,53,84,48,9,63,72,78,99,47,16,85,57,22,45,6,59,51,24,84,44,18,44,86,54,98,56,44,54,94,16,25,74,45,94,91,99,50,21,58,90,10,21,77,5,47,30,61,96,98,25,9,15,89,44,87
