Run,Iteration,agent-0,agent-1,agent-2,agent-3,agent-4,agent-5,agent-6,agent-7,agent-8,agent-9,agent-10,agent-11,agent-12,agent-13,agent-14,agent-15,agent-16,agent-17,agent-18,agent-19,agent-20,agent-21,agent-22,agent-23,agent-24,agent-25,agent-26,agent-27,agent-28,agent-29,agent-30,agent-31,agent-32,agent-33,agent-34,agent-35,agent-36,agent-37,agent-38,agent-39,agent-40,agent-41,agent-42,agent-43,agent-44,agent-45,agent-46,agent-47,agent-48,agent-49,agent-50,agent-51,agent-52,agent-53,agent-54,agent-55,agent-56,agent-57,agent-58,agent-59,agent-60,agent-61,agent-62,agent-63,agent-64,agent-65,agent-66,agent-67,agent-68,agent-69,agent-70,agent-71,agent-72,agent-73,agent-74,agent-75,agent-76,agent-77,agent-78,agent-79,agent-80,agent-81,agent-82,agent-83,agent-84,agent-85,agent-86,agent-87,agent-88,agent-89,agent-90,agent-91,agent-92,agent-93,agent-94,agent-95,agent-96,agent-97,agent-98,agent-99,agent-100,agent-101,agent-102,agent-103,agent-104,agent-105,agent-106,agent-107,agent-108,agent-109,agent-110,agent-111,agent-112,agent-113,agent-114,agent-115,agent-116,agent-117,agent-118,agent-119,agent-120,agent-121,agent-122,agent-123,agent-124,agent-125,agent-126,agent-127,agent-128,agent-129
2,4,34,13,44,10,37,11,5,68,70,52,89,73,0,76,61,96,96,13,23,53,20,51,46,79,67,64,88,85,15,61,24,78,25,30,91,8,88,57,80,14,3,16,8,33,93,6,5,9,34,69,65,93,67,80,32,76,56,50,59,66,2,67,69,35,52,7,89,18,85,29,38,41,49,17,38,33,45,81,62,26,2,74,55,6,83,93,95,21,55,83,83,84,35,26,80,65,9,19,91,46,33,52,84,88,59,97,27,19,50,68,99,87,73,46,67,37,55,20,30,2,57,13,96,86,51,75,28,64,22,81
2,5,34,13,44,10,37,11,5,68,70,52,89,73,0,76,61,96,96,13,23,53,20,51,46,79,67,64,88,86,33,49,80,41,12,31,93,8,88,57,80,14,3,16,8,33,93,6,5,9,34,69,65,93,67,80,32,76,56,50,59,66,2,67,69,35,52,7,89,18,85,29,38,41,49,17,38,33,45,81,62,69,3,34,56,6,83,93,95,21,55,83,83,84,35,26,80,65,9,19,91,46,33,52,84,88,59,37,23,19,50,68,99,87,73,46,67,37,55,20,73,2,57,13,96,86,59,75,28,65,22,81
2,6,34,13,44,10,37,11,5,60,73,92,88,73,0,76,61,96,96,12,59,53,20,51,46,79,67,64,88,86,33,49,80,41,12,31,93,8,58,51,80,14,2,32,68,33,53,2,35,5,14,60,35,93,67,80,32,76,56,50,59,66,2,67,69,35,52,7,89,18,85,29,28,41,49,17,78,33,45,81,62,69,3,34,56,6,82,93,95,95,35,33,15,84,35,26,80,65,9,19,91,46,33,52,86,88,59,37,23,10,57,88,19,87,73,46,67,37,55,20,73,2,37,13,96,80,59,75,28,64,25,81
2,7,34,13,44,10,37,11,5,60,73,92,88,73,0,76,61,96,96,12,59,53,20,51,46,79,67,64,88,86,33,49,80,41,12,31,93,8,58,55,82,10,1,71,63,33,53,2,35,5,14,60,35,50,60,77,42,76,56,50,59,66,2,67,69,35,52,7,89,18,85,29,28,41,49,17,78,33,45,81,62,69,3,34,56,6,88,93,90,95,35,33,15,87,98,26,80,65,9,19,91,46,33,52,86,88,59,37,23,13,59,88,19,39,73,46,67,37,55,20,73,2,37,13,96,80,59,75,8,64,20,81
2,8,34,13,34,10,37,11,5,60,73,92,88,73,0,76,61,96,96,12,59,13,20,51,26,59,97,64,23,86,33,49,80,47,12,31,90,8,58,55,82,10,1,71,63,33,53,2,35,5,14,60,35,55,60,77,42,76,66,10,49,66,2,37,19,35,52,7,49,18,85,29,28,41,49,17,78,43,44,81,69,69,3,34,77,6,88,93,90,95,35,33,15,85,98,96,82,65,89,32,91,46,33,52,86,84,59,37,23,13,59,88,19,39,33,49,67,37,55,20,73,2,37,17,96,80,54,75,8,65,20,31
2,9,34,13,34,80,32,11,35,60,73,22,88,23,60,66,61,47,41,12,39,13,20,51,26,9,97,14,21,86,33,49,90,47,12,31,90,8,58,55,82,10,1,71,63,33,53,2,35,5,14,60,35,55,60,77,42,76,66,10,49,66,2,37,19,35,52,7,49,18,86,29,91,41,69,17,78,43,48,82,62,59,3,34,77,6,88,93,90,95,35,33,15,85,98,96,82,65,89,32,91,26,33,33,86,81,59,97,73,13,59,88,19,39,33,49,67,37,54,20,23,2,37,17,96,30,54,75,8,65,20,31
2,10,34,83,34,80,32,11,35,60,73,22,88,23,60,66,61,47,41,12,39,13,20,51,26,9,97,14,21,86,33,49,90,47,12,31,90,8,58,5,62,10,1,81,63,33,64,2,75,5,14,60,75,55,80,77,72,76,6,40,49,66,2,37,44,35,52,7,49,18,86,29,91,41,69,17,78,43,48,82,62,59,3,34,77,6,68,93,95,95,75,33,15,85,28,41,82,65,89,72,98,26,33,33,86,81,59,97,73,13,59,58,19,39,33,49,18,37,54,20,23,2,37,56,76,30,54,75,8,65,20,34
2,11,34,83,34,80,32,11,32,60,73,22,88,63,60,86,61,47,41,12,39,13,20,51,26,9,97,14,21,86,33,49,90,47,12,31,90,8,58,5,62,10,1,81,63,33,64,2,75,5,14,60,75,55,80,77,72,76,6,40,49,66,2,37,44,35,52,7,49,18,86,22,91,41,69,17,78,43,48,82,62,59,3,34,77,6,68,93,95,95,75,33,15,85,28,41,82,65,89,72,98,26,33,66,86,81,59,97,73,13,59,58,19,39,33,49,18,37,44,20,23,2,37,56,76,30,54,75,8,64,20,34
2,12,34,83,34,80,32,11,32,60,73,22,88,63,60,86,61,47,41,12,9,13,20,20,26,49,97,14,61,6,83,49,90,47,12,31,90,8,58,5,62,10,1,81,63,33,64,2,75,5,14,60,75,55,80,77,72,76,6,40,49,66,2,37,44,35,52,7,49,18,86,22,91,41,69,17,78,43,48,82,65,11,53,34,77,6,68,93,95,95,75,33,15,85,28,41,82,65,89,72,98,26,33,66,87,81,59,37,73,13,59,58,19,39,33,49,18,37,44,20,23,2,37,56,76,30,4,75,8,64,20,34
2,13,34,83,34,80,32,11,32,60,73,22,88,63,60,86,61,47,41,12,69,13,20,23,26,49,97,14,61,6,83,49,90,47,12,31,90,88,8,5,62,10,1,41,63,33,63,32,75,0,14,60,75,45,80,5,72,76,6,70,29,66,2,37,46,45,32,7,49,18,16,22,91,41,69,17,78,43,68,82,65,11,53,34,77,6,68,93,90,75,75,43,55,85,68,41,80,65,89,52,98,26,33,66,87,82,59,37,73,53,59,88,11,39,63,49,17,37,44,20,23,82,37,56,76,30,4,75,8,75,80,34
2,14,34,83,34,80,32,11,32,60,73,22,88,63,60,86,61,47,41,12,69,13,20,23,26,49,97,14,61,6,83,49,90,47,12,31,90,88,8,5,62,10,51,41,63,31,63,32,45,0,24,60,75,15,80,5,72,76,6,60,79,66,12,37,46,45,32,37,29,18,16,22,91,41,69,17,78,43,68,82,65,11,53,34,77,6,68,93,90,70,75,43,55,85,68,41,80,65,79,52,98,26,33,66,87,82,59,37,73,53,59,58,19,9,63,49,14,37,44,20,23,82,37,56,76,30,4,5,68,75,80,34
2,15,34,83,34,80,39,11,32,60,53,12,88,63,60,86,61,47,41,12,69,13,20,23,26,49,97,14,61,6,83,49,90,47,12,31,90,88,8,5,62,10,51,41,63,31,63,32,45,0,24,60,75,15,80,5,72,76,6,60,79,66,12,37,46,45,32,37,29,78,15,22,71,41,69,17,78,43,68,82,65,11,53,34,77,6,68,93,90,70,75,43,55,85,68,41,80,65,79,52,98,26,33,66,87,82,59,37,73,53,59,58,19,9,63,49,14,37,44,20,23,82,37,56,76,30,4,5,68,75,80,74
2,16,34,83,34,80,39,11,32,60,53,12,88,3,10,86,61,47,71,12,69,43,13,23,66,49,97,14,71,6,83,49,90,47,12,31,90,88,8,5,62,10,51,41,63,31,83,32,55,0,24,60,75,15,80,5,72,76,6,60,39,66,12,37,46,45,32,37,29,78,15,22,71,81,69,17,8,68,68,82,5,11,53,34,77,6,68,93,90,60,75,43,55,75,68,41,80,65,79,52,98,26,33,16,7,81,59,37,73,53,59,98,19,9,63,49,14,37,44,20,23,12,37,56,76,40,34,5,68,75,80,74
2,17,34,83,31,80,39,11,32,60,53,12,88,3,10,86,61,47,71,12,69,43,13,23,66,49,97,14,71,6,83,49,90,47,12,31,90,88,8,5,42,10,51,91,63,31,83,32,55,0,24,60,13,35,80,5,72,76,6,60,39,66,12,37,46,45,32,37,29,78,15,22,71,81,69,17,8,68,68,82,5,11,53,34,77,6,48,93,95,60,85,93,55,75,88,41,82,65,79,52,68,26,33,16,7,81,59,37,73,53,59,88,17,9,63,49,14,37,44,20,23,92,47,66,76,40,34,5,68,75,80,77
2,18,34,83,31,80,39,1,32,60,53,82,88,3,10,86,61,87,81,12,19,43,13,23,66,49,57,74,71,6,23,49,90,47,12,31,90,88,8,5,42,10,59,91,63,31,83,32,25,0,24,60,13,35,80,5,72,76,6,60,39,2,12,37,46,45,32,37,29,78,15,22,48,81,9,17,8,68,68,82,5,91,53,54,77,6,46,93,95,60,85,93,55,75,88,41,82,65,79,52,68,26,33,16,7,2,59,97,73,53,59,58,17,9,63,49,14,37,44,20,63,92,47,66,76,40,34,5,68,55,80,77
2,19,34,83,31,80,39,1,32,60,53,82,88,3,90,86,61,87,81,12,19,43,13,23,66,49,57,74,71,6,93,49,90,47,12,31,90,88,8,5,42,10,59,91,63,31,83,32,25,0,24,60,13,35,80,5,72,76,6,60,39,2,12,37,46,45,32,37,29,78,16,92,48,81,9,17,8,38,68,82,55,91,53,54,77,6,46,93,95,60,85,93,55,75,88,41,82,65,79,52,68,26,33,13,7,1,79,37,73,53,59,58,17,9,63,49,14,37,64,20,63,92,47,66,76,40,34,5,68,55,80,77
2,20,34,83,31,80,39,1,32,60,53,82,88,3,90,86,61,87,81,12,19,43,13,23,66,49,57,74,71,6,93,49,90,47,12,31,90,83,8,5,42,10,59,91,63,31,83,32,25,0,24,60,13,35,80,35,72,76,6,60,39,2,12,37,46,45,32,37,29,78,16,92,48,81,9,17,8,38,68,82,55,91,53,54,77,6,46,93,95,60,85,93,55,75,88,41,80,15,79,52,28,26,33,13,7,1,79,37,73,53,59,58,37,59,63,49,14,37,64,20,63,32,47,66,6,40,34,5,68,55,80,77
2,21,34,83,31,50,39,21,32,60,53,82,88,3,90,86,61,87,81,12,19,43,13,23,16,49,57,74,71,6,93,49,90,47,12,31,90,83,8,5,42,10,59,91,63,31,83,32,25,0,24,60,13,35,80,35,72,76,6,60,39,2,12,37,46,45,32,37,29,78,16,92,48,81,9,17,8,38,68,82,55,11,53,54,77,6,46,93,95,60,85,93,55,75,88,41,80,15,19,57,28,26,33,13,7,2,79,7,73,53,59,58,37,19,63,49,14,37,64,20,63,32,47,66,6,40,84,5,68,55,80,77
2,22,34,83,31,50,29,21,32,60,53,82,83,3,90,86,61,87,1,12,19,43,13,23,16,49,57,74,71,6,93,49,40,47,12,31,90,83,8,5,42,10,59,91,63,31,83,32,25,0,24,60,13,35,80,35,72,76,6,60,39,2,12,37,46,45,32,37,29,78,16,92,11,81,9,17,8,38,68,82,55,11,53,54,77,6,46,93,95,60,85,93,55,75,81,41,80,15,19,57,28,26,33,13,7,2,79,7,73,53,59,58,37,19,63,49,14,37,64,20,63,32,47,66,6,40,84,5,68,55,80,77
2,23,94,83,31,50,29,21,32,30,53,82,83,3,20,86,61,87,1,12,19,43,13,23,16,49,57,74,71,6,93,49,40,47,12,31,90,83,8,5,42,10,49,91,63,31,83,32,25,0,24,60,13,35,80,35,72,76,6,60,39,2,12,37,46,45,32,37,29,78,16,92,18,81,9,17,8,38,68,82,55,11,53,54,77,6,46,93,15,60,85,93,55,75,81,41,80,15,19,57,28,26,33,13,7,2,79,7,73,53,59,58,37,19,63,49,14,37,64,20,63,32,47,66,6,40,84,5,68,55,85,77
2,24,94,83,31,50,29,21,32,30,53,82,83,3,20,86,61,87,1,12,19,43,13,23,16,49,57,74,71,6,93,49,40,47,12,31,90,94,8,5,42,10,49,91,63,31,83,32,25,0,24,60,13,35,80,35,72,76,6,60,9,2,12,37,46,45,32,37,29,78,16,92,18,81,9,17,8,38,68,82,55,11,53,54,77,6,46,93,10,60,85,93,55,75,81,41,80,15,19,57,28,26,33,13,7,2,79,7,73,53,59,58,37,19,63,49,14,37,64,20,63,42,47,66,6,40,84,5,98,55,85,77
2,25,94,83,31,50,29,21,32,30,53,82,83,3,30,86,61,87,1,12,19,43,13,23,16,49,57,74,71,6,93,49,40,47,12,31,90,94,8,5,42,10,49,91,63,31,83,32,25,0,24,60,13,35,80,35,72,76,6,30,9,2,12,37,46,45,22,37,29,78,16,92,18,81,9,17,8,38,68,82,55,11,53,54,77,6,46,93,10,60,85,93,55,75,81,41,82,15,19,57,28,96,53,13,7,2,79,7,73,53,59,58,37,19,63,49,14,37,64,20,63,42,47,66,6,20,84,5,98,55,85,77
2,26,94,83,31,50,29,21,32,30,53,82,83,3,30,86,61,87,1,12,19,43,13,23,16,49,57,74,71,6,93,49,40,47,12,31,90,94,8,5,42,10,49,91,63,31,83,32,25,0,24,60,13,35,80,35,72,56,6,30,9,2,12,37,44,45,22,37,29,78,16,92,18,81,9,17,8,38,68,82,55,11,53,54,77,6,46,93,10,60,85,13,55,71,81,41,80,15,19,67,28,96,53,13,7,2,79,7,73,53,59,58,37,19,63,49,14,37,64,20,63,42,47,76,6,20,84,5,98,55,85,77
2,27,94,83,31,50,29,21,32,30,53,82,83,3,30,86,61,87,1,12,19,43,13,23,16,49,57,74,71,6,93,49,40,47,12,31,90,93,8,5,42,10,49,91,63,31,83,32,25,0,24,60,13,35,80,35,72,56,6,30,9,2,12,37,44,45,22,37,29,78,16,92,18,81,9,17,8,38,68,82,55,11,53,54,77,6,76,93,10,60,85,13,55,71,81,41,80,15,19,67,28,96,53,13,7,2,79,7,73,53,59,98,37,19,63,49,14,37,64,20,3,42,47,76,6,20,84,5,98,55,85,77
2,28,94,83,31,50,29,21,32,30,53,82,83,3,30,86,61,87,1,12,19,43,13,23,16,49,57,74,71,6,93,49,40,47,12,31,90,93,8,5,42,10,49,91,63,31,83,32,25,0,24,60,13,35,80,35,72,56,6,30,9,2,12,37,44,45,22,37,29,78,16,92,18,81,9,17,8,68,68,82,55,11,53,54,77,6,76,93,10,60,85,13,55,71,81,41,80,15,19,67,28,96,53,13,7,1,79,7,73,53,59,98,37,19,63,49,14,37,64,20,3,42,47,76,6,20,84,5,98,55,85,77
2,29,94,83,31,50,29,21,32,30,53,82,83,3,30,86,61,87,1,12,19,43,13,23,16,49,57,74,71,6,93,49,40,47,12,31,90,93,8,5,42,10,49,91,63,31,83,32,25,0,24,60,13,35,80,35,72,56,6,30,9,2,12,37,44,45,22,37,29,78,16,92,18,81,9,17,8,68,68,82,55,11,53,54,77,6,76,93,10,60,85,13,55,71,81,41,80,15,19,67,28,96,53,13,7,1,79,7,73,53,59,98,37,19,63,49,14,37,64,20,3,42,47,76,6,20,84,5,98,54,85,77
2,30,94,83,31,50,29,21,32,30,53,82,83,3,30,86,61,87,1,12,19,43,13,23,16,49,57,74,71,6,93,49,40,47,12,31,90,93,8,5,42,10,49,91,63,31,83,32,25,0,24,60,13,35,80,35,72,56,6,30,9,2,12,37,44,45,22,37,29,78,16,92,18,81,9,17,8,68,68,82,55,11,53,54,77,6,76,93,10,60,85,13,55,71,81,41,80,15,19,67,28,96,53,13,7,1,79,7,73,53,59,98,37,19,63,49,14,37,64,20,3,42,47,76,6,20,84,5,98,55,85,77
2,31,94,83,31,50,29,21,32,30,53,82,83,3,30,86,61,87,1,12,19,43,13,23,16,49,57,74,71,6,93,49,40,47,12,31,98,93,8,5,42,10,49,91,63,31,83,32,25,0,24,60,13,35,80,35,72,56,6,30,9,2,12,37,44,45,22,37,29,78,16,92,18,81,9,17,8,68,68,82,55,11,53,54,77,6,76,93,10,60,85,13,55,71,81,41,80,15,19,67,28,96,53,13,7,2,79,7,73,53,59,98,37,19,63,49,14,37,64,20,3,42,47,76,6,20,84,5,98,55,85,77
2,32,94,83,31,50,29,21,32,30,53,82,83,3,30,86,61,87,1,12,19,43,13,23,16,49,57,74,71,6,93,49,40,47,12,31,98,93,8,5,42,10,49,91,63,31,83,32,25,0,24,60,13,35,80,35,72,56,6,30,9,2,12,37,44,45,22,37,29,78,16,92,18,81,9,17,8,68,68,82,55,11,53,54,77,6,76,93,10,60,85,13,55,71,81,41,80,15,19,67,28,96,53,13,7,2,79,7,73,53,59,98,37,19,63,49,14,37,64,20,3,42,47,76,6,20,84,5,98,54,85,77
2,33,94,83,31,50,29,21,32,30,53,82,83,3,30,86,61,87,1,12,19,43,13,23,16,49,57,74,71,6,93,49,40,47,12,31,98,93,8,5,42,10,49,91,63,31,83,32,25,0,24,60,13,35,80,35,72,56,6,30,9,2,12,37,44,45,22,37,29,78,16,92,18,81,9,17,8,68,68,82,55,11,53,54,77,6,76,93,10,60,85,13,55,71,81,41,80,15,19,67,28,96,53,13,7,2,79,7,73,53,59,98,37,19,63,49,14,37,64,20,3,42,47,76,6,20,84,5,98,54,85,77
2,34,94,83,31,50,29,21,32,30,53,82,83,3,30,86,61,87,1,12,19,43,13,23,16,49,57,74,71,6,93,49,40,47,12,31,98,93,8,5,42,10,49,91,63,31,83,32,25,0,24,60,13,35,80,35,72,56,6,30,9,6,12,37,44,45,22,37,29,78,16,92,18,81,9,17,8,68,68,82,55,11,53,54,77,6,76,93,10,60,85,13,55,71,81,41,80,15,19,67,28,96,53,13,7,2,79,7,73,53,59,98,37,19,63,49,14,37,64,20,3,42,47,76,6,20,84,5,98,54,85,77
2,35,94,83,31,50,29,21,32,30,53,82,83,3,30,86,61,87,1,12,19,43,13,23,16,49,57,74,71,6,93,49,40,47,12,31,98,93,8,5,42,10,49,91,63,31,83,32,25,0,24,60,13,35,80,35,72,56,6,30,9,6,12,37,44,45,22,37,29,78,16,92,18,81,9,17,8,68,68,82,55,11,53,54,77,6,76,93,10,60,85,13,55,71,81,41,80,15,19,67,28,96,53,13,7,2,79,7,73,53,59,98,37,19,63,49,14,37,64,20,3,42,47,76,6,20,84,5,98,54,85,77
2,36,94,83,31,50,29,21,32,30,53,82,83,3,30,86,61,87,1,12,19,43,13,23,16,49,57,74,71,6,93,49,40,47,12,31,98,93,8,5,42,10,49,91,63,31,83,32,25,0,24,60,13,35,80,35,72,56,6,30,9,6,12,37,44,45,22,37,29,78,16,92,18,81,9,17,8,68,68,82,55,11,53,54,77,6,76,93,10,60,85,13,55,71,81,41,80,15,19,67,28,96,53,13,7,2,79,7,73,53,59,98,37,19,63,49,14,37,64,20,3,42,47,76,6,20,84,5,98,54,85,77
2,37,94,83,31,50,29,21,32,30,53,82,83,3,30,86,61,87,1,12,19,43,13,23,16,49,57,74,71,6,93,49,40,47,12,31,98,93,8,5,42,10,49,91,63,31,83,32,25,0,24,60,13,35,80,35,72,56,6,30,9,6,12,37,44,45,22,37,29,78,16,92,18,81,9,17,8,68,68,82,55,11,53,54,77,6,76,93,10,60,85,13,55,71,81,41,80,15,19,67,28,96,53,13,7,2,79,7,73,53,59,98,37,19,63,49,14,37,64,20,3,42,47,76,6,20,84,5,98,54,85,77
2,38,94,83,31,50,29,21,32,30,53,82,83,3,30,86,61,87,1,12,19,43,13,23,16,49,57,74,71,6,93,49,40,47,12,31,98,93,8,5,42,10,49,91,63,31,83,32,25,0,24,60,13,35,80,35,72,56,6,30,9,6,12,37,44,45,22,37,29,78,16,92,18,81,9,17,8,68,68,82,55,11,53,54,77,6,76,93,10,60,85,13,55,71,81,41,80,15,19,67,28,96,53,13,7,2,79,7,73,53,59,98,37,19,63,49,14,37,64,20,3,42,47,76,6,20,84,5,98,55,85,77
2,39,94,83,31,50,29,21,32,30,53,82,83,3,30,86,61,87,1,12,19,43,13,23,16,49,57,74,71,6,93,49,40,47,12,31,98,93,8,5,42,10,49,91,63,31,83,32,25,0,24,60,13,35,80,35,72,56,6,30,9,6,12,37,44,45,22,37,29,78,16,92,18,81,9,17,8,68,68,82,55,11,53,54,77,6,76,93,10,60,85,13,55,75,81,41,80,15,19,67,28,96,53,13,7,2,79,7,73,53,59,98,37,19,63,49,14,37,64,20,3,42,47,76,6,20,84,5,98,55,85,77
3,0,3,79,15,28,64,86,76,66,96,21,99,63,8,94,85,35,42,46,53,56,42,93,1,1,52,30,27,60,47,74,97,70,66,19,38,83,37,83,92,12,73,70,9,3,68,22,90,63,38,84,8,84,90,17,79,80,0,83,93,43,95,83,99,4,56,46,6,88,37,2,85,40,67,66,58,72,20,19,14,28,39,77,82,84,91,16,62,63,62,52,27,33,36,80,54,33,51,51,99,53,62,54,5,64,70,44,31,15,22,90,5,42,5,54,43,80,0,38,24,36,8,14,87,16,80,47,70,60,26,94
3,1,1,73,13,28,64,86,76,66,96,21,99,63,8,94,85,35,42,46,53,56,42,93,1,1,52,30,27,60,47,74,97,70,66,19,38,82,31,82,95,57,78,78,2,83,63,17,88,21,36,86,5,80,81,19,75,89,7,84,95,87,87,88,90,5,20,40,83,88,37,2,85,40,67,66,58,72,20,19,14,28,39,77,82,0,29,34,68,62,6,57,25,31,32,87,57,69,60,54,94,53,62,54,5,64,70,44,31,26,28,62,88,91,6,9,46,80,0,38,24,92,44,78,81,16,80,77,86,60,21,54
3,2,2,75,18,21,57,1,60,65,2,21,92,63,56,32,1,36,33,87,52,56,42,93,1,1,52,30,27,60,47,74,97,70,66,19,38,82,31,82,95,57,78,78,2,83,63,17,88,21,36,86,5,82,37,11,78,88,6,82,90,41,81,86,94,5,7,41,88,26,36,15,87,19,68,64,55,72,20,19,14,28,39,77,82,0,29,34,68,62,6,57,25,34,31,82,59,21,67,26,97,71,69,58,78,64,70,44,31,26,28,62,88,53,9,0,41,80,15,38,24,92,44,73,81,14,80,77,26,58,21,59
3,3,5,70,11,21,57,1,60,65,2,21,92,63,56,32,1,36,33,87,52,56,42,93,1,1,52,30,27,60,47,74,97,70,66,19,38,82,31,82,95,57,78,78,2,83,63,17,88,21,36,86,5,84,39,15,74,87,3,80,92,16,16,86,97,9,4,40,82,26,36,15,87,19,68,64,55,72,20,19,14,28,39,77,82,0,29,34,68,62,6,57,25,34,16,85,50,24,64,22,98,71,69,58,78,64,70,44,31,26,28,62,88,13,9,89,45,80,15,38,24,92,44,65,84,14,80,77,51,58,21,59
3,4,5,70,11,26,57,0,65,42,52,26,90,63,56,32,1,36,33,87,52,53,61,53,47,23,76,47,29,36,44,90,18,75,62,18,32,2,45,72,96,34,28,71,7,83,63,17,88,21,36,86,5,87,72,16,74,85,3,80,92,16,16,86,97,9,4,40,82,26,31,38,83,19,68,64,55,29,80,86,14,20,34,47,87,10,82,90,60,62,6,57,25,34,10,84,59,24,64,22,98,19,63,58,78,96,57,5,59,36,29,62,88,13,9,89,45,80,15,31,38,95,44,65,84,17,82,3,51,95,21,56
3,5,5,70,11,26,57,0,65,42,52,26,90,63,56,32,1,36,33,87,52,53,82,52,41,13,72,45,29,33,45,52,12,48,46,13,32,2,45,72,96,34,28,71,7,83,63,17,88,21,36,86,5,87,72,16,74,85,3,80,92,16,16,86,97,9,4,40,82,26,31,38,83,19,68,64,55,80,65,81,17,25,31,62,86,10,82,90,60,62,6,57,25,34,10,84,59,24,64,22,98,19,63,58,78,99,57,4,16,36,29,62,88,13,9,89,45,80,15,31,28,95,44,65,84,17,82,3,51,95,21,57
3,6,5,70,11,26,57,0,65,42,52,26,90,63,56,32,1,36,33,87,52,53,82,52,41,13,72,45,29,33,45,52,12,48,46,13,32,12,45,74,96,34,56,71,0,67,63,53,88,1,43,91,6,87,72,16,74,85,3,80,92,16,16,86,97,9,4,40,82,26,31,38,83,19,68,64,55,80,65,81,17,25,31,62,86,38,83,90,60,62,71,57,5,34,10,84,59,24,64,22,98,19,63,58,78,99,57,4,16,56,28,32,97,13,9,89,45,80,15,31,28,95,14,65,84,17,82,63,51,95,20,27
3,7,5,70,11,26,57,0,65,42,52,26,90,63,56,32,1,36,33,87,52,53,82,52,41,13,72,45,29,34,45,52,49,48,45,14,32,12,45,74,96,34,56,71,0,67,63,53,88,1,43,91,6,87,72,16,74,85,3,80,92,16,16,86,97,9,4,40,82,26,31,38,83,19,68,64,55,80,65,81,17,27,31,95,86,38,83,90,60,62,71,57,5,34,10,84,59,24,64,22,98,19,63,58,78,99,57,4,19,56,28,32,97,13,9,89,45,80,15,31,31,95,14,65,84,17,81,63,51,95,20,27
3,8,5,70,11,86,77,0,95,32,52,26,40,63,16,22,67,8,74,30,62,53,82,52,21,13,42,45,29,32,45,52,49,48,45,14,32,12,45,74,96,34,56,71,0,64,63,53,88,9,41,91,86,87,72,16,47,25,3,80,92,16,16,86,97,6,94,61,32,66,31,78,87,39,68,64,75,80,65,81,17,26,31,95,86,38,83,90,60,62,71,37,5,34,10,84,59,24,64,32,98,89,64,58,68,99,57,4,19,56,28,32,27,13,9,89,45,75,35,31,1,95,14,35,88,37,81,63,31,25,20,27
3,9,5,70,11,86,77,0,95,32,52,26,40,63,16,22,67,8,74,30,62,53,82,52,21,13,42,45,29,32,45,52,49,48,45,14,32,12,45,74,96,34,56,71,0,64,63,53,88,9,41,91,86,87,72,16,47,25,9,30,92,16,10,86,57,6,94,61,32,66,31,78,87,39,68,64,75,80,65,81,17,26,31,95,86,38,83,90,60,62,71,37,5,34,10,84,59,18,14,32,98,89,64,58,68,99,57,4,19,56,28,32,27,13,9,69,45,75,35,31,1,95,14,35,83,37,81,63,37,25,26,67
3,10,5,70,11,86,77,0,95,32,52,26,40,63,16,22,67,8,74,30,62,43,32,22,21,83,22,45,29,32,46,32,49,48,45,14,32,12,45,74,96,34,56,71,0,64,63,53,88,9,41,91,86,87,72,16,47,25,9,30,92,16,10,86,57,6,94,61,32,66,31,78,87,39,68,64,75,91,5,86,17,76,34,31,86,38,83,90,60,62,71,37,5,34,10,84,59,18,14,32,98,89,64,58,68,99,57,54,16,56,28,32,27,13,9,69,45,75,35,31,91,95,14,35,83,37,82,63,37,25,26,67
3,11,5,70,11,86,77,0,95,32,52,26,40,63,16,22,67,8,74,30,62,43,32,22,21,83,22,45,29,32,46,32,49,48,45,14,32,44,34,0,76,34,4,71,0,64,63,53,68,9,41,91,86,87,72,16,47,25,9,30,92,16,10,86,57,6,94,61,32,66,31,78,87,39,68,64,75,91,5,86,17,76,34,31,86,78,3,60,60,62,73,37,5,34,10,84,59,18,14,32,98,89,64,58,68,99,57,54,16,6,28,32,27,13,9,69,45,75,35,31,91,95,14,35,83,37,82,67,37,25,26,67
3,12,5,70,11,86,77,0,95,32,52,26,40,63,16,22,67,8,74,30,62,43,32,22,21,83,22,45,29,32,46,32,49,48,45,14,32,44,34,0,76,64,4,71,0,67,63,53,68,9,41,91,86,87,72,16,47,61,9,30,92,16,10,86,57,6,94,61,32,66,31,78,87,39,68,64,75,91,5,86,17,76,34,31,86,78,3,60,60,62,73,37,5,34,11,84,9,18,14,32,98,89,64,58,68,99,57,54,16,6,28,32,27,13,9,69,45,75,35,31,91,95,14,45,83,37,82,67,67,25,26,61
3,13,5,70,11,96,47,0,95,72,52,26,40,63,16,75,67,8,24,30,12,72,32,22,21,83,62,45,29,32,46,32,29,48,45,14,32,44,34,0,76,64,4,71,0,67,63,53,68,9,41,91,86,87,72,16,47,61,9,30,92,16,10,86,57,6,94,61,32,56,31,79,87,39,68,64,75,41,5,86,17,76,34,31,86,78,3,60,60,62,73,37,5,34,11,84,9,18,14,32,98,69,84,58,87,99,47,54,16,6,28,32,27,13,9,69,45,5,85,31,91,95,14,45,83,37,82,67,67,15,26,61
